,False
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,7
2020-12-24,7
2020-12-25,7
2020-12-26,7
2020-12-27,7
2020-12-28,7
2020-12-29,21
2020-12-30,35
2020-12-31,49
2021-01-01,56
2021-01-02,56
2021-01-03,56
2021-01-04,140
2021-01-05,266
2021-01-06,420
2021-01-07,714
2021-01-08,1428
2021-01-09,2107
2021-01-10,2429
2021-01-11,3388
2021-01-12,4431
2021-01-13,5712
2021-01-14,7301
2021-01-15,9422
2021-01-16,10976
2021-01-17,11627
2021-01-18,12999
2021-01-19,14231
2021-01-20,15771
2021-01-21,18053
2021-01-22,20622
2021-01-23,22778
2021-01-24,23723
2021-01-25,25165
2021-01-26,26733
2021-01-27,28434
2021-01-28,30058
2021-01-29,32095
2021-01-30,33698
2021-01-31,34769
2021-02-01,35833
2021-02-02,37079
2021-02-03,38430
2021-02-04,40110
2021-02-05,42525
2021-02-06,45269
2021-02-07,46550
2021-02-08,48314
2021-02-09,50211
2021-02-10,52122
2021-02-11,53942
2021-02-12,56854
2021-02-13,60977
2021-02-14,63329
2021-02-15,66010
2021-02-16,68789
2021-02-17,71722
2021-02-18,75257
2021-02-19,79597
2021-02-20,86296
2021-02-21,88998
2021-02-22,92043
2021-02-23,95130
2021-02-24,98742
2021-02-25,103355
2021-02-26,108801
2021-02-27,116011
2021-02-28,120428
2021-03-01,125377
2021-03-02,130613
2021-03-03,136703
2021-03-04,146895
2021-03-05,160797
2021-03-06,173803
2021-03-07,178360
2021-03-08,184394
2021-03-09,189812
2021-03-10,196973
2021-03-11,205282
2021-03-12,220787
2021-03-13,255395
2021-03-14,273350
2021-03-15,298151
2021-03-16,338611
2021-03-17,390544
2021-03-18,430591
2021-03-19,430626
total,1801548
