,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-10,1295,14,98,0,14,7,14,70,14,0,84,7,63,7,7,28,231,0,14,413
2021-01-11,1834,21,140,0,14,7,14,91,21,7,119,14,84,14,14,35,350,0,21,560
2021-01-12,2450,21,182,0,21,7,28,112,28,7,147,21,126,14,14,42,441,0,28,714
2021-01-13,3171,28,238,7,28,14,28,140,35,7,175,28,161,21,21,56,588,0,35,896
2021-01-14,4060,42,301,7,28,14,35,182,42,14,217,42,203,21,21,63,770,0,49,1148
2021-01-15,5278,49,392,7,35,28,42,231,49,14,266,56,252,35,35,84,1001,0,56,1477
2021-01-16,6160,63,441,14,42,35,49,273,77,21,294,63,287,35,35,91,1169,0,70,1715
2021-01-17,6524,63,469,14,42,35,56,301,84,28,308,70,301,42,35,98,1253,0,77,1799
2021-01-18,7336,70,525,21,49,35,56,329,91,28,329,77,336,49,42,105,1400,0,91,2002
2021-01-19,8043,77,581,21,56,35,63,357,105,28,357,84,371,56,42,112,1533,0,98,2177
2021-01-20,8932,91,630,21,56,35,63,392,119,35,378,98,420,63,49,126,1701,0,105,2429
2021-01-21,10290,105,721,28,70,42,70,427,133,42,413,105,490,77,49,140,1939,0,119,2744
2021-01-22,11788,119,833,28,77,49,84,476,154,42,455,119,560,91,56,161,2226,0,126,3115
2021-01-23,13069,140,917,35,84,63,98,511,182,49,490,133,623,105,63,182,2436,0,140,3437
2021-01-24,13594,140,945,35,91,63,98,539,196,56,511,133,644,105,63,189,2555,0,140,3598
2021-01-25,14462,154,1001,35,91,63,98,567,210,56,532,147,693,105,63,196,2695,0,147,3808
2021-01-26,15414,161,1064,42,98,63,105,602,224,56,546,161,728,112,70,210,2856,0,161,4025
2021-01-27,16394,168,1141,42,105,70,112,637,252,70,581,182,791,119,77,217,3017,0,175,4256
2021-01-28,17318,175,1197,49,112,70,119,658,266,91,609,189,861,133,77,224,3206,0,189,4487
2021-01-29,18487,189,1274,56,119,70,133,707,287,105,644,203,917,140,84,238,3402,0,196,4788
2021-01-30,19425,203,1330,56,119,77,140,756,322,119,672,210,952,147,91,245,3570,0,210,5019
2021-01-31,20062,203,1365,63,126,77,140,777,336,126,686,217,973,154,91,252,3682,0,217,5194
2021-02-01,20650,210,1400,63,126,77,140,805,350,133,700,224,1001,154,98,259,3808,0,224,5369
2021-02-02,21343,217,1456,70,133,84,147,826,364,140,721,238,1057,161,98,273,3948,0,224,5544
2021-02-03,22106,224,1498,77,133,84,147,861,378,147,742,245,1106,168,98,287,4130,0,231,5719
2021-02-04,23030,231,1568,77,147,84,161,917,392,147,770,259,1169,182,105,301,4305,0,245,5971
2021-02-05,24325,252,1666,84,154,91,168,1001,434,168,826,280,1267,203,112,315,4564,0,252,6307
2021-02-06,25858,266,1785,91,161,98,175,1127,462,189,875,301,1323,217,119,343,4907,0,273,6622
2021-02-07,26579,273,1841,98,168,98,189,1176,476,189,917,315,1351,217,126,357,5033,0,280,6811
2021-02-08,27510,287,1967,105,175,105,196,1211,497,210,938,336,1393,217,133,371,5236,0,287,7091
2021-02-09,28371,301,2142,105,182,105,203,1274,525,224,980,364,1463,231,140,399,5446,0,301,7392
2021-02-10,29337,315,2261,112,182,112,217,1337,560,231,1029,378,1533,245,147,434,5663,0,301,7651
2021-02-11,30331,329,2345,119,189,119,224,1393,588,238,1064,392,1596,252,154,455,5866,0,315,7896
2021-02-12,31829,357,2492,126,203,126,245,1498,630,259,1141,434,1708,273,154,483,6181,0,329,8295
2021-02-13,34139,392,2709,140,210,140,259,1652,686,287,1218,476,1792,287,161,525,6636,0,357,8820
2021-02-14,35441,413,2835,147,217,140,273,1757,721,301,1281,483,1834,301,175,546,6860,0,371,9135
2021-02-15,36932,434,2954,147,224,147,280,1855,756,336,1330,504,1904,315,182,567,7175,0,399,9471
2021-02-16,38437,455,3108,161,238,154,287,1925,798,350,1407,525,1981,322,189,595,7483,0,406,9842
2021-02-17,40061,483,3234,161,252,161,308,2030,833,371,1477,553,2072,336,196,623,7812,0,420,10206
2021-02-18,42007,504,3409,175,266,175,322,2163,896,392,1561,588,2184,350,203,651,8197,0,441,10640
2021-02-19,44394,539,3633,189,280,182,343,2296,966,427,1645,630,2310,378,217,707,8666,0,469,11200
2021-02-20,48097,602,4004,210,301,196,371,2576,1064,462,1834,686,2464,406,238,770,9352,0,504,12019
2021-02-21,49644,609,4158,224,308,203,378,2660,1106,490,1904,700,2513,413,245,798,9618,0,518,12355
2021-02-22,51282,630,4326,231,315,210,399,2737,1148,511,1967,728,2604,434,259,833,9940,0,539,12789
2021-02-23,52997,644,4494,238,329,210,413,2821,1183,560,2030,756,2695,441,266,868,10241,0,567,13202
2021-02-24,55020,672,4676,245,343,217,420,2905,1232,602,2114,805,2779,455,273,903,10605,0,581,13699
2021-02-25,57561,700,4900,266,350,231,434,3052,1302,658,2198,833,2912,476,301,945,11102,0,609,14329
2021-02-26,60494,728,5159,273,371,238,455,3199,1449,707,2310,889,3080,497,315,1001,11781,0,637,15022
2021-02-27,64617,784,5530,287,385,252,483,3423,1575,763,2464,952,3241,532,343,1078,12474,0,679,15939
2021-02-28,66794,819,5915,301,399,266,511,3556,1652,805,2576,987,3325,553,364,1162,13006,0,714,16513
2021-03-01,69244,861,6300,315,406,280,539,3682,1743,833,2688,1022,3479,581,392,1246,13587,0,742,17213
2021-03-02,72030,896,6622,343,420,294,574,3822,1834,896,2807,1064,3619,623,434,1323,14140,0,777,17871
2021-03-03,75327,938,6986,364,441,308,595,3969,1946,980,2926,1127,3801,644,469,1379,14812,0,805,18739
2021-03-04,80878,994,7574,385,462,329,651,4186,2121,1057,3115,1225,4025,693,511,1512,16037,0,861,20132
2021-03-05,89047,1071,8323,420,497,357,721,4550,2324,1134,3346,1358,4319,749,581,1666,17486,0,959,21966
2021-03-06,96264,1148,9023,448,525,385,777,4907,2527,1232,3570,1477,4571,805,623,1820,18928,0,1050,23772
2021-03-07,98588,1183,9387,469,539,392,798,5033,2611,1274,3654,1519,4669,826,651,1883,19418,0,1071,24437
2021-03-08,102011,1218,9702,476,553,413,826,5173,2674,1330,3752,1561,4837,847,679,1974,20006,0,1120,25298
2021-03-09,104937,1253,10122,490,574,427,868,5292,2765,1421,3850,1610,5005,875,707,2044,20482,0,1155,25998
2021-03-10,108619,1309,10633,511,595,448,903,5467,2912,1519,4018,1708,5229,924,756,2170,21224,0,1190,26908
2021-03-11,112882,1393,11305,532,623,469,938,5698,3066,1589,4186,1806,5446,987,798,2310,22204,0,1232,27888
2021-03-12,121422,1491,12250,560,658,511,994,6027,3367,1673,4452,1939,5726,1050,861,2513,23821,0,1344,30268
2021-03-13,141834,1736,14105,651,728,574,1141,6755,3759,1869,4963,2128,6181,1176,1029,2842,27398,0,1645,35231
2021-03-14,152159,1876,15141,679,756,609,1204,7168,4018,1960,5257,2191,6356,1218,1127,3024,29134,0,1778,38059
2021-03-15,166173,2037,16429,728,791,658,1295,7756,4270,2072,5642,2331,6636,1309,1246,3262,31654,0,2030,42259
2021-03-16,189749,2317,18445,805,854,728,1442,8631,4760,2240,6153,2506,7084,1400,1428,3605,36547,0,2415,48461
2021-03-17,220549,2688,21231,924,945,826,1624,9422,5082,2401,6818,2835,7693,1540,1701,4018,43036,0,2968,56336
2021-03-18,268436,3164,24941,1036,1043,980,1883,10724,5908,2737,7721,3199,8351,1708,2086,4578,51611,0,3682,69601
2021-03-19,336504,3850,30240,1239,1218,1204,2254,12656,6692,3164,8883,3731,9450,1967,2534,5404,63749,0,4620,88270
2021-03-20,420175,4697,37583,1484,1456,1463,2800,14770,7826,3605,10584,4347,11088,2338,3213,6713,79835,0,5936,112364
2021-03-21,451339,5054,40460,1575,1554,1568,2989,15631,8309,3864,11305,4606,11816,2485,3521,7210,86499,0,6377,122164
2021-03-22,479353,5341,43057,1666,1652,1680,3185,16373,8743,4102,11942,4886,12411,2618,3850,7637,92638,0,6741,131054
2021-03-23,504938,5600,45206,1743,1729,1757,3374,17066,9233,4410,12502,5110,13062,2730,4130,8078,97475,0,7077,139013
2021-03-24,514675,5691,46053,1785,1757,1778,3451,17374,9380,4536,12747,5222,13328,2786,4235,8239,99253,0,7182,142121
2021-03-25,514682,5691,46053,1785,1757,1778,3451,17374,9380,4536,12747,5222,13328,2786,4235,8239,99267,0,7182,142128
total,908978,11039,123382,5096,5383,3829,8484,36491,25221,9842,29694,19341,42756,9352,10129,21987,198198,0,14931,317422
