,False
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,7
2020-12-24,7
2020-12-25,7
2020-12-26,7
2020-12-27,7
2020-12-28,7
2020-12-29,21
2020-12-30,35
2020-12-31,49
2021-01-01,56
2021-01-02,56
2021-01-03,56
2021-01-04,140
2021-01-05,266
2021-01-06,434
2021-01-07,728
2021-01-08,1442
2021-01-09,2121
2021-01-10,2443
2021-01-11,3416
2021-01-12,4452
2021-01-13,5733
2021-01-14,7322
2021-01-15,9443
2021-01-16,10997
2021-01-17,11641
2021-01-18,13020
2021-01-19,14252
2021-01-20,15792
2021-01-21,18074
2021-01-22,20636
2021-01-23,22799
2021-01-24,23744
2021-01-25,25186
2021-01-26,26754
2021-01-27,28448
2021-01-28,30072
2021-01-29,32109
2021-01-30,33712
2021-01-31,34783
2021-02-01,35847
2021-02-02,37086
2021-02-03,38437
2021-02-04,40117
2021-02-05,42532
2021-02-06,45269
2021-02-07,46536
2021-02-08,48307
2021-02-09,50197
2021-02-10,52101
2021-02-11,53921
2021-02-12,56826
2021-02-13,60935
2021-02-14,63280
2021-02-15,65947
2021-02-16,68719
2021-02-17,71645
2021-02-18,75180
2021-02-19,79527
2021-02-20,86205
2021-02-21,88900
2021-02-22,91931
2021-02-23,95011
2021-02-24,98616
2021-02-25,103215
2021-02-26,108654
2021-02-27,115857
2021-02-28,120267
2021-03-01,125216
2021-03-02,130452
2021-03-03,136605
2021-03-04,146804
2021-03-05,160923
2021-03-06,173915
2021-03-07,178458
2021-03-08,184492
2021-03-09,189917
2021-03-10,197106
2021-03-11,205415
2021-03-12,220990
2021-03-13,255808
2021-03-14,273784
2021-03-15,298641
2021-03-16,339640
2021-03-17,392679
2021-03-18,473452
2021-03-19,587664
2021-03-20,732326
2021-03-21,788396
2021-03-22,838985
2021-03-23,884289
2021-03-24,901656
2021-03-25,901684
total,1801604
