,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,42,0
2020-12-09,70,0
2020-12-10,119,7
2020-12-11,189,7
2020-12-12,224,14
2020-12-13,238,14
2020-12-14,315,14
2020-12-15,553,28
2020-12-16,1071,56
2020-12-17,1484,91
2020-12-18,2142,126
2020-12-19,3066,168
2020-12-20,4088,224
2020-12-21,5208,273
2020-12-22,6265,329
2020-12-23,7532,371
2020-12-24,7756,385
2020-12-25,7756,385
2020-12-26,7763,385
2020-12-27,7777,385
2020-12-28,7805,385
2020-12-29,8421,413
2020-12-30,10647,511
2020-12-31,14231,672
2021-01-01,16023,756
2021-01-02,17990,875
2021-01-03,18326,882
2021-01-04,18459,896
2021-01-05,19509,938
2021-01-06,21931,1064
2021-01-07,34832,1638
2021-01-08,51814,2527
2021-01-09,64890,3164
2021-01-10,70434,3430
2021-01-11,75061,3675
2021-01-12,82250,4004
2021-01-13,101976,4907
2021-01-14,125797,6034
2021-01-15,153286,7371
2021-01-16,176876,8477
2021-01-17,187481,8995
2021-01-18,194964,9387
2021-01-19,229775,11186
2021-01-20,268807,13160
2021-01-21,326578,15841
2021-01-22,407526,19684
2021-01-23,485625,23422
2021-01-24,512582,24640
2021-01-25,537908,25830
2021-01-26,562989,27006
2021-01-27,585725,28049
2021-01-28,633444,30247
2021-01-29,719593,34083
2021-01-30,787801,37093
2021-01-31,820302,38556
2021-02-01,850773,39830
2021-02-02,873418,40789
2021-02-03,892416,41657
2021-02-04,909468,42406
2021-02-05,923496,43022
2021-02-06,936502,43568
2021-02-07,942410,43813
2021-02-08,948920,44086
2021-02-09,954807,44387
2021-02-10,960617,44674
2021-02-11,965776,44926
2021-02-12,970599,45129
2021-02-13,974778,45297
2021-02-14,975954,45346
2021-02-15,977508,45416
2021-02-16,978852,45479
2021-02-17,980462,45535
2021-02-18,981981,45598
2021-02-19,983157,45647
2021-02-20,983969,45689
2021-02-21,984193,45703
2021-02-22,984725,45731
2021-02-23,985516,45773
2021-02-24,986566,45822
2021-02-25,987714,45871
2021-02-26,988680,45934
2021-02-27,989352,45969
2021-02-28,989625,45983
2021-03-01,989961,45997
2021-03-02,990395,46011
2021-03-03,990906,46046
2021-03-04,991599,46074
2021-03-05,992362,46123
2021-03-06,992992,46151
2021-03-07,993195,46165
2021-03-08,993489,46179
2021-03-09,993825,46200
2021-03-10,994203,46221
2021-03-11,994616,46242
2021-03-12,994994,46249
2021-03-13,995400,46270
2021-03-14,995554,46270
2021-03-15,995862,46277
2021-03-16,996170,46298
2021-03-17,996443,46312
2021-03-18,996618,46319
total,1056006,48055
