,F,M
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,0,0
2021-01-02,7,0
2021-01-03,7,0
2021-01-04,14,7
2021-01-05,63,28
2021-01-06,189,105
2021-01-07,378,189
2021-01-08,455,238
2021-01-09,560,287
2021-01-10,658,343
2021-01-11,756,392
2021-01-12,784,399
2021-01-13,791,399
2021-01-14,812,406
2021-01-15,819,406
2021-01-16,819,406
2021-01-17,819,406
2021-01-18,819,413
2021-01-19,826,413
2021-01-20,854,420
2021-01-21,854,420
2021-01-22,854,427
2021-01-23,854,427
2021-01-24,854,427
2021-01-25,861,427
2021-01-26,861,427
2021-01-27,861,427
2021-01-28,875,434
2021-01-29,875,434
2021-01-30,882,434
2021-01-31,882,434
2021-02-01,882,434
2021-02-02,882,434
2021-02-03,882,441
2021-02-04,889,441
2021-02-05,896,441
2021-02-06,903,448
2021-02-07,903,448
2021-02-08,910,448
2021-02-09,910,455
2021-02-10,945,469
2021-02-11,966,476
2021-02-12,1043,504
2021-02-13,1064,511
2021-02-14,1064,511
2021-02-15,1078,525
2021-02-16,1085,525
2021-02-17,1106,532
2021-02-18,1113,539
2021-02-19,1134,553
2021-02-20,1141,553
2021-02-21,1141,553
2021-02-22,1141,560
2021-02-23,1253,602
2021-02-24,1463,672
2021-02-25,1645,763
2021-02-26,1729,805
2021-02-27,1736,812
2021-02-28,1743,812
2021-03-01,1771,826
2021-03-02,2163,973
2021-03-03,2842,1274
2021-03-04,4039,1834
2021-03-05,5404,2548
2021-03-06,5803,2835
2021-03-07,5824,2842
2021-03-08,6090,2947
2021-03-09,6650,3213
2021-03-10,8022,3857
2021-03-11,9352,4452
2021-03-12,10346,4858
2021-03-13,10766,5061
2021-03-14,10794,5068
2021-03-15,11389,5362
2021-03-16,13146,6104
2021-03-17,16184,7385
2021-03-18,19649,8981
2021-03-19,22491,10423
2021-03-20,23282,10780
2021-03-21,23520,10906
2021-03-22,24948,11606
2021-03-23,27727,12761
2021-03-24,28889,13251
2021-03-25,28903,13258
total,108409,62552
