,F,M
2020-12-08,7,0
2020-12-09,14,7
2020-12-10,21,7
2020-12-11,28,14
2020-12-12,35,14
2020-12-13,35,14
2020-12-14,42,21
2020-12-15,91,49
2020-12-16,273,140
2020-12-17,490,266
2020-12-18,588,322
2020-12-19,728,399
2020-12-20,889,504
2020-12-21,1078,602
2020-12-22,1232,679
2020-12-23,1841,931
2020-12-24,2107,1043
2020-12-25,2121,1050
2020-12-26,2149,1050
2020-12-27,2156,1050
2020-12-28,2156,1057
2020-12-29,3073,1547
2020-12-30,7791,3696
2020-12-31,10948,5005
2021-01-01,11424,5215
2021-01-02,11851,5411
2021-01-03,11956,5460
2021-01-04,12131,5551
2021-01-05,12908,5992
2021-01-06,14630,6727
2021-01-07,17759,8050
2021-01-08,20594,9219
2021-01-09,22155,9828
2021-01-10,22526,9989
2021-01-11,22974,10178
2021-01-12,23429,10395
2021-01-13,24115,10766
2021-01-14,24780,11067
2021-01-15,25410,11389
2021-01-16,25767,11557
2021-01-17,25942,11641
2021-01-18,26138,11711
2021-01-19,26404,11851
2021-01-20,26789,12026
2021-01-21,26957,12103
2021-01-22,27062,12173
2021-01-23,27125,12222
2021-01-24,27153,12250
2021-01-25,27167,12257
2021-01-26,27188,12264
2021-01-27,27216,12292
2021-01-28,27265,12341
2021-01-29,27391,12460
2021-01-30,27475,12537
2021-01-31,27552,12607
2021-02-01,27580,12649
2021-02-02,27622,12691
2021-02-03,27685,12747
2021-02-04,27748,12810
2021-02-05,27762,12838
2021-02-06,27769,12852
2021-02-07,27769,12859
2021-02-08,27769,12866
2021-02-09,27790,12887
2021-02-10,27818,12936
2021-02-11,27874,12999
2021-02-12,27916,13048
2021-02-13,27958,13076
2021-02-14,27965,13083
2021-02-15,27972,13090
2021-02-16,27986,13118
2021-02-17,28049,13202
2021-02-18,28119,13258
2021-02-19,28140,13293
2021-02-20,28147,13307
2021-02-21,28154,13307
2021-02-22,28154,13314
2021-02-23,28189,13363
2021-02-24,28273,13447
2021-02-25,28378,13559
2021-02-26,28455,13678
2021-02-27,28483,13720
2021-02-28,28490,13727
2021-03-01,28490,13734
2021-03-02,28497,13734
2021-03-03,28539,13755
2021-03-04,28735,13839
2021-03-05,28959,14014
2021-03-06,29001,14042
2021-03-07,29001,14042
2021-03-08,29001,14042
2021-03-09,29050,14056
2021-03-10,29183,14126
2021-03-11,29281,14175
2021-03-12,29400,14252
2021-03-13,29400,14259
2021-03-14,29400,14259
2021-03-15,29421,14266
2021-03-16,29491,14287
2021-03-17,29722,14378
2021-03-18,30065,14525
2021-03-19,30331,14700
2021-03-20,30373,14728
2021-03-21,30373,14728
2021-03-22,30408,14742
2021-03-23,30457,14763
2021-03-24,30478,14777
total,108409,62552
