,False
2020-12-08,203
2020-12-09,539
2020-12-10,826
2020-12-11,1176
2020-12-12,1519
2020-12-13,1778
2020-12-14,2093
2020-12-15,2625
2020-12-16,3346
2020-12-17,4214
2020-12-18,5068
2020-12-19,5747
2020-12-20,6692
2020-12-21,7973
2020-12-22,9114
2020-12-23,10444
2020-12-24,11130
2020-12-25,11130
2020-12-26,11165
2020-12-27,11361
2020-12-28,11725
2020-12-29,12635
2020-12-30,14784
2020-12-31,16877
2021-01-01,17409
2021-01-02,18046
2021-01-03,18564
2021-01-04,19481
2021-01-05,21427
2021-01-06,23905
2021-01-07,27489
2021-01-08,31087
2021-01-09,34174
2021-01-10,36141
2021-01-11,38710
2021-01-12,41860
2021-01-13,45388
2021-01-14,49182
2021-01-15,53291
2021-01-16,56980
2021-01-17,59829
2021-01-18,62671
2021-01-19,65968
2021-01-20,69272
2021-01-21,72436
2021-01-22,75509
2021-01-23,78239
2021-01-24,80045
2021-01-25,82033
2021-01-26,84196
2021-01-27,86478
2021-01-28,88830
2021-01-29,91280
2021-01-30,93149
2021-01-31,94710
2021-02-01,96047
2021-02-02,97559
2021-02-03,99169
2021-02-04,100807
2021-02-05,102039
2021-02-06,102921
2021-02-07,103439
2021-02-08,104076
2021-02-09,104993
2021-02-10,106043
2021-02-11,107373
2021-02-12,108724
2021-02-13,109634
2021-02-14,110138
2021-02-15,110677
2021-02-16,112609
2021-02-17,116235
2021-02-18,119273
2021-02-19,121331
2021-02-20,122752
2021-02-21,123193
2021-02-22,123725
2021-02-23,126791
2021-02-24,131082
2021-02-25,135310
2021-02-26,139783
2021-02-27,142632
2021-02-28,143318
2021-03-01,143514
2021-03-02,143766
2021-03-03,144060
2021-03-04,144305
2021-03-05,144459
2021-03-06,144732
2021-03-07,144830
2021-03-08,144900
2021-03-09,144998
2021-03-10,145075
total,1296008
