,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,14
2020-12-08,91
2020-12-09,224
2020-12-10,392
2020-12-11,595
2020-12-12,742
2020-12-13,791
2020-12-14,966
2020-12-15,1295
2020-12-16,1708
2020-12-17,2261
2020-12-18,2835
2020-12-19,3416
2020-12-20,4116
2020-12-21,4865
2020-12-22,5551
2020-12-23,6272
2020-12-24,6587
2020-12-25,6594
2020-12-26,6629
2020-12-27,6699
2020-12-28,6839
2020-12-29,7434
2020-12-30,8575
2020-12-31,9583
2021-01-01,9926
2021-01-02,10318
2021-01-03,10577
2021-01-04,10997
2021-01-05,11900
2021-01-06,13258
2021-01-07,15323
2021-01-08,17941
2021-01-09,20293
2021-01-10,21567
2021-01-11,22911
2021-01-12,24696
2021-01-13,27104
2021-01-14,30065
2021-01-15,33495
2021-01-16,35959
2021-01-17,37401
2021-01-18,39403
2021-01-19,41881
2021-01-20,44779
2021-01-21,49455
2021-01-22,54852
2021-01-23,60739
2021-01-24,63910
2021-01-25,66752
2021-01-26,70343
2021-01-27,74977
2021-01-28,82005
2021-01-29,92344
2021-01-30,104797
2021-01-31,116368
2021-02-01,127330
2021-02-02,139139
2021-02-03,152586
2021-02-04,171304
2021-02-05,197162
2021-02-06,228368
2021-02-07,246148
2021-02-08,268254
2021-02-09,308567
2021-02-10,368928
2021-02-11,458003
2021-02-12,562527
2021-02-13,668465
2021-02-14,709933
2021-02-15,756665
2021-02-16,821065
2021-02-17,887040
2021-02-18,946575
2021-02-19,985208
2021-02-20,1019578
2021-02-21,1031667
2021-02-22,1047326
2021-02-23,1066751
2021-02-24,1090551
2021-02-25,1116500
2021-02-26,1138347
2021-02-27,1153747
2021-02-28,1160159
2021-03-01,1166095
2021-03-02,1172136
2021-03-03,1178982
2021-03-04,1187347
2021-03-05,1197035
2021-03-06,1205645
2021-03-07,1208123
2021-03-08,1212155
2021-03-09,1215396
2021-03-10,1218889
2021-03-11,1222277
2021-03-12,1226736
2021-03-13,1232518
2021-03-14,1235458
2021-03-15,1238650
2021-03-16,1241800
2021-03-17,1244586
2021-03-18,1247274
2021-03-19,1250277
2021-03-20,1253301
2021-03-21,1254477
2021-03-22,1255744
2021-03-23,1257060
2021-03-24,1257662
2021-03-25,1257669
total,1400105
