,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,7
2020-12-07,0,7
2020-12-08,49,42
2020-12-09,133,84
2020-12-10,252,133
2020-12-11,385,210
2020-12-12,490,245
2020-12-13,532,259
2020-12-14,651,315
2020-12-15,875,420
2020-12-16,1148,553
2020-12-17,1519,742
2020-12-18,1904,931
2020-12-19,2261,1155
2020-12-20,2723,1386
2020-12-21,3241,1617
2020-12-22,3703,1848
2020-12-23,4193,2072
2020-12-24,4410,2170
2020-12-25,4417,2177
2020-12-26,4438,2191
2020-12-27,4487,2205
2020-12-28,4585,2247
2020-12-29,4991,2443
2020-12-30,5754,2814
2020-12-31,6384,3192
2021-01-01,6629,3297
2021-01-02,6881,3430
2021-01-03,7063,3514
2021-01-04,7357,3633
2021-01-05,7994,3899
2021-01-06,8953,4298
2021-01-07,10318,4998
2021-01-08,12054,5887
2021-01-09,13559,6734
2021-01-10,14364,7196
2021-01-11,15302,7609
2021-01-12,16506,8190
2021-01-13,18109,8995
2021-01-14,19964,10094
2021-01-15,22113,11382
2021-01-16,23758,12194
2021-01-17,24703,12698
2021-01-18,26033,13363
2021-01-19,27650,14231
2021-01-20,29491,15281
2021-01-21,32263,17185
2021-01-22,35448,19397
2021-01-23,38787,21945
2021-01-24,40607,23303
2021-01-25,42273,24472
2021-01-26,44282,26061
2021-01-27,46914,28056
2021-01-28,50722,31283
2021-01-29,56259,36085
2021-01-30,62944,41853
2021-01-31,68908,47453
2021-02-01,74536,52794
2021-02-02,80724,58415
2021-02-03,87766,64813
2021-02-04,97433,73864
2021-02-05,110712,86450
2021-02-06,127057,101311
2021-02-07,136024,110124
2021-02-08,147266,120988
2021-02-09,167405,141155
2021-02-10,197386,171542
2021-02-11,242172,215831
2021-02-12,294826,267694
2021-02-13,348642,319816
2021-02-14,369901,340025
2021-02-15,393449,363216
2021-02-16,425901,395164
2021-02-17,459207,427833
2021-02-18,489279,457289
2021-02-19,508564,476637
2021-02-20,526050,493521
2021-02-21,532007,499660
2021-02-22,539651,507675
2021-02-23,549395,517356
2021-02-24,561386,529158
2021-02-25,574581,541919
2021-02-26,585669,552671
2021-02-27,593523,560217
2021-02-28,596785,563374
2021-03-01,599795,566293
2021-03-02,602805,569324
2021-03-03,606354,572628
2021-03-04,610638,576702
2021-03-05,615629,581399
2021-03-06,619927,585711
2021-03-07,621138,586985
2021-03-08,623098,589057
2021-03-09,624708,590681
2021-03-10,626458,592424
2021-03-11,628152,594125
2021-03-12,630308,596428
2021-03-13,633143,599368
2021-03-14,634564,600894
2021-03-15,636160,602490
2021-03-16,637658,604135
2021-03-17,639002,605584
2021-03-18,640304,606963
2021-03-19,641760,608510
2021-03-20,643202,610099
2021-03-21,643720,610750
2021-03-22,644301,611443
2021-03-23,644917,612143
2021-03-24,645204,612458
2021-03-25,645211,612458
total,713706,686392
