,False
2020-12-29,42
2020-12-30,119
2020-12-31,175
2021-01-01,182
2021-01-02,245
2021-01-03,357
2021-01-04,553
2021-01-05,805
2021-01-06,1141
2021-01-07,1568
2021-01-08,1925
2021-01-09,2149
2021-01-10,2492
2021-01-11,2653
2021-01-12,2737
2021-01-13,2779
2021-01-14,2807
2021-01-15,2828
2021-01-16,2849
2021-01-17,2863
2021-01-18,2870
2021-01-19,2891
2021-01-20,2905
2021-01-21,2919
2021-01-22,2926
2021-01-23,2926
2021-01-24,2947
2021-01-25,2954
2021-01-26,2954
2021-01-27,2968
2021-01-28,2982
2021-01-29,3031
2021-01-30,3094
2021-01-31,3164
2021-02-01,3199
2021-02-02,3220
2021-02-03,3297
2021-02-04,3374
2021-02-05,3437
2021-02-06,3451
2021-02-07,3458
2021-02-08,3472
2021-02-09,3549
2021-02-10,3668
2021-02-11,3780
2021-02-12,3885
2021-02-13,3976
2021-02-14,4011
2021-02-15,4074
2021-02-16,4165
2021-02-17,4312
2021-02-18,4452
2021-02-19,4599
2021-02-20,4676
2021-02-21,4739
2021-02-22,4865
2021-02-23,5089
2021-02-24,5453
2021-02-25,5852
2021-02-26,6202
2021-02-27,6538
2021-02-28,6762
2021-03-01,6986
2021-03-02,7350
2021-03-03,7882
2021-03-04,8428
2021-03-05,8841
2021-03-06,9121
2021-03-07,9289
2021-03-08,9695
2021-03-09,10374
2021-03-10,11298
2021-03-11,12229
2021-03-12,13146
2021-03-13,13650
2021-03-14,13972
2021-03-15,14644
2021-03-16,15848
2021-03-17,17374
2021-03-18,18984
2021-03-19,20412
2021-03-20,21371
2021-03-21,21980
2021-03-22,23128
2021-03-23,25011
2021-03-24,27412
2021-03-25,27412
total,915754
