,F,M
2020-12-29,42,21
2020-12-30,140,56
2020-12-31,224,91
2021-01-01,231,91
2021-01-02,364,126
2021-01-03,476,175
2021-01-04,672,238
2021-01-05,889,315
2021-01-06,1239,413
2021-01-07,1638,539
2021-01-08,2030,658
2021-01-09,2296,742
2021-01-10,2702,847
2021-01-11,2884,903
2021-01-12,2989,938
2021-01-13,3024,959
2021-01-14,3066,973
2021-01-15,3094,987
2021-01-16,3108,1001
2021-01-17,3122,1008
2021-01-18,3129,1015
2021-01-19,3143,1022
2021-01-20,3171,1029
2021-01-21,3192,1036
2021-01-22,3206,1036
2021-01-23,3227,1043
2021-01-24,3227,1050
2021-01-25,3234,1057
2021-01-26,3241,1057
2021-01-27,3248,1064
2021-01-28,3262,1071
2021-01-29,3318,1085
2021-01-30,3374,1113
2021-01-31,3437,1148
2021-02-01,3486,1162
2021-02-02,3521,1176
2021-02-03,3605,1197
2021-02-04,3731,1232
2021-02-05,3801,1253
2021-02-06,3815,1260
2021-02-07,3829,1267
2021-02-08,3850,1274
2021-02-09,3934,1316
2021-02-10,4060,1344
2021-02-11,4214,1386
2021-02-12,4361,1428
2021-02-13,4459,1449
2021-02-14,4480,1463
2021-02-15,4522,1477
2021-02-16,4627,1512
2021-02-17,4767,1561
2021-02-18,4942,1610
2021-02-19,5075,1645
2021-02-20,5180,1680
2021-02-21,5271,1701
2021-02-22,5439,1757
2021-02-23,5691,1834
2021-02-24,6006,1939
2021-02-25,6426,2051
2021-02-26,6867,2184
2021-02-27,7182,2296
2021-02-28,7406,2373
2021-03-01,7686,2457
2021-03-02,8120,2611
2021-03-03,8715,2751
2021-03-04,9317,2919
2021-03-05,9814,3045
2021-03-06,10150,3143
2021-03-07,10339,3199
2021-03-08,10899,3374
2021-03-09,11697,3591
2021-03-10,12691,3878
2021-03-11,13699,4200
2021-03-12,14742,4508
2021-03-13,15358,4690
2021-03-14,15736,4781
2021-03-15,16520,4998
2021-03-16,17801,5355
2021-03-17,19376,5810
total,640493,655620
