,False
2020-12-29,70
2020-12-30,203
2020-12-31,315
2021-01-01,329
2021-01-02,483
2021-01-03,651
2021-01-04,910
2021-01-05,1204
2021-01-06,1652
2021-01-07,2163
2021-01-08,2681
2021-01-09,3024
2021-01-10,3535
2021-01-11,3773
2021-01-12,3920
2021-01-13,3969
2021-01-14,4025
2021-01-15,4067
2021-01-16,4102
2021-01-17,4116
2021-01-18,4137
2021-01-19,4151
2021-01-20,4186
2021-01-21,4221
2021-01-22,4235
2021-01-23,4263
2021-01-24,4270
2021-01-25,4277
2021-01-26,4284
2021-01-27,4298
2021-01-28,4326
2021-01-29,4396
2021-01-30,4473
2021-01-31,4564
2021-02-01,4627
2021-02-02,4676
2021-02-03,4781
2021-02-04,4935
2021-02-05,5033
2021-02-06,5047
2021-02-07,5068
2021-02-08,5103
2021-02-09,5222
2021-02-10,5376
2021-02-11,5565
2021-02-12,5761
2021-02-13,5880
2021-02-14,5908
2021-02-15,5971
2021-02-16,6104
2021-02-17,6300
2021-02-18,6524
2021-02-19,6692
2021-02-20,6825
2021-02-21,6944
2021-02-22,7161
2021-02-23,7490
2021-02-24,7903
2021-02-25,8435
2021-02-26,8995
2021-02-27,9422
2021-02-28,9716
2021-03-01,10073
2021-03-02,10661
2021-03-03,11396
2021-03-04,12159
2021-03-05,12782
2021-03-06,13209
2021-03-07,13461
2021-03-08,14182
2021-03-09,15134
2021-03-10,15554
total,1296008
