,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,147,63
2020-12-09,385,140
2020-12-10,686,252
2020-12-11,1008,378
2020-12-12,1260,455
2020-12-13,1407,497
2020-12-14,1701,602
2020-12-15,2261,812
2020-12-16,2912,1029
2020-12-17,3871,1281
2020-12-18,4816,1554
2020-12-19,5565,1771
2020-12-20,6559,2086
2020-12-21,7791,2471
2020-12-22,9023,2835
2020-12-23,10360,3220
2020-12-24,11011,3444
2020-12-25,11025,3444
2020-12-26,11095,3486
2020-12-27,11242,3542
2020-12-28,11508,3633
2020-12-29,12502,3955
2020-12-30,14420,4494
2020-12-31,16240,5033
2021-01-01,16807,5201
2021-01-02,17486,5390
2021-01-03,18032,5537
2021-01-04,19075,5866
2021-01-05,21007,6426
2021-01-06,23709,7147
2021-01-07,27237,8064
2021-01-08,30968,9009
2021-01-09,34223,9856
2021-01-10,36554,10423
2021-01-11,39354,11179
2021-01-12,42644,12082
2021-01-13,46291,13076
2021-01-14,49917,14126
2021-01-15,53606,15183
2021-01-16,56497,16044
2021-01-17,58870,16646
2021-01-18,61558,17472
2021-01-19,64631,18445
2021-01-20,67872,19537
2021-01-21,70763,20461
2021-01-22,73717,21413
2021-01-23,75929,22197
2021-01-24,77455,22666
2021-01-25,79149,23303
2021-01-26,81270,24073
2021-01-27,83363,24822
2021-01-28,85596,25627
2021-01-29,87878,26502
2021-01-30,89733,27181
2021-01-31,91035,27748
2021-02-01,92337,28329
2021-02-02,93947,28980
2021-02-03,95557,29687
2021-02-04,97055,30289
2021-02-05,98168,30765
2021-02-06,98994,31038
2021-02-07,99386,31199
2021-02-08,99995,31444
2021-02-09,100982,31892
2021-02-10,102144,32438
2021-02-11,103348,33040
2021-02-12,104482,33635
2021-02-13,105252,34013
2021-02-14,105539,34181
2021-02-15,106015,34384
2021-02-16,107625,35469
2021-02-17,110985,37779
2021-02-18,114051,39830
2021-02-19,116186,41300
2021-02-20,117173,42014
2021-02-21,117558,42301
2021-02-22,118118,42721
2021-02-23,121030,44877
2021-02-24,125657,48321
2021-02-25,130557,52122
2021-02-26,134750,55083
2021-02-27,137536,57197
2021-02-28,138124,57582
2021-03-01,138313,57722
2021-03-02,138586,57876
2021-03-03,138915,58044
2021-03-04,139321,58247
2021-03-05,139692,58471
2021-03-06,139881,58611
2021-03-07,139986,58681
2021-03-08,140154,58772
2021-03-09,140420,58898
2021-03-10,140728,59059
2021-03-11,141148,59318
2021-03-12,141729,59759
2021-03-13,142009,60004
2021-03-14,142184,60158
2021-03-15,142415,60319
2021-03-16,142751,60550
2021-03-17,143101,60767
2021-03-18,143472,61040
2021-03-19,143472,61040
total,883358,918190
