,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-31,11235,133,791,28,42,70,105,938,189,56,756,84,266,49,63,203,2331,0,161,3731
2021-01-01,11606,140,812,28,42,70,105,966,196,56,791,84,280,49,63,217,2415,0,168,3864
2021-01-02,12068,147,840,35,42,77,112,1001,203,56,833,91,287,49,70,217,2513,0,175,4018
2021-01-03,12460,154,861,35,42,77,112,1029,217,56,854,91,294,49,70,224,2569,0,182,4130
2021-01-04,13195,161,910,35,49,77,126,1085,224,56,896,105,308,56,84,238,2730,0,189,4361
2021-01-05,14511,189,1001,42,49,84,140,1176,238,63,1008,119,364,63,91,259,3010,0,210,4774
2021-01-06,16352,217,1127,49,63,98,147,1295,266,70,1141,133,413,70,105,280,3416,0,231,5327
2021-01-07,18781,245,1274,56,77,105,161,1421,308,77,1288,140,483,84,126,322,3948,0,273,6069
2021-01-08,21357,273,1463,70,84,119,189,1554,336,91,1400,168,560,98,126,357,4501,0,301,6867
2021-01-09,23723,287,1589,70,91,133,203,1673,357,91,1498,182,602,112,140,399,4942,0,336,7595
2021-01-10,25410,301,1694,77,98,140,217,1750,378,98,1561,189,637,112,147,413,5229,0,357,8120
2021-01-11,27398,336,1813,84,112,147,238,1855,399,105,1659,210,679,126,161,441,5628,0,378,8715
2021-01-12,29806,371,1939,91,119,161,252,1960,427,105,1778,224,777,140,175,476,6104,0,392,9380
2021-01-13,32389,406,2114,105,140,168,273,2114,455,112,1890,252,882,154,189,511,6643,0,427,10087
2021-01-14,34986,441,2275,112,154,175,287,2261,483,126,1995,280,1008,175,203,546,7182,0,469,10836
2021-01-15,37674,476,2450,126,161,189,308,2415,532,140,2114,315,1099,196,210,588,7707,0,490,11557
2021-01-16,39865,504,2590,133,175,196,322,2520,560,154,2184,336,1162,210,217,623,8085,0,518,12131
2021-01-17,41601,525,2695,133,182,203,329,2597,581,161,2261,350,1197,217,231,637,8379,0,546,12635
2021-01-18,43659,546,2814,147,189,210,336,2681,595,168,2331,371,1274,231,238,658,8750,0,567,13202
2021-01-19,45948,574,2961,154,203,217,350,2786,623,189,2408,406,1379,245,252,686,9240,0,595,13818
2021-01-20,48433,602,3108,168,217,238,364,2891,651,196,2485,441,1491,259,266,721,9716,0,623,14490
2021-01-21,50575,623,3269,175,238,238,378,2989,672,224,2569,455,1603,280,273,749,10171,0,644,15036
2021-01-22,52871,644,3395,182,245,245,399,3080,700,238,2632,483,1687,301,280,763,10612,0,672,15645
2021-01-23,54635,665,3507,189,259,252,406,3150,728,252,2674,490,1764,315,294,784,10941,0,693,16093
2021-01-24,55811,672,3577,196,266,252,413,3199,742,259,2702,504,1799,322,301,798,11165,0,707,16394
2021-01-25,57190,686,3654,203,280,259,420,3241,756,259,2737,518,1855,329,301,819,11459,0,721,16730
2021-01-26,58870,700,3752,203,294,266,427,3297,770,273,2786,539,1953,336,308,833,11788,0,735,17164
2021-01-27,60515,714,3871,210,301,266,434,3367,798,287,2835,567,2030,350,315,847,12110,0,756,17563
2021-01-28,62251,721,3976,217,315,280,448,3437,819,287,2891,588,2135,357,315,875,12481,0,777,17990
2021-01-29,64085,742,4088,231,329,280,448,3507,840,294,2933,616,2226,364,329,896,12866,0,798,18452
2021-01-30,65569,756,4158,231,336,294,455,3577,868,301,2968,630,2282,371,336,910,13174,0,812,18823
2021-01-31,66654,770,4235,238,343,301,462,3633,875,308,2989,637,2317,378,336,924,13384,0,819,19124
2021-02-01,67732,777,4319,238,350,301,469,3661,903,315,3031,651,2373,385,343,938,13587,0,833,19390
2021-02-02,68971,798,4417,252,364,308,476,3703,931,343,3066,672,2443,399,350,952,13867,0,847,19726
2021-02-03,70280,805,4508,266,364,308,490,3759,959,357,3094,693,2520,413,350,966,14133,0,854,20069
2021-02-04,71484,819,4585,273,371,315,497,3801,994,371,3122,721,2569,420,357,973,14378,0,875,20363
2021-02-05,72394,826,4648,280,378,322,497,3836,1008,371,3157,735,2618,434,364,987,14553,0,889,20587
2021-02-06,73024,833,4690,280,385,329,497,3857,1022,378,3178,742,2646,434,364,994,14672,0,903,20762
2021-02-07,73325,840,4711,280,392,329,504,3864,1022,378,3185,749,2653,434,371,1008,14742,0,903,20846
2021-02-08,73787,847,4746,287,392,329,504,3885,1036,378,3199,749,2688,441,371,1008,14854,0,903,20986
2021-02-09,74571,854,4802,287,399,336,511,3913,1050,385,3220,756,2744,448,371,1022,15036,0,917,21189
2021-02-10,75481,861,4879,294,406,343,518,3955,1078,392,3248,770,2821,462,371,1036,15253,0,924,21427
2021-02-11,76440,875,4998,301,420,343,532,4011,1106,399,3283,784,2870,483,378,1050,15421,0,938,21700
2021-02-12,77329,889,5103,308,420,350,539,4067,1141,406,3325,798,2940,497,378,1064,15596,0,945,21952
2021-02-13,77945,896,5159,315,427,357,546,4123,1162,413,3360,812,2975,504,385,1078,15722,0,952,22099
2021-02-14,78204,903,5173,315,427,357,546,4137,1169,420,3367,812,2982,504,385,1078,15778,0,952,22169
2021-02-15,78561,903,5208,315,434,357,546,4158,1176,427,3381,819,3017,511,385,1085,15862,0,959,22260
2021-02-16,80101,931,5362,322,441,364,553,4249,1225,441,3437,840,3080,525,399,1113,16156,0,973,22526
2021-02-17,83356,973,5656,336,455,378,581,4396,1288,469,3535,882,3185,546,427,1176,16800,0,1036,23247
2021-02-18,86359,1008,5929,350,469,392,609,4550,1365,511,3640,924,3269,567,441,1218,17325,0,1064,23849
2021-02-19,88382,1050,6111,364,490,399,623,4662,1414,532,3689,952,3346,581,455,1253,17780,0,1085,24283
2021-02-20,89418,1057,6188,364,497,399,637,4718,1435,532,3710,973,3381,588,462,1267,17955,0,1092,24465
2021-02-21,89873,1064,6209,364,497,406,637,4732,1442,532,3724,980,3395,588,462,1267,17997,0,1092,24549
2021-02-22,90321,1071,6279,364,497,406,644,4809,1456,546,3752,994,3430,588,462,1281,18102,0,1106,24675
2021-02-23,93324,1120,6587,378,511,420,665,4963,1519,574,3864,1029,3514,602,497,1351,18592,0,1134,25193
2021-02-24,97972,1183,7063,399,539,441,714,5131,1610,616,3997,1085,3661,644,539,1449,19544,0,1190,26145
2021-02-25,102949,1260,7546,420,560,462,763,5383,1722,658,4207,1155,3801,679,567,1554,20440,0,1253,27244
2021-02-26,107373,1302,7826,434,588,469,791,5558,1799,686,4312,1204,3920,693,588,1610,21273,0,1309,28063
2021-02-27,110124,1344,8092,448,595,476,812,5712,1855,728,4417,1260,4011,721,602,1659,21791,0,1337,28686
2021-02-28,110649,1344,8162,448,602,483,812,5740,1869,735,4438,1267,4032,735,609,1673,21896,0,1344,28840
2021-03-01,110817,1344,8176,448,602,483,812,5740,1869,742,4445,1274,4039,735,609,1673,21938,0,1344,28896
2021-03-02,111048,1344,8183,448,602,483,819,5754,1876,742,4459,1274,4053,735,609,1673,22008,0,1344,28966
2021-03-03,111286,1344,8204,448,602,483,819,5775,1883,749,4473,1274,4067,735,616,1673,22078,0,1344,29050
2021-03-04,111636,1351,8218,455,602,483,819,5789,1890,749,4487,1274,4074,735,616,1680,22155,0,1351,29141
2021-03-05,111951,1351,8246,455,609,483,826,5810,1897,749,4501,1281,4095,735,616,1680,22225,0,1358,29253
2021-03-06,112140,1358,8253,455,609,483,826,5817,1897,749,4501,1288,4102,742,616,1680,22239,0,1365,29316
2021-03-07,112238,1358,8260,455,609,483,826,5824,1897,749,4508,1288,4109,742,616,1680,22267,0,1365,29344
2021-03-08,112364,1358,8274,455,609,490,826,5824,1897,756,4508,1288,4116,742,616,1680,22302,0,1365,29393
2021-03-09,112595,1358,8288,462,609,490,833,5838,1904,756,4515,1288,4123,742,616,1687,22337,0,1365,29456
2021-03-10,112861,1365,8302,462,616,490,833,5845,1911,756,4529,1295,4137,742,623,1694,22386,0,1365,29540
2021-03-11,113267,1365,8323,462,616,490,833,5852,1911,756,4543,1295,4151,749,623,1694,22456,0,1379,29638
2021-03-12,113890,1372,8351,462,616,497,833,5887,1925,756,4550,1302,4158,749,630,1701,22582,0,1379,29778
2021-03-13,114191,1372,8379,462,623,497,833,5901,1925,756,4564,1302,4172,749,630,1708,22659,0,1386,29848
2021-03-14,114268,1379,8470,462,623,497,833,5908,1932,756,4585,1309,4193,756,630,1722,22680,0,1386,29890
2021-03-15,114513,1379,8484,462,623,497,833,5915,1932,756,4592,1316,4200,756,630,1729,22736,0,1386,29939
2021-03-16,114849,1386,8498,462,623,497,833,5922,1939,756,4599,1316,4207,756,637,1729,22827,0,1386,30023
2021-03-17,115143,1393,8512,469,623,497,840,5943,1946,763,4613,1316,4214,756,637,1736,22897,0,1393,30135
2021-03-18,115535,1393,8568,469,623,497,840,5957,1946,763,4627,1323,4228,756,644,1736,22946,0,1400,30219
2021-03-19,115535,1393,8575,469,623,497,840,5957,1946,763,4627,1323,4228,756,644,1736,22946,0,1400,30219
total,909825,11039,123501,5103,5397,3843,8484,36498,25249,9849,29750,19362,42819,9366,10129,22001,198576,0,15008,315693
