,False
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,210
2020-12-09,525
2020-12-10,938
2020-12-11,1386
2020-12-12,1715
2020-12-13,1904
2020-12-14,2303
2020-12-15,3073
2020-12-16,3934
2020-12-17,5145
2020-12-18,6363
2020-12-19,7322
2020-12-20,8631
2020-12-21,10241
2020-12-22,11830
2020-12-23,13545
2020-12-24,14413
2020-12-25,14427
2020-12-26,14539
2020-12-27,14742
2020-12-28,15099
2020-12-29,16401
2020-12-30,18844
2020-12-31,21189
2021-01-01,21917
2021-01-02,22785
2021-01-03,23464
2021-01-04,24829
2021-01-05,27321
2021-01-06,30716
2021-01-07,35126
2021-01-08,39788
2021-01-09,43862
2021-01-10,46739
2021-01-11,50281
2021-01-12,54467
2021-01-13,59087
2021-01-14,63749
2021-01-15,68481
2021-01-16,72212
2021-01-17,75180
2021-01-18,78694
2021-01-19,82726
2021-01-20,87052
2021-01-21,90846
2021-01-22,94745
2021-01-23,97727
2021-01-24,99722
2021-01-25,102046
2021-01-26,104930
2021-01-27,107765
2021-01-28,110796
2021-01-29,113939
2021-01-30,116473
2021-01-31,118335
2021-02-01,120211
2021-02-02,122465
2021-02-03,124775
2021-02-04,126875
2021-02-05,128471
2021-02-06,129570
2021-02-07,130116
2021-02-08,130963
2021-02-09,132384
2021-02-10,134085
2021-02-11,135891
2021-02-12,137613
2021-02-13,138761
2021-02-14,139216
2021-02-15,139902
2021-02-16,142576
2021-02-17,148246
2021-02-18,153363
2021-02-19,156954
2021-02-20,158655
2021-02-21,159327
2021-02-22,160307
2021-02-23,165368
2021-02-24,173418
2021-02-25,182126
2021-02-26,189273
2021-02-27,194145
2021-02-28,195132
2021-03-01,195454
2021-03-02,195888
2021-03-03,196378
2021-03-04,196980
2021-03-05,197582
2021-03-06,197904
2021-03-07,198079
2021-03-08,198338
2021-03-09,198723
2021-03-10,199185
2021-03-11,199829
2021-03-12,200291
total,1780856
