,False
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,210
2020-12-09,525
2020-12-10,938
2020-12-11,1386
2020-12-12,1715
2020-12-13,1904
2020-12-14,2310
2020-12-15,3073
2020-12-16,3934
2020-12-17,5152
2020-12-18,6370
2020-12-19,7329
2020-12-20,8631
2020-12-21,10248
2020-12-22,11844
2020-12-23,13573
2020-12-24,14448
2020-12-25,14462
2020-12-26,14574
2020-12-27,14777
2020-12-28,15134
2020-12-29,16443
2020-12-30,18907
2020-12-31,21266
2021-01-01,22001
2021-01-02,22869
2021-01-03,23555
2021-01-04,24927
2021-01-05,27426
2021-01-06,30849
2021-01-07,35294
2021-01-08,39977
2021-01-09,44079
2021-01-10,46984
2021-01-11,50540
2021-01-12,54726
2021-01-13,59367
2021-01-14,64043
2021-01-15,68775
2021-01-16,72520
2021-01-17,75495
2021-01-18,79009
2021-01-19,83048
2021-01-20,87367
2021-01-21,91175
2021-01-22,95067
2021-01-23,98063
2021-01-24,100058
2021-01-25,102389
2021-01-26,105273
2021-01-27,108115
2021-01-28,111146
2021-01-29,114282
2021-01-30,116809
2021-01-31,118671
2021-02-01,120554
2021-02-02,122815
2021-02-03,125118
2021-02-04,127211
2021-02-05,128807
2021-02-06,129913
2021-02-07,130459
2021-02-08,131306
2021-02-09,132734
2021-02-10,134435
2021-02-11,136241
2021-02-12,137963
2021-02-13,139111
2021-02-14,139573
2021-02-15,140252
2021-02-16,142933
2021-02-17,148589
2021-02-18,153706
2021-02-19,157276
2021-02-20,158970
2021-02-21,159642
2021-02-22,160622
2021-02-23,165683
2021-02-24,173726
2021-02-25,182413
2021-02-26,189546
2021-02-27,194432
2021-02-28,195412
2021-03-01,195734
2021-03-02,196161
2021-03-03,196658
2021-03-04,197260
2021-03-05,197862
2021-03-06,198184
2021-03-07,198359
2021-03-08,198618
2021-03-09,199017
2021-03-10,199493
2021-03-11,200172
2021-03-12,201187
2021-03-13,201712
2021-03-14,202034
2021-03-15,202433
2021-03-16,203007
2021-03-17,203581
2021-03-18,204806
2021-03-19,206059
2021-03-20,206675
2021-03-21,206843
2021-03-22,207137
2021-03-23,208033
2021-03-24,208446
2021-03-25,208453
total,1801604
