,False,True
2020-12-08,28,0
2020-12-09,63,0
2020-12-10,133,0
2020-12-11,217,0
2020-12-12,259,0
2020-12-13,280,0
2020-12-14,364,0
2020-12-15,672,7
2020-12-16,1288,28
2020-12-17,2121,42
2020-12-18,3066,70
2020-12-19,4389,105
2020-12-20,5551,147
2020-12-21,6930,203
2020-12-22,8092,231
2020-12-23,9590,273
2020-12-24,9996,287
2020-12-25,10003,287
2020-12-26,10003,287
2020-12-27,10024,287
2020-12-28,10087,287
2020-12-29,10906,308
2020-12-30,14259,399
2020-12-31,18935,539
2021-01-01,20944,588
2021-01-02,23303,658
2021-01-03,23674,672
2021-01-04,23926,679
2021-01-05,24976,700
2021-01-06,29071,805
2021-01-07,48188,1435
2021-01-08,73416,2261
2021-01-09,92442,2786
2021-01-10,100842,3038
2021-01-11,106806,3199
2021-01-12,117348,3493
2021-01-13,146860,4361
2021-01-14,177772,5306
2021-01-15,212807,6433
2021-01-16,239127,7231
2021-01-17,253694,7651
2021-01-18,262150,7896
2021-01-19,317702,9464
2021-01-20,377664,11123
2021-01-21,410921,11991
2021-01-22,458591,13342
2021-01-23,501858,14504
2021-01-24,517797,14959
2021-01-25,521171,15043
2021-01-26,525238,15155
2021-01-27,533918,15358
2021-01-28,577192,16492
2021-01-29,669032,18900
2021-01-30,739571,20601
2021-01-31,782390,21770
2021-02-01,804797,22330
2021-02-02,821359,22750
2021-02-03,840308,23261
2021-02-04,851403,23534
2021-02-05,854294,23604
2021-02-06,855267,23632
2021-02-07,855743,23646
2021-02-08,856450,23674
2021-02-09,858466,23730
2021-02-10,860664,23800
2021-02-11,863548,23884
2021-02-12,865732,23940
2021-02-13,866887,23961
2021-02-14,867160,23968
2021-02-15,867342,23975
2021-02-16,867951,24003
2021-02-17,869050,24031
2021-02-18,869918,24073
2021-02-19,870394,24080
2021-02-20,870625,24094
2021-02-21,870681,24094
2021-02-22,870779,24094
2021-02-23,871234,24108
2021-02-24,872032,24143
2021-02-25,872879,24157
2021-02-26,873656,24178
2021-02-27,874090,24192
2021-02-28,874209,24192
2021-03-01,874237,24192
2021-03-02,874272,24192
2021-03-03,874356,24192
2021-03-04,874447,24199
2021-03-05,874531,24199
2021-03-06,874573,24199
2021-03-07,874587,24199
2021-03-08,874601,24199
2021-03-09,874720,24199
2021-03-10,874972,24199
2021-03-11,875147,24213
2021-03-12,875266,24213
2021-03-13,875315,24213
2021-03-14,875329,24213
2021-03-15,875406,24213
2021-03-16,875560,24220
2021-03-17,875826,24227
2021-03-18,876001,24234
2021-03-19,876218,24241
2021-03-20,876379,24248
2021-03-21,876414,24248
2021-03-22,876435,24248
2021-03-23,876582,24255
2021-03-24,876757,24255
total,1918014,52178
