,False
2020-12-08,98
2020-12-09,329
2020-12-10,602
2020-12-11,882
2020-12-12,1085
2020-12-13,1197
2020-12-14,1435
2020-12-15,1883
2020-12-16,2443
2020-12-17,3248
2020-12-18,4004
2020-12-19,4683
2020-12-20,5635
2020-12-21,6748
2020-12-22,7735
2020-12-23,8883
2020-12-24,9478
2020-12-25,9485
2020-12-26,9541
2020-12-27,9660
2020-12-28,9877
2020-12-29,10759
2020-12-30,12390
2020-12-31,13769
2021-01-01,14273
2021-01-02,14833
2021-01-03,15239
2021-01-04,16030
2021-01-05,17493
2021-01-06,19663
2021-01-07,22603
2021-01-08,25767
2021-01-09,28532
2021-01-10,30345
2021-01-11,32389
2021-01-12,34944
2021-01-13,37968
2021-01-14,41069
2021-01-15,44142
2021-01-16,46613
2021-01-17,48454
2021-01-18,50750
2021-01-19,53403
2021-01-20,56112
2021-01-21,58695
2021-01-22,61131
2021-01-23,63175
2021-01-24,64589
2021-01-25,66031
2021-01-26,67858
2021-01-27,69734
2021-01-28,71792
2021-01-29,73941
2021-01-30,75957
2021-01-31,77980
2021-02-01,80038
2021-02-02,82810
2021-02-03,86058
2021-02-04,88067
2021-02-05,89481
2021-02-06,90251
2021-02-07,90748
2021-02-08,91455
2021-02-09,92876
2021-02-10,95291
2021-02-11,99211
2021-02-12,103418
2021-02-13,106498
2021-02-14,107919
2021-02-15,109074
2021-02-16,114982
2021-02-17,128758
2021-02-18,139433
2021-02-19,145516
2021-02-20,147693
2021-02-21,148540
2021-02-22,149933
2021-02-23,157724
2021-02-24,169533
2021-02-25,181811
2021-02-26,192472
2021-02-27,199794
2021-02-28,201236
2021-03-01,201887
2021-03-02,202503
2021-03-03,203126
2021-03-04,203959
2021-03-05,204764
2021-03-06,205324
2021-03-07,205520
2021-03-08,205709
2021-03-09,206178
2021-03-10,206899
2021-03-11,207564
2021-03-12,208061
2021-03-13,208341
2021-03-14,208425
2021-03-15,208558
2021-03-16,208747
2021-03-17,209027
2021-03-18,209139
total,1222718
