,False
2020-12-01,0
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,133
2020-12-09,413
2020-12-10,756
2020-12-11,1099
2020-12-12,1351
2020-12-13,1505
2020-12-14,1799
2020-12-15,2380
2020-12-16,3094
2020-12-17,4081
2020-12-18,5005
2020-12-19,5831
2020-12-20,6986
2020-12-21,8267
2020-12-22,9443
2020-12-23,10766
2020-12-24,11382
2020-12-25,11389
2020-12-26,11459
2020-12-27,11592
2020-12-28,11844
2020-12-29,12880
2020-12-30,14798
2020-12-31,16394
2021-01-01,16975
2021-01-02,17633
2021-01-03,18095
2021-01-04,18970
2021-01-05,20713
2021-01-06,23233
2021-01-07,26712
2021-01-08,30653
2021-01-09,33838
2021-01-10,35805
2021-01-11,38416
2021-01-12,41685
2021-01-13,45549
2021-01-14,49749
2021-01-15,54376
2021-01-16,57862
2021-01-17,60179
2021-01-18,63364
2021-01-19,66843
2021-01-20,70546
2021-01-21,74683
2021-01-22,79100
2021-01-23,82908
2021-01-24,85057
2021-01-25,87549
2021-01-26,90559
2021-01-27,93891
2021-01-28,97398
2021-01-29,101101
2021-01-30,104384
2021-01-31,107191
2021-02-01,110481
2021-02-02,114513
2021-02-03,119252
2021-02-04,123690
2021-02-05,128317
2021-02-06,132188
2021-02-07,134400
2021-02-08,136885
2021-02-09,140637
2021-02-10,145558
2021-02-11,152397
2021-02-12,162729
2021-02-13,173474
2021-02-14,179886
2021-02-15,185703
2021-02-16,196329
2021-02-17,214319
2021-02-18,230405
2021-02-19,242998
2021-02-20,254821
2021-02-21,258251
2021-02-22,264089
2021-02-23,277711
2021-02-24,301567
2021-02-25,331261
2021-02-26,365400
2021-02-27,397145
2021-02-28,416416
2021-03-01,439166
2021-03-02,467075
2021-03-03,500920
2021-03-04,541800
2021-03-05,590212
2021-03-06,639590
2021-03-07,666442
2021-03-08,700294
2021-03-09,731528
2021-03-10,762048
2021-03-11,789194
2021-03-12,819700
2021-03-13,859971
2021-03-14,879074
2021-03-15,900711
2021-03-16,920325
2021-03-17,937510
2021-03-18,946253
2021-03-19,946260
total,1222718
