,False
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,133
2020-12-09,413
2020-12-10,749
2020-12-11,1099
2020-12-12,1351
2020-12-13,1498
2020-12-14,1792
2020-12-15,2373
2020-12-16,3087
2020-12-17,4067
2020-12-18,4998
2020-12-19,5817
2020-12-20,6979
2020-12-21,8246
2020-12-22,9422
2020-12-23,10745
2020-12-24,11361
2020-12-25,11375
2020-12-26,11438
2020-12-27,11578
2020-12-28,11830
2020-12-29,12866
2020-12-30,14784
2020-12-31,16380
2021-01-01,16954
2021-01-02,17612
2021-01-03,18074
2021-01-04,18949
2021-01-05,20692
2021-01-06,23212
2021-01-07,26684
2021-01-08,30632
2021-01-09,33817
2021-01-10,35784
2021-01-11,38395
2021-01-12,41664
2021-01-13,45542
2021-01-14,49735
2021-01-15,54348
2021-01-16,57834
2021-01-17,60144
2021-01-18,63322
2021-01-19,66794
2021-01-20,70497
2021-01-21,74620
2021-01-22,79030
2021-01-23,82831
2021-01-24,84980
2021-01-25,87472
2021-01-26,90475
2021-01-27,93807
2021-01-28,97307
2021-01-29,101003
2021-01-30,104286
2021-01-31,107093
2021-02-01,110376
2021-02-02,114394
2021-02-03,119133
2021-02-04,123564
2021-02-05,128170
2021-02-06,132027
2021-02-07,134232
2021-02-08,136710
2021-02-09,140455
2021-02-10,145355
2021-02-11,152166
2021-02-12,162470
2021-02-13,173194
2021-02-14,179599
2021-02-15,185395
2021-02-16,196014
2021-02-17,213976
2021-02-18,230027
2021-02-19,242564
2021-02-20,254345
2021-02-21,257768
2021-02-22,263578
2021-02-23,277179
2021-02-24,300965
2021-02-25,330603
2021-02-26,364686
2021-02-27,396354
2021-02-28,415562
2021-03-01,438284
2021-03-02,466144
2021-03-03,499947
2021-03-04,540715
2021-03-05,589036
2021-03-06,638358
2021-03-07,665140
2021-03-08,698922
2021-03-09,730114
2021-03-10,760662
2021-03-11,787752
2021-03-12,818272
2021-03-13,858515
2021-03-14,877597
2021-03-15,899269
2021-03-16,918974
2021-03-17,936341
2021-03-18,951916
2021-03-19,970494
2021-03-20,992362
2021-03-21,1000790
2021-03-22,1007664
2021-03-23,1013698
2021-03-24,1016456
2021-03-25,1016463
total,1223068
