,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,91,42
2020-12-09,280,133
2020-12-10,518,238
2020-12-11,763,336
2020-12-12,959,392
2020-12-13,1078,420
2020-12-14,1288,504
2020-12-15,1701,672
2020-12-16,2240,847
2020-12-17,2989,1085
2020-12-18,3689,1316
2020-12-19,4312,1512
2020-12-20,5208,1778
2020-12-21,6188,2072
2020-12-22,7091,2352
2020-12-23,8092,2667
2020-12-24,8554,2821
2020-12-25,8561,2828
2020-12-26,8596,2856
2020-12-27,8694,2891
2020-12-28,8890,2954
2020-12-29,9695,3185
2020-12-30,11207,3591
2020-12-31,12425,3969
2021-01-01,12880,4088
2021-01-02,13405,4228
2021-01-03,13769,4326
2021-01-04,14448,4522
2021-01-05,15799,4907
2021-01-06,17752,5474
2021-01-07,20510,6195
2021-01-08,23576,7077
2021-01-09,26005,7833
2021-01-10,27496,8302
2021-01-11,29519,8897
2021-01-12,32074,9604
2021-01-13,35084,10458
2021-01-14,38262,11487
2021-01-15,41699,12670
2021-01-16,44359,13496
2021-01-17,46130,14049
2021-01-18,48552,14812
2021-01-19,51114,15722
2021-01-20,53830,16716
2021-01-21,56840,17843
2021-01-22,60074,19026
2021-01-23,62776,20125
2021-01-24,64260,20797
2021-01-25,66038,21511
2021-01-26,68152,22400
2021-01-27,70448,23436
2021-01-28,72821,24570
2021-01-29,75299,25795
2021-01-30,77490,26887
2021-01-31,79261,27923
2021-02-01,81368,29113
2021-02-02,83797,30709
2021-02-03,86723,32529
2021-02-04,89383,34307
2021-02-05,92141,36169
2021-02-06,94570,37611
2021-02-07,95928,38465
2021-02-08,97531,39354
2021-02-09,99827,40810
2021-02-10,102774,42784
2021-02-11,106729,45668
2021-02-12,112574,50148
2021-02-13,118720,54754
2021-02-14,122269,57610
2021-02-15,125657,60046
2021-02-16,131649,64680
2021-02-17,141869,72450
2021-02-18,150997,79408
2021-02-19,158046,84945
2021-02-20,164612,90202
2021-02-21,166530,91714
2021-02-22,169841,94241
2021-02-23,177436,100275
2021-02-24,190778,110789
2021-02-25,207067,124194
2021-02-26,225533,139860
2021-02-27,242242,154903
2021-02-28,252105,164304
2021-03-01,263662,175504
2021-03-02,277823,189252
2021-03-03,294644,206269
2021-03-04,315287,226506
2021-03-05,339521,250684
2021-03-06,363671,275912
2021-03-07,376474,289968
2021-03-08,392133,308161
2021-03-09,406637,324891
2021-03-10,421162,340879
2021-03-11,434098,355096
2021-03-12,448609,371091
2021-03-13,467754,392210
2021-03-14,476581,402493
2021-03-15,486801,413903
2021-03-16,496279,424046
2021-03-17,504651,432859
2021-03-18,508851,437395
2021-03-19,508858,437395
total,632772,589946
