,1,2,3,4,5
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,21,14,21,35,35
2020-12-09,63,63,70,98,98
2020-12-10,112,126,126,182,189
2020-12-11,168,196,189,259,280
2020-12-12,196,231,231,336,336
2020-12-13,217,259,266,371,378
2020-12-14,238,315,329,441,462
2020-12-15,315,392,441,595,623
2020-12-16,406,504,602,756,812
2020-12-17,518,700,798,973,1071
2020-12-18,637,847,987,1197,1316
2020-12-19,735,959,1155,1386,1568
2020-12-20,861,1155,1386,1652,1904
2020-12-21,1029,1379,1645,1953,2226
2020-12-22,1183,1568,1862,2240,2555
2020-12-23,1386,1785,2121,2569,2877
2020-12-24,1463,1897,2268,2709,3017
2020-12-25,1470,1897,2268,2709,3017
2020-12-26,1477,1911,2275,2723,3031
2020-12-27,1498,1939,2303,2758,3059
2020-12-28,1540,1981,2345,2821,3122
2020-12-29,1666,2142,2576,3087,3381
2020-12-30,1946,2464,2975,3521,3871
2020-12-31,2149,2744,3332,3906,4242
2021-01-01,2205,2814,3472,4032,4417
2021-01-02,2289,2926,3633,4179,4578
2021-01-03,2331,3003,3724,4305,4704
2021-01-04,2450,3157,3920,4501,4914
2021-01-05,2674,3444,4298,4907,5348
2021-01-06,3038,3906,4795,5495,5957
2021-01-07,3486,4529,5523,6293,6839
2021-01-08,4046,5208,6300,7231,7847
2021-01-09,4424,5684,6979,7973,8750
2021-01-10,4641,5992,7385,8463,9289
2021-01-11,5047,6517,7931,9051,9835
2021-01-12,5586,7119,8603,9765,10570
2021-01-13,6195,7861,9359,10640,11480
2021-01-14,6846,8631,10262,11550,12432
2021-01-15,7511,9401,11179,12621,13629
2021-01-16,7987,10052,11907,13412,14469
2021-01-17,8260,10444,12411,13972,15036
2021-01-18,8736,11025,13097,14658,15792
2021-01-19,9289,11634,13804,15463,16590
2021-01-20,9891,12313,14532,16317,17430
2021-01-21,10528,13041,15470,17185,18389
2021-01-22,11193,13853,16373,18172,19425
2021-01-23,11746,14525,17220,19026,20307
2021-01-24,12047,14903,17668,19516,20839
2021-01-25,12432,15407,18228,20062,21343
2021-01-26,12915,15974,18830,20741,22015
2021-01-27,13412,16597,19474,21511,22799
2021-01-28,13930,17241,20195,22330,23590
2021-01-29,14483,17927,20965,23156,24458
2021-01-30,14889,18515,21700,23919,25249
2021-01-31,15302,19047,22267,24570,25900
2021-02-01,15813,19691,22911,25382,26572
2021-02-02,16534,20545,23695,26306,27300
2021-02-03,17171,21539,24675,27468,28273
2021-02-04,17885,22463,25634,28469,29099
2021-02-05,18536,23429,26621,29456,30107
2021-02-06,19047,24101,27426,30359,31073
2021-02-07,19271,24493,28021,30856,31577
2021-02-08,19635,24962,28511,31423,32165
2021-02-09,20188,25634,29232,32298,33096
2021-02-10,20867,26551,30282,33432,34209
2021-02-11,21574,27916,31752,35077,35833
2021-02-12,22806,29806,34055,37464,38332
2021-02-13,24262,31647,36435,39956,40873
2021-02-14,24913,32606,37667,41538,42868
2021-02-15,25718,33747,38822,42861,44240
2021-02-16,27195,35707,40985,45276,46837
2021-02-17,29323,38780,44821,49567,51464
2021-02-18,31367,41608,48237,53473,55335
2021-02-19,32984,43694,50778,56665,58429
2021-02-20,34650,45717,53284,59339,61341
2021-02-21,35217,46298,53956,60179,62104
2021-02-22,35931,47257,55139,61530,63714
2021-02-23,37653,49385,57792,64645,67690
2021-02-24,40229,52738,62384,70546,75054
2021-02-25,43358,57099,68271,77938,83916
2021-02-26,46949,62265,75474,86562,93422
2021-02-27,50386,66983,82215,94528,102235
2021-02-28,52395,69741,86023,99281,108108
2021-03-01,54383,72849,90748,105140,115150
2021-03-02,57183,77000,96628,112238,123074
2021-03-03,60949,82075,103572,120470,132867
2021-03-04,65597,88501,111825,130151,144627
2021-03-05,71162,96075,121506,141701,158585
2021-03-06,77749,104216,131572,153314,171493
2021-03-07,81242,108416,136850,159439,179186
2021-03-08,85330,114135,143577,167454,188412
2021-03-09,89271,119469,149877,174678,196812
2021-03-10,93135,124733,156177,181909,204694
2021-03-11,96901,129528,161819,187880,211617
2021-03-12,101087,134799,168217,194642,219520
2021-03-13,107737,142107,176316,203308,229033
2021-03-14,110537,145397,180355,207466,233828
2021-03-15,113897,149464,184849,212142,238903
2021-03-16,116977,153132,189077,216363,243418
2021-03-17,120274,156289,192381,220024,247366
2021-03-18,122899,159250,195468,223286,251006
2021-03-19,126385,162764,199143,227269,254919
2021-03-20,130718,167181,203924,231616,258916
2021-03-21,132335,168805,205828,233254,260561
2021-03-22,133637,170219,207193,234661,261947
2021-03-23,134953,171472,208362,235823,263074
2021-03-24,135548,172018,208929,236383,263564
2021-03-25,135548,172025,208929,236383,263564
total,186018,220661,248605,271033,296744
