,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-10,2072,14,140,0,14,7,14,91,14,0,119,7,70,7,7,35,483,0,28,700
2021-01-11,2933,28,196,0,14,7,21,126,28,7,161,14,98,14,14,42,707,0,35,1036
2021-01-12,4011,28,273,0,21,7,35,161,35,7,217,28,154,21,14,56,924,0,56,1372
2021-01-13,5243,35,343,7,35,14,35,203,49,7,259,42,189,28,21,77,1211,0,63,1750
2021-01-14,6685,56,448,14,35,14,42,266,63,14,315,56,245,35,28,91,1575,0,91,2233
2021-01-15,8659,70,581,14,49,42,56,343,77,14,392,70,315,49,42,119,2058,0,105,2842
2021-01-16,10045,91,672,21,56,49,63,406,133,21,434,84,364,49,42,140,2373,0,126,3290
2021-01-17,10626,91,714,21,63,49,70,448,140,28,455,91,385,56,42,147,2520,0,133,3458
2021-01-18,11893,98,805,35,77,49,77,504,147,28,497,98,427,70,49,154,2842,0,154,3857
2021-01-19,13111,105,889,35,91,56,84,546,168,28,532,112,483,77,49,168,3115,0,168,4235
2021-01-20,14665,126,966,42,91,56,84,602,189,42,574,126,560,91,63,189,3444,0,182,4704
2021-01-21,16968,147,1099,49,112,70,98,672,217,49,630,140,665,105,63,210,3948,0,203,5348
2021-01-22,19712,168,1288,56,126,84,119,756,259,49,700,161,770,133,70,238,4599,0,224,6251
2021-01-23,21903,196,1435,63,140,98,133,812,301,56,749,182,861,147,84,273,5040,0,252,6860
2021-01-24,22911,196,1484,63,147,98,133,854,315,63,784,182,896,147,84,280,5264,0,252,7189
2021-01-25,24423,217,1561,70,147,98,140,910,336,70,805,203,966,147,84,294,5565,0,273,7630
2021-01-26,26089,231,1666,77,168,105,147,966,357,70,840,224,1022,161,91,315,5992,0,294,8106
2021-01-27,27727,238,1771,84,182,112,154,1015,392,91,882,245,1106,168,98,329,6342,0,315,8568
2021-01-28,29267,252,1855,91,203,112,161,1071,420,112,917,259,1197,189,98,350,6699,0,336,9009
2021-01-29,31122,266,1967,105,210,119,182,1148,455,126,959,280,1288,203,112,371,7084,0,357,9541
2021-01-30,32697,287,2058,112,217,126,189,1225,497,140,1001,294,1337,210,119,378,7420,0,378,10010
2021-01-31,33740,287,2107,119,224,126,189,1267,525,154,1022,301,1379,217,119,392,7658,0,385,10318
2021-02-01,34783,301,2163,119,231,133,189,1316,539,161,1043,315,1414,217,126,406,7896,0,392,10647
2021-02-02,35896,308,2254,133,238,140,203,1379,560,168,1078,329,1491,224,133,427,8169,0,399,10997
2021-02-03,37100,315,2317,140,238,140,203,1442,588,182,1106,343,1554,231,133,455,8498,0,413,11333
2021-02-04,38626,329,2415,140,259,140,224,1533,616,182,1155,364,1638,259,140,476,8883,0,434,11788
2021-02-05,40677,357,2569,154,273,147,231,1673,672,210,1232,392,1771,280,154,504,9380,0,455,12425
2021-02-06,43064,378,2758,161,287,161,238,1841,728,231,1295,420,1841,301,161,532,10010,0,490,13041
2021-02-07,44317,385,2835,175,301,161,259,1918,763,231,1351,434,1883,301,175,546,10297,0,504,13398
2021-02-08,45661,406,2982,182,308,168,266,1988,812,252,1379,455,1946,308,182,567,10661,0,518,13860
2021-02-09,46991,420,3192,182,315,168,280,2079,847,273,1435,490,2037,329,189,602,11004,0,539,14357
2021-02-10,48475,441,3332,189,322,175,294,2170,889,280,1491,511,2128,343,196,644,11389,0,546,14826
2021-02-11,50106,462,3451,203,336,189,308,2254,938,294,1540,532,2205,350,203,672,11788,0,574,15330
2021-02-12,52654,504,3668,210,350,203,336,2415,1001,315,1638,581,2359,378,210,721,12397,0,595,16086
2021-02-13,56287,546,3948,231,364,217,357,2632,1092,350,1757,637,2464,399,217,777,13272,0,644,17031
2021-02-14,58366,581,4130,238,378,224,378,2793,1148,371,1841,644,2520,420,238,812,13727,0,658,17640
2021-02-15,60690,609,4298,245,385,238,385,2940,1204,413,1925,672,2611,434,245,840,14273,0,693,18298
2021-02-16,63063,637,4501,259,406,245,399,3052,1260,434,2023,707,2723,441,252,882,14854,0,714,18977
2021-02-17,65758,679,4697,259,427,252,420,3213,1316,469,2121,742,2842,462,259,931,15498,0,742,19705
2021-02-18,69034,707,4942,287,441,273,448,3388,1421,504,2254,798,2989,483,273,973,16275,0,777,20587
2021-02-19,72772,756,5243,308,462,287,476,3598,1519,546,2373,847,3150,525,294,1050,17199,0,819,21609
2021-02-20,78344,840,5712,336,490,301,518,3955,1645,581,2618,917,3332,560,315,1141,18438,0,861,23079
2021-02-21,80864,854,5922,350,504,308,525,4109,1708,616,2716,945,3395,574,329,1190,18949,0,889,23681
2021-02-22,83755,889,6167,364,518,322,560,4249,1771,651,2821,980,3514,602,350,1246,19628,0,924,24479
2021-02-23,86737,910,6426,371,532,329,574,4375,1834,728,2905,1015,3633,623,357,1302,20335,0,966,25319
2021-02-24,90132,945,6685,385,553,336,588,4529,1925,791,3024,1071,3745,637,371,1358,21091,0,994,26278
2021-02-25,94465,987,7021,413,560,357,609,4753,2065,875,3150,1120,3927,672,406,1435,22092,0,1050,27461
2021-02-26,99190,1022,7406,434,595,371,644,4970,2261,931,3311,1197,4137,707,427,1519,23338,0,1099,28805
2021-02-27,105287,1092,7889,455,616,399,679,5271,2443,1001,3507,1274,4333,756,462,1631,24598,0,1176,30394
2021-02-28,108710,1134,8351,476,644,420,714,5495,2555,1071,3654,1323,4452,784,483,1729,25550,0,1225,31437
2021-03-01,112532,1197,8778,497,651,434,756,5684,2674,1099,3787,1365,4627,819,518,1834,26530,0,1267,32648
2021-03-02,116872,1246,9324,532,679,455,812,5901,2807,1176,3955,1421,4802,875,581,1981,27524,0,1316,33838
2021-03-03,122514,1302,9870,560,707,476,847,6146,3024,1281,4123,1505,5026,917,623,2072,28910,0,1365,35532
2021-03-04,131495,1386,10703,602,742,511,917,6482,3339,1407,4375,1617,5313,973,679,2247,31199,0,1449,38157
2021-03-05,143402,1498,11662,651,791,553,1008,7049,3682,1498,4676,1771,5670,1050,763,2457,33698,0,1610,41251
2021-03-06,154469,1617,12733,700,833,595,1078,7574,4025,1624,4998,1925,6027,1120,833,2716,36351,0,1743,44541
2021-03-07,157969,1659,13139,728,847,602,1106,7777,4158,1687,5103,1981,6153,1141,861,2786,37163,0,1771,45570
2021-03-08,162589,1701,13517,735,868,630,1141,8001,4256,1757,5243,2023,6349,1169,896,2898,38101,0,1827,46802
2021-03-09,167216,1743,14056,763,889,651,1190,8253,4396,1862,5376,2079,6573,1211,931,2996,39067,0,1883,47999
2021-03-10,172851,1813,14693,798,917,672,1232,8547,4585,1974,5593,2198,6846,1274,987,3157,40467,0,1939,49546
2021-03-11,179802,1918,15603,840,952,714,1281,8883,4809,2065,5817,2324,7119,1358,1050,3360,42154,0,2023,51373
2021-03-12,195202,2065,17108,889,1001,791,1372,9562,5257,2184,6216,2513,7525,1463,1141,3696,45717,0,2219,56280
2021-03-13,232673,2415,19817,1022,1106,903,1568,10668,5999,2436,6930,2786,8148,1638,1393,4186,54453,0,2779,67074
2021-03-14,248577,2597,21280,1064,1148,952,1659,11298,6391,2555,7315,2898,8393,1701,1526,4452,58191,0,2954,71764
2021-03-15,270564,2800,22967,1134,1197,1022,1771,12187,6846,2723,7840,3073,8771,1813,1701,4774,62797,0,3290,78442
2021-03-16,308903,3157,25613,1246,1302,1120,1953,13433,7532,2940,8484,3290,9331,1953,1967,5208,72128,0,3829,89348
2021-03-17,361081,3717,29764,1400,1435,1281,2226,14952,8134,3185,9457,3696,10157,2149,2359,5859,85337,0,4711,105168
2021-03-18,408968,4193,33474,1512,1533,1435,2485,16254,8960,3521,10360,4060,10815,2317,2744,6419,93919,0,5425,118433
2021-03-19,477036,4879,38773,1715,1708,1659,2856,18186,9744,3948,11522,4592,11914,2576,3192,7245,106057,0,6363,137102
2021-03-20,560707,5726,46116,1960,1946,1918,3402,20300,10878,4389,13223,5208,13552,2947,3871,8554,122143,0,7679,161196
2021-03-21,591871,6083,48993,2051,2044,2023,3591,21161,11361,4648,13944,5467,14280,3094,4179,9051,128807,0,8120,170996
2021-03-22,619885,6370,51590,2142,2142,2135,3787,21903,11795,4886,14581,5747,14875,3227,4508,9478,134946,0,8484,179886
2021-03-23,645470,6629,53739,2219,2219,2212,3976,22596,12285,5194,15141,5971,15526,3339,4788,9919,139783,0,8820,187845
2021-03-24,655207,6720,54586,2261,2247,2233,4053,22904,12432,5320,15386,6083,15792,3395,4893,10080,141561,0,8925,190953
2021-03-25,655214,6720,54586,2261,2247,2233,4053,22904,12432,5320,15386,6083,15792,3395,4893,10080,141575,0,8925,190960
total,1530683,16016,191170,7637,8211,6062,12089,60228,40495,12768,44282,25137,57351,13062,15099,34447,402248,0,24542,596092
