,False
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,7
2020-12-24,7
2020-12-25,7
2020-12-26,7
2020-12-27,7
2020-12-28,7
2020-12-29,21
2020-12-30,42
2020-12-31,56
2021-01-01,105
2021-01-02,126
2021-01-03,126
2021-01-04,238
2021-01-05,406
2021-01-06,623
2021-01-07,1050
2021-01-08,2184
2021-01-09,3346
2021-01-10,3934
2021-01-11,5565
2021-01-12,7504
2021-01-13,9709
2021-01-14,12397
2021-01-15,15988
2021-01-16,18557
2021-01-17,19621
2021-01-18,21952
2021-01-19,24143
2021-01-20,26866
2021-01-21,30898
2021-01-22,35889
2021-01-23,39648
2021-01-24,41426
2021-01-25,44037
2021-01-26,47005
2021-01-27,49910
2021-01-28,52689
2021-01-29,56000
2021-01-30,58786
2021-01-31,60620
2021-02-01,62496
2021-02-02,64617
2021-02-03,66843
2021-02-04,69713
2021-02-05,73668
2021-02-06,78064
2021-02-07,80346
2021-02-08,82999
2021-02-09,85841
2021-02-10,88774
2021-02-11,91854
2021-02-12,96789
2021-02-13,103369
2021-02-14,107240
2021-02-15,111538
2021-02-16,116011
2021-02-17,120988
2021-02-18,127043
2021-02-19,134008
2021-02-20,144179
2021-02-21,148645
2021-02-22,154000
2021-02-23,159495
2021-02-24,165690
2021-02-25,173677
2021-02-26,182623
2021-02-27,193529
2021-02-28,200466
2021-03-01,207977
2021-03-02,216356
2021-03-03,227010
2021-03-04,243810
2021-03-05,264726
2021-03-06,285502
2021-03-07,292222
2021-03-08,300503
2021-03-09,309120
2021-03-10,320075
2021-03-11,333417
2021-03-12,362110
2021-03-13,427707
2021-03-14,456414
2021-03-15,495348
2021-03-16,561834
2021-03-17,654024
2021-03-18,694078
2021-03-19,694113
total,3097668
