,F,M
2020-12-29,28,14
2020-12-30,84,28
2020-12-31,126,42
2021-01-01,126,42
2021-01-02,182,63
2021-01-03,259,91
2021-01-04,413,140
2021-01-05,602,196
2021-01-06,847,280
2021-01-07,1176,378
2021-01-08,1449,462
2021-01-09,1617,518
2021-01-10,1876,609
2021-01-11,1995,651
2021-01-12,2058,672
2021-01-13,2086,686
2021-01-14,2100,700
2021-01-15,2121,700
2021-01-16,2135,707
2021-01-17,2135,714
2021-01-18,2142,714
2021-01-19,2149,728
2021-01-20,2163,728
2021-01-21,2170,735
2021-01-22,2177,735
2021-01-23,2177,735
2021-01-24,2191,742
2021-01-25,2191,742
2021-01-26,2198,742
2021-01-27,2205,742
2021-01-28,2219,749
2021-01-29,2254,756
2021-01-30,2296,770
2021-01-31,2338,798
2021-02-01,2373,805
2021-02-02,2387,812
2021-02-03,2436,826
2021-02-04,2499,847
2021-02-05,2548,868
2021-02-06,2555,868
2021-02-07,2562,868
2021-02-08,2569,875
2021-02-09,2625,903
2021-02-10,2702,938
2021-02-11,2779,966
2021-02-12,2856,994
2021-02-13,2926,1015
2021-02-14,2961,1022
2021-02-15,3010,1036
2021-02-16,3080,1050
2021-02-17,3185,1085
2021-02-18,3297,1113
2021-02-19,3395,1169
2021-02-20,3458,1176
2021-02-21,3500,1197
2021-02-22,3598,1225
2021-02-23,3766,1274
2021-02-24,4018,1379
2021-02-25,4305,1491
2021-02-26,4557,1582
2021-02-27,4809,1666
2021-02-28,4956,1743
2021-03-01,5117,1799
2021-03-02,5397,1883
2021-03-03,5817,1995
2021-03-04,6237,2114
2021-03-05,6545,2219
2021-03-06,6762,2268
2021-03-07,6888,2317
2021-03-08,7189,2422
2021-03-09,7672,2576
2021-03-10,7931,2646
total,476070,440636
