,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,168,70
2020-12-09,546,238
2020-12-10,945,413
2020-12-11,1365,574
2020-12-12,1694,679
2020-12-13,1953,756
2020-12-14,2324,903
2020-12-15,3010,1148
2020-12-16,3892,1428
2020-12-17,5131,1806
2020-12-18,6265,2142
2020-12-19,7301,2457
2020-12-20,8715,2863
2020-12-21,10353,3339
2020-12-22,11788,3787
2020-12-23,13524,4326
2020-12-24,14357,4599
2020-12-25,14364,4606
2020-12-26,14406,4641
2020-12-27,14602,4711
2020-12-28,14987,4823
2020-12-29,16247,5187
2020-12-30,18907,5894
2020-12-31,21154,6566
2021-01-01,21889,6748
2021-01-02,22715,6965
2021-01-03,23324,7133
2021-01-04,24451,7476
2021-01-05,26712,8106
2021-01-06,30030,9044
2021-01-07,34818,10311
2021-01-08,39921,11767
2021-01-09,44177,13013
2021-01-10,46669,13734
2021-01-11,50148,14721
2021-01-12,54509,15932
2021-01-13,59598,17374
2021-01-14,65121,19131
2021-01-15,71127,21161
2021-01-16,76083,22638
2021-01-17,79401,23660
2021-01-18,83608,24927
2021-01-19,88277,26509
2021-01-20,93170,28238
2021-01-21,98483,30184
2021-01-22,104412,32305
2021-01-23,109270,34209
2021-01-24,112154,35406
2021-01-25,115325,36680
2021-01-26,119119,38227
2021-01-27,122969,39907
2021-01-28,127043,41650
2021-01-29,131432,43764
2021-01-30,135135,45549
2021-01-31,138082,47096
2021-02-01,141232,48797
2021-02-02,144942,50981
2021-02-03,149240,53543
2021-02-04,153356,56112
2021-02-05,157633,58807
2021-02-06,161462,61026
2021-02-07,163695,62440
2021-02-08,166117,63756
2021-02-09,169561,65863
2021-02-10,174188,68971
2021-02-11,180537,73451
2021-02-12,189476,79947
2021-02-13,198863,86758
2021-02-14,204057,90713
2021-02-15,209174,94283
2021-02-16,219422,102123
2021-02-17,236047,114758
2021-02-18,250810,125986
2021-02-19,262857,135303
2021-02-20,274442,144459
2021-02-21,278656,147826
2021-02-22,284403,152250
2021-02-23,296989,162190
2021-02-24,319893,180432
2021-02-25,348488,203777
2021-02-26,381521,231903
2021-02-27,410354,257509
2021-02-28,428435,274645
2021-03-01,448749,293678
2021-03-02,473886,317604
2021-03-03,504672,347844
2021-03-04,544397,386540
2021-03-05,587146,429142
2021-03-06,630791,473851
2021-03-07,653135,498197
2021-03-08,679945,529018
2021-03-09,704466,556864
2021-03-10,729512,584073
2021-03-11,752689,609273
2021-03-12,780717,640024
2021-03-13,817187,679651
2021-03-14,834554,699818
2021-03-15,854483,721728
2021-03-16,872417,740845
2021-03-17,887579,757050
2021-03-18,891779,761586
2021-03-19,891786,761586
total,1108849,1030344
