,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-28,16709,175,903,49,63,98,105,1540,427,91,861,84,217,49,70,238,4109,0,189,5061
2020-12-29,18109,182,987,56,63,105,119,1645,462,105,945,91,245,49,77,259,4487,0,203,5488
2020-12-30,20797,210,1169,70,77,112,133,1876,553,112,1120,98,301,70,84,294,5243,0,245,6314
2020-12-31,23387,231,1316,70,91,133,154,2079,658,133,1260,119,357,77,105,336,5915,0,273,7161
2021-01-01,24150,238,1372,70,91,140,161,2142,679,133,1309,119,364,84,112,357,6083,0,280,7385
2021-01-02,25074,252,1421,70,91,147,168,2219,693,133,1372,126,392,84,112,364,6300,0,294,7658
2021-01-03,25837,259,1470,77,91,147,175,2275,700,140,1414,133,406,84,119,371,6475,0,301,7882
2021-01-04,27097,273,1561,84,98,154,182,2366,728,140,1505,140,434,84,119,385,6804,0,308,8274
2021-01-05,29491,294,1715,84,105,168,203,2548,798,161,1666,154,490,98,133,413,7392,0,336,8981
2021-01-06,32900,343,1911,84,119,182,231,2821,868,175,1841,175,560,105,147,455,8204,0,371,9933
2021-01-07,37590,399,2163,112,140,210,273,3199,1015,210,2072,203,651,126,168,518,9408,0,420,11319
2021-01-08,42700,455,2450,126,161,245,301,3549,1232,252,2289,231,756,140,189,588,10612,0,483,12775
2021-01-09,47089,490,2667,140,182,259,322,3871,1337,259,2443,266,819,154,203,637,11655,0,532,14007
2021-01-10,50050,518,2807,147,196,273,336,4060,1407,280,2555,273,861,175,217,658,12348,0,567,14889
2021-01-11,53641,553,3024,154,217,294,357,4263,1463,294,2709,308,938,182,224,714,13188,0,595,15946
2021-01-12,57960,595,3220,168,224,308,371,4536,1540,308,2877,350,1029,196,238,777,14224,0,637,17185
2021-01-13,62671,637,3493,182,245,336,392,4858,1638,343,3087,399,1176,238,259,819,15463,0,700,18522
2021-01-14,67683,679,3780,203,266,357,427,5187,1750,378,3311,441,1316,259,273,882,16751,0,770,19859
2021-01-15,73157,721,4088,217,294,392,462,5544,1841,420,3514,490,1463,280,294,945,18053,0,840,21322
2021-01-16,77987,749,4333,245,308,413,483,5817,1946,455,3661,532,1540,294,308,987,19201,0,889,22596
2021-01-17,81396,777,4501,252,322,420,504,6062,2002,483,3766,553,1603,308,322,1015,19985,0,924,23562
2021-01-18,85358,805,4718,273,350,434,525,6272,2058,497,3878,581,1687,329,336,1057,20881,0,973,24640
2021-01-19,90055,861,4970,301,378,448,560,6538,2163,525,4025,623,1827,364,357,1106,21980,0,1022,25872
2021-01-20,94864,903,5243,315,406,483,581,6846,2261,574,4172,658,1967,392,371,1148,23212,0,1071,27076
2021-01-21,99190,938,5488,336,434,497,602,7119,2338,609,4305,707,2100,413,385,1211,24276,0,1113,28245
2021-01-22,103845,987,5747,357,462,518,623,7413,2422,651,4438,742,2233,455,399,1253,25396,0,1162,29435
2021-01-23,108143,1015,5964,392,483,532,651,7616,2506,693,4543,770,2331,483,420,1302,26425,0,1204,30534
2021-01-24,110887,1036,6111,399,497,539,665,7784,2562,693,4627,805,2401,497,427,1323,27069,0,1239,31255
2021-01-25,113771,1064,6258,413,511,546,679,7896,2625,707,4704,812,2492,511,441,1358,27776,0,1267,31990
2021-01-26,117061,1085,6433,427,539,553,707,8029,2695,728,4774,847,2576,539,441,1386,28588,0,1302,32816
2021-01-27,120442,1113,6615,427,560,567,721,8197,2786,763,4872,882,2688,560,455,1421,29407,0,1330,33726
2021-01-28,124313,1141,6818,448,595,581,749,8386,2870,784,4956,924,2807,581,469,1456,30324,0,1372,34664
2021-01-29,128450,1169,7049,462,616,588,777,8631,2975,819,5061,973,2919,602,483,1498,31339,0,1414,35721
2021-01-30,132027,1204,7245,483,630,616,784,8904,3087,847,5173,1008,3010,616,497,1540,32158,0,1449,36540
2021-01-31,135065,1225,7448,497,644,630,812,9149,3185,889,5299,1050,3080,637,504,1561,32928,0,1484,37345
2021-02-01,137655,1260,7686,504,665,637,819,9296,3241,924,5390,1092,3171,651,518,1603,33621,0,1519,38003
2021-02-02,141078,1288,7973,518,679,644,868,9534,3360,994,5509,1120,3283,679,539,1659,34447,0,1554,38808
2021-02-03,144865,1323,8260,539,707,658,889,9800,3528,1071,5684,1176,3402,707,567,1729,35476,0,1589,39746
2021-02-04,148484,1351,8463,567,721,672,910,10010,3661,1113,5810,1225,3493,728,574,1764,36344,0,1645,40579
2021-02-05,150696,1365,8617,567,735,672,917,10164,3738,1141,5880,1246,3563,742,581,1785,36904,0,1673,41153
2021-02-06,152271,1393,8736,574,742,679,931,10430,3815,1148,6034,1267,3598,756,588,1820,37366,0,1680,41601
2021-02-07,153216,1407,8855,581,742,679,938,10493,3829,1155,6069,1274,3619,763,602,1848,37590,0,1701,41874
2021-02-08,154434,1414,8932,588,763,686,945,10535,3850,1155,6111,1295,3675,777,602,1862,37947,0,1708,42224
2021-02-09,156912,1428,9058,609,777,700,952,10752,4004,1197,6202,1316,3752,791,609,1890,38556,0,1743,42875
2021-02-10,160664,1491,9457,616,791,714,980,11424,4277,1260,6433,1365,3885,819,637,1967,39410,0,1792,43757
2021-02-11,167230,1617,10199,644,840,749,1036,12383,4620,1386,6916,1463,4088,868,686,2107,40929,0,1855,45129
2021-02-12,174111,1743,10906,686,868,777,1092,13146,4984,1470,7385,1547,4256,917,714,2275,42553,0,1918,46914
2021-02-13,179011,1806,11277,707,882,791,1127,13545,5208,1505,7644,1603,4361,945,742,2359,43736,0,1960,48356
2021-02-14,181349,1841,11466,714,882,798,1141,13692,5264,1526,7728,1631,4389,952,763,2387,44282,0,1981,49119
2021-02-15,183869,1890,11732,735,896,819,1155,13902,5418,1596,7840,1680,4466,973,784,2422,44982,0,1995,49693
2021-02-16,208656,2121,13342,819,945,889,1281,15057,6174,1890,8484,1862,4753,1092,910,2702,51359,0,2198,55566
2021-02-17,264908,2618,16380,973,1057,1036,1533,16877,7455,2422,9548,2184,5250,1274,1141,3220,65366,0,2919,70154
2021-02-18,314412,3038,18914,1099,1141,1155,1771,18585,8729,2989,10451,2478,5656,1428,1309,3661,76391,0,3388,82467
2021-02-19,347235,3297,20531,1197,1211,1239,1890,19838,9478,3276,11130,2702,6013,1519,1477,3906,84217,0,3689,90587
2021-02-20,365421,3416,21469,1253,1246,1295,1967,20517,9954,3388,11445,2821,6167,1575,1568,4074,88641,0,3808,95361
2021-02-21,371441,3437,21714,1267,1260,1309,1981,20720,10073,3416,11515,2842,6195,1589,1582,4109,89845,0,3857,96628
2021-02-22,375774,3493,22036,1274,1281,1316,2016,21112,10297,3542,11669,2884,6300,1617,1603,4158,90951,0,3920,97846
2021-02-23,416409,3808,24584,1421,1386,1428,2191,22596,11179,3997,12558,3164,6769,1743,1792,4536,99736,0,4249,108136
2021-02-24,482755,4319,28413,1617,1554,1617,2513,24626,12726,4634,13853,3591,7490,2016,2107,5180,115549,0,4956,125286
2021-02-25,546266,4753,31871,1813,1687,1813,2814,26992,14329,5264,15036,4018,8204,2247,2464,5859,129955,0,5670,141897
2021-02-26,609035,5215,35063,2016,1820,1974,3073,29344,15806,5754,16114,4431,8799,2443,2744,6377,144739,0,6433,157836
2021-02-27,650580,5530,37597,2177,1932,2100,3276,30849,16744,6174,16912,4711,9331,2604,2947,6776,154469,0,6902,169449
2021-02-28,657608,5579,38185,2205,1960,2121,3325,31143,16933,6300,17073,4781,9436,2646,3003,6846,156268,0,7000,171598
2021-03-01,659036,5593,38283,2205,1960,2121,3339,31171,16940,6349,17094,4788,9457,2646,3010,6853,156548,0,7014,171941
2021-03-02,660275,5593,38353,2212,1960,2121,3339,31220,16947,6349,17115,4795,9464,2653,3017,6860,156905,0,7014,172235
2021-03-03,662578,5607,38493,2219,1967,2128,3346,31346,17024,6412,17164,4816,9492,2660,3031,6881,157661,0,7028,173054
2021-03-04,664895,5628,38598,2219,1974,2135,3360,31395,17052,6426,17199,4816,9506,2660,3038,6895,158137,0,7070,173950
2021-03-05,666764,5635,38724,2233,1981,2142,3374,31465,17087,6433,17234,4830,9548,2674,3052,6909,158480,0,7098,174713
2021-03-06,667849,5649,38815,2233,1981,2142,3381,31514,17115,6440,17262,4844,9562,2681,3059,6923,158725,0,7105,175021
2021-03-07,667996,5649,38836,2233,1981,2149,3381,31521,17122,6440,17269,4851,9576,2688,3059,6923,158760,0,7105,175056
2021-03-08,668171,5656,38850,2233,1981,2149,3381,31535,17122,6440,17276,4851,9576,2688,3059,6930,158802,0,7105,175091
2021-03-09,668766,5656,38885,2240,1981,2156,3388,31556,17143,6447,17297,4858,9583,2688,3059,6937,158914,0,7112,175301
2021-03-10,669550,5670,38934,2240,1988,2156,3395,31570,17150,6454,17311,4858,9597,2695,3059,6937,159159,0,7126,175630
2021-03-11,670509,5677,38983,2240,1988,2156,3402,31591,17192,6461,17339,4872,9611,2695,3066,6944,159313,0,7133,175966
2021-03-12,670789,5677,39004,2240,1988,2163,3402,31598,17199,6461,17339,4872,9611,2702,3066,6951,159362,0,7140,176050
total,2206246,20237,210098,13797,10409,8729,16961,107205,99876,32074,61901,33922,60291,18074,14217,37226,533736,0,27734,632450
