,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,322,161
2020-12-09,889,441
2020-12-10,1568,784
2020-12-11,2275,1141
2020-12-12,2891,1421
2020-12-13,3241,1603
2020-12-14,3815,1890
2020-12-15,4921,2352
2020-12-16,6230,2912
2020-12-17,7924,3577
2020-12-18,9611,4284
2020-12-19,10934,4802
2020-12-20,12670,5579
2020-12-21,15064,6482
2020-12-22,17241,7343
2020-12-23,19705,8442
2020-12-24,20916,9002
2020-12-25,20930,9009
2020-12-26,21028,9072
2020-12-27,21350,9212
2020-12-28,21889,9450
2020-12-29,23835,10192
2020-12-30,27587,11655
2020-12-31,31185,13069
2021-01-01,32249,13468
2021-01-02,33467,13979
2021-01-03,34482,14336
2021-01-04,36225,15015
2021-01-05,39487,16268
2021-01-06,44051,17983
2021-01-07,50393,20447
2021-01-08,57169,23079
2021-01-09,62930,25179
2021-01-10,66815,26600
2021-01-11,71512,28392
2021-01-12,77119,30548
2021-01-13,83489,32907
2021-01-14,90006,35616
2021-01-15,96950,38486
2021-01-16,103138,40768
2021-01-17,107632,42336
2021-01-18,112490,44408
2021-01-19,118370,46907
2021-01-20,124341,49574
2021-01-21,129710,52031
2021-01-22,135240,54768
2021-01-23,140329,57183
2021-01-24,143598,58772
2021-01-25,147021,60375
2021-01-26,150969,62188
2021-01-27,155022,64162
2021-01-28,159481,66437
2021-01-29,164283,69013
2021-01-30,168287,71302
2021-01-31,171584,73626
2021-02-01,174489,75614
2021-02-02,178143,78260
2021-02-03,182245,81333
2021-02-04,185948,84105
2021-02-05,188419,85701
2021-02-06,190302,87122
2021-02-07,191303,87948
2021-02-08,192654,88865
2021-02-09,195188,90972
2021-02-10,199017,94801
2021-02-11,205065,101801
2021-02-12,211351,109039
2021-02-13,215754,114016
2021-02-14,217721,116424
2021-02-15,220010,119091
2021-02-16,238413,144025
2021-02-17,279629,199304
2021-02-18,315042,246904
2021-02-19,338527,278803
2021-02-20,351561,296695
2021-02-21,355488,302190
2021-02-22,358988,307006
2021-02-23,388164,346668
2021-02-24,435988,412279
2021-02-25,482153,474544
2021-02-26,527660,535325
2021-02-27,558257,576870
2021-02-28,563759,584283
2021-03-01,564844,585522
2021-03-02,565817,586628
2021-03-03,567875,589057
2021-03-04,569709,591255
2021-03-05,571277,593131
2021-03-06,572166,594153
2021-03-07,572334,594307
2021-03-08,572523,594433
2021-03-09,573153,594965
2021-03-10,574021,595805
2021-03-11,575246,597079
2021-03-12,576296,598164
2021-03-13,577164,599186
2021-03-14,577311,599291
2021-03-15,577500,599424
2021-03-16,577885,599683
2021-03-17,578515,600285
2021-03-18,578977,600572
2021-03-19,579397,600894
2021-03-20,579635,601090
2021-03-21,579684,601125
2021-03-22,579810,601195
2021-03-23,580097,601356
2021-03-24,580300,601503
2021-03-25,580300,601503
total,1948310,2219735
