,False
2020-12-29,70
2020-12-30,203
2020-12-31,322
2021-01-01,336
2021-01-02,490
2021-01-03,658
2021-01-04,917
2021-01-05,1218
2021-01-06,1666
2021-01-07,2191
2021-01-08,2702
2021-01-09,3045
2021-01-10,3563
2021-01-11,3801
2021-01-12,3941
2021-01-13,3997
2021-01-14,4046
2021-01-15,4088
2021-01-16,4123
2021-01-17,4137
2021-01-18,4158
2021-01-19,4172
2021-01-20,4207
2021-01-21,4242
2021-01-22,4256
2021-01-23,4284
2021-01-24,4291
2021-01-25,4298
2021-01-26,4305
2021-01-27,4326
2021-01-28,4347
2021-01-29,4424
2021-01-30,4501
2021-01-31,4606
2021-02-01,4669
2021-02-02,4711
2021-02-03,4823
2021-02-04,4984
2021-02-05,5075
2021-02-06,5096
2021-02-07,5117
2021-02-08,5145
2021-02-09,5271
2021-02-10,5425
2021-02-11,5621
2021-02-12,5817
2021-02-13,5936
2021-02-14,5971
2021-02-15,6027
2021-02-16,6160
2021-02-17,6356
2021-02-18,6587
2021-02-19,6748
2021-02-20,6888
2021-02-21,7000
2021-02-22,7217
2021-02-23,7553
2021-02-24,7973
2021-02-25,8505
2021-02-26,9086
2021-02-27,9520
2021-02-28,9821
2021-03-01,10185
2021-03-02,10780
2021-03-03,11522
2021-03-04,12292
2021-03-05,12922
2021-03-06,13349
2021-03-07,13601
2021-03-08,14336
2021-03-09,15358
2021-03-10,16653
2021-03-11,17990
2021-03-12,19383
2021-03-13,20181
2021-03-14,20657
2021-03-15,21672
2021-03-16,23415
2021-03-17,25655
2021-03-18,28196
2021-03-19,30464
2021-03-20,32060
2021-03-21,33138
2021-03-22,35126
2021-03-23,38024
2021-03-24,41552
2021-03-25,45374
2021-03-26,49448
2021-03-27,53137
2021-03-28,55293
2021-03-29,58688
2021-03-30,62811
2021-03-31,67375
2021-04-01,72520
2021-04-02,75726
2021-04-03,78379
2021-04-04,79716
2021-04-05,81340
2021-04-06,84805
2021-04-07,89453
2021-04-08,94150
2021-04-09,98959
2021-04-10,102921
2021-04-11,105147
2021-04-12,108024
2021-04-13,111286
2021-04-14,114730
2021-04-15,118349
2021-04-16,121660
2021-04-17,124705
2021-04-18,126532
2021-04-19,128695
2021-04-20,131068
2021-04-21,133616
total,1296302
