,F,M
2020-12-29,42,21
2020-12-30,140,56
2020-12-31,231,91
2021-01-01,238,98
2021-01-02,364,126
2021-01-03,476,175
2021-01-04,679,238
2021-01-05,896,315
2021-01-06,1253,413
2021-01-07,1645,539
2021-01-08,2044,658
2021-01-09,2303,742
2021-01-10,2709,847
2021-01-11,2891,903
2021-01-12,2996,938
2021-01-13,3031,959
2021-01-14,3073,973
2021-01-15,3101,987
2021-01-16,3122,1001
2021-01-17,3129,1008
2021-01-18,3143,1015
2021-01-19,3150,1015
2021-01-20,3171,1029
2021-01-21,3199,1036
2021-01-22,3213,1036
2021-01-23,3234,1050
2021-01-24,3234,1057
2021-01-25,3241,1057
2021-01-26,3248,1057
2021-01-27,3255,1064
2021-01-28,3269,1071
2021-01-29,3332,1092
2021-01-30,3388,1113
2021-01-31,3451,1148
2021-02-01,3500,1162
2021-02-02,3528,1176
2021-02-03,3619,1197
2021-02-04,3745,1232
2021-02-05,3822,1253
2021-02-06,3829,1260
2021-02-07,3843,1267
2021-02-08,3864,1281
2021-02-09,3955,1316
2021-02-10,4074,1351
2021-02-11,4228,1386
2021-02-12,4382,1428
2021-02-13,4480,1456
2021-02-14,4501,1463
2021-02-15,4543,1477
2021-02-16,4648,1512
2021-02-17,4788,1568
2021-02-18,4963,1617
2021-02-19,5096,1652
2021-02-20,5208,1680
2021-02-21,5292,1708
2021-02-22,5460,1757
2021-02-23,5712,1834
2021-02-24,6027,1939
2021-02-25,6454,2051
2021-02-26,6895,2191
2021-02-27,7217,2303
2021-02-28,7441,2380
2021-03-01,7721,2464
2021-03-02,8155,2618
2021-03-03,8757,2765
2021-03-04,9359,2926
2021-03-05,9863,3059
2021-03-06,10199,3150
2021-03-07,10388,3206
2021-03-08,10948,3388
2021-03-09,11746,3605
2021-03-10,12754,3892
2021-03-11,13769,4214
2021-03-12,14847,4536
2021-03-13,15463,4718
2021-03-14,15848,4809
2021-03-15,16639,5026
2021-03-16,18004,5411
2021-03-17,19747,5908
2021-03-18,21735,6461
2021-03-19,23492,6965
2021-03-20,24738,7322
2021-03-21,25585,7553
2021-03-22,27167,7952
2021-03-23,29407,8617
2021-03-24,32193,9352
2021-03-25,35189,10178
2021-03-26,38402,11046
2021-03-27,41363,11774
2021-03-28,43043,12250
2021-03-29,45703,12985
2021-03-30,48909,13895
2021-03-31,52423,14945
2021-04-01,56476,16044
2021-04-02,58975,16751
2021-04-03,61082,17297
2021-04-04,62118,17591
2021-04-05,63399,17934
2021-04-06,66038,18767
2021-04-07,69538,19908
2021-04-08,73108,21035
2021-04-09,76741,22218
2021-04-10,79751,23163
2021-04-11,81396,23744
2021-04-12,83545,24479
2021-04-13,86002,25284
2021-04-14,88508,26222
2021-04-15,91126,27223
2021-04-16,93520,28140
2021-04-17,95746,28959
2021-04-18,97083,29449
2021-04-19,98602,30093
2021-04-20,100226,30835
2021-04-21,101913,31703
total,640549,655746
