,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,84,28
2020-12-09,266,105
2020-12-10,427,175
2020-12-11,602,238
2020-12-12,735,294
2020-12-13,882,336
2020-12-14,1036,399
2020-12-15,1309,476
2020-12-16,1652,581
2020-12-17,2149,714
2020-12-18,2583,826
2020-12-19,2989,945
2020-12-20,3507,1085
2020-12-21,4165,1267
2020-12-22,4697,1435
2020-12-23,5432,1659
2020-12-24,5796,1771
2020-12-25,5796,1778
2020-12-26,5803,1778
2020-12-27,5901,1813
2020-12-28,6090,1862
2020-12-29,6545,1995
2020-12-30,7700,2296
2020-12-31,8729,2590
2021-01-01,9009,2653
2021-01-02,9310,2730
2021-01-03,9562,2807
2021-01-04,10003,2954
2021-01-05,10920,3199
2021-01-06,12292,3570
2021-01-07,14329,4123
2021-01-08,16373,4697
2021-01-09,18207,5187
2021-01-10,19215,5446
2021-01-11,20671,5845
2021-01-12,22477,6349
2021-01-13,24563,6937
2021-01-14,26908,7665
2021-01-15,29498,8512
2021-01-16,31794,9163
2021-01-17,33348,9632
2021-01-18,35133,10136
2021-01-19,37247,10808
2021-01-20,39445,11550
2021-01-21,41755,12369
2021-01-22,44478,13314
2021-01-23,46641,14119
2021-01-24,48034,14658
2021-01-25,49434,15218
2021-01-26,51128,15876
2021-01-27,52703,16520
2021-01-28,54411,17136
2021-01-29,56329,18025
2021-01-30,57841,18718
2021-01-31,59010,19229
2021-02-01,60067,19740
2021-02-02,61355,20328
2021-02-03,62734,21063
2021-02-04,64197,21854
2021-02-05,65716,22687
2021-02-06,67109,23471
2021-02-07,67984,24024
2021-02-08,68810,24451
2021-02-09,69958,25102
2021-02-10,71638,26229
2021-02-11,74025,27811
2021-02-12,77119,29813
2021-02-13,80367,32039
2021-02-14,82026,33138
2021-02-15,83748,34265
2021-02-16,88004,37478
2021-02-17,94388,42322
2021-02-18,100009,46578
2021-02-19,104993,50337
2021-02-20,109991,54215
2021-02-21,112280,56063
2021-02-22,114702,57953
2021-02-23,119686,61845
2021-02-24,129213,69524
2021-02-25,141505,79422
2021-02-26,156044,91833
2021-02-27,168161,102375
2021-02-28,176351,110061
2021-03-01,185087,117873
2021-03-02,196028,128023
2021-03-03,209951,141218
2021-03-04,228998,159621
2021-03-05,247464,178003
2021-03-06,266973,197421
2021-03-07,276493,207683
2021-03-08,287616,220276
2021-03-09,297640,231371
2021-03-10,308140,242571
2021-03-11,318381,253526
2021-03-12,331919,268254
2021-03-13,349265,286783
2021-03-14,357854,296723
2021-03-15,367640,307265
2021-03-16,376166,316309
2021-03-17,383152,323897
2021-03-18,390250,331506
2021-03-19,397509,340137
2021-03-20,405412,349405
2021-03-21,408520,353430
2021-03-22,411215,356762
2021-03-23,413581,359527
2021-03-24,415954,362397
2021-03-25,418173,364959
2021-03-26,420406,367738
2021-03-27,423073,371028
2021-03-28,424242,372631
2021-03-29,425383,373947
2021-03-30,426412,375151
2021-03-31,427315,376173
2021-04-01,427882,376817
2021-04-02,428218,377188
2021-04-03,428624,377664
2021-04-04,428778,377888
2021-04-05,428876,378014
2021-04-06,429079,378231
2021-04-07,429450,378616
2021-04-08,429814,378987
2021-04-09,430178,379400
2021-04-10,430486,379757
2021-04-11,430605,379911
2021-04-12,430731,380037
2021-04-13,430857,380177
2021-04-14,430962,380303
2021-04-15,431074,380443
2021-04-16,431200,380576
2021-04-17,431333,380737
2021-04-18,431396,380800
2021-04-19,431480,380877
2021-04-20,431550,380968
2021-04-21,431634,381059
total,475272,439005
