,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,175,49
2020-12-09,399,119
2020-12-10,672,203
2020-12-11,917,294
2020-12-12,1190,378
2020-12-13,1337,427
2020-12-14,1540,511
2020-12-15,1967,630
2020-12-16,2345,777
2020-12-17,2856,973
2020-12-18,3346,1176
2020-12-19,3752,1372
2020-12-20,4242,1589
2020-12-21,4893,1862
2020-12-22,5544,2156
2020-12-23,6335,2541
2020-12-24,6699,2695
2020-12-25,6706,2695
2020-12-26,6720,2702
2020-12-27,6783,2730
2020-12-28,6958,2793
2020-12-29,7427,2968
2020-12-30,8659,3458
2020-12-31,9779,3934
2021-01-01,10066,4032
2021-01-02,10353,4158
2021-01-03,10542,4249
2021-01-04,10941,4396
2021-01-05,11711,4683
2021-01-06,12901,5208
2021-01-07,14721,6118
2021-01-08,17010,7553
2021-01-09,19593,9275
2021-01-10,20608,9744
2021-01-11,21798,10409
2021-01-12,23443,11354
2021-01-13,25557,12551
2021-01-14,28399,14469
2021-01-15,31773,16814
2021-01-16,34279,18326
2021-01-17,36281,19460
2021-01-18,37940,20475
2021-01-19,42420,23737
2021-01-20,48832,28567
2021-01-21,54516,33047
2021-01-22,63378,40509
2021-01-23,75894,51212
2021-01-24,80752,55468
2021-01-25,82523,56861
2021-01-26,84833,58688
2021-01-27,87948,61194
2021-01-28,97615,69790
2021-01-29,116599,86457
2021-01-30,136500,103593
2021-01-31,154238,119252
2021-02-01,164486,128814
2021-02-02,178262,141498
2021-02-03,209090,169855
2021-02-04,234535,193683
2021-02-05,244314,202713
2021-02-06,246946,204953
2021-02-07,248185,206164
2021-02-08,250061,207830
2021-02-09,259259,216615
2021-02-10,269234,226044
2021-02-11,283577,239260
2021-02-12,292796,247842
2021-02-13,296870,251545
2021-02-14,298109,252707
2021-02-15,298753,253267
2021-02-16,301973,256459
2021-02-17,306817,261198
2021-02-18,310982,264887
2021-02-19,314286,267820
2021-02-20,316505,269766
2021-02-21,317058,270235
2021-02-22,317779,270844
2021-02-23,321545,274141
2021-02-24,327768,279237
2021-02-25,333767,283927
2021-02-26,340914,289198
2021-02-27,345366,292418
2021-02-28,346339,293230
2021-03-01,346472,293314
2021-03-02,346619,293433
2021-03-03,346871,293622
2021-03-04,347011,293734
2021-03-05,347130,293818
2021-03-06,347207,293881
2021-03-07,347228,293895
2021-03-08,347242,293909
2021-03-09,347284,293937
2021-03-10,347368,293993
2021-03-11,347466,294056
2021-03-12,347522,294091
2021-03-13,347571,294119
2021-03-14,347585,294119
2021-03-15,347613,294133
2021-03-16,347641,294147
2021-03-17,347690,294175
2021-03-18,347753,294210
2021-03-19,347788,294231
2021-03-20,347837,294252
2021-03-21,347844,294259
2021-03-22,347872,294266
2021-03-23,347928,294301
2021-03-24,348047,294357
total,1085518,936313
