,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,77,147
2020-12-09,147,371
2020-12-10,245,637
2020-12-11,343,868
2020-12-12,434,1134
2020-12-13,497,1274
2020-12-14,581,1477
2020-12-15,728,1869
2020-12-16,868,2261
2020-12-17,1078,2758
2020-12-18,1274,3255
2020-12-19,1456,3668
2020-12-20,1680,4158
2020-12-21,1918,4837
2020-12-22,2163,5537
2020-12-23,2492,6391
2020-12-24,2625,6776
2020-12-25,2632,6776
2020-12-26,2639,6790
2020-12-27,2660,6860
2020-12-28,2730,7021
2020-12-29,2912,7497
2020-12-30,3388,8736
2020-12-31,3836,9870
2021-01-01,3962,10157
2021-01-02,4074,10458
2021-01-03,4151,10661
2021-01-04,4326,11081
2021-01-05,4620,11865
2021-01-06,5166,13055
2021-01-07,6034,15043
2021-01-08,7287,17864
2021-01-09,9058,20951
2021-01-10,9569,22141
2021-01-11,10262,23891
2021-01-12,11284,26278
2021-01-13,12754,29057
2021-01-14,15001,32802
2021-01-15,17521,37765
2021-01-16,19782,42014
2021-01-17,21014,44359
2021-01-18,22477,46998
2021-01-19,26404,52962
2021-01-20,32683,62006
2021-01-21,40089,73948
2021-01-22,53585,93254
2021-01-23,71876,117390
2021-01-24,78582,127225
2021-01-25,84917,136486
2021-01-26,93688,150325
2021-01-27,103376,165900
2021-01-28,120799,193074
2021-01-29,146860,228578
2021-01-30,181048,275709
2021-01-31,203448,304143
2021-02-01,224049,330764
2021-02-02,252469,366940
2021-02-03,294091,419650
2021-02-04,339017,478730
2021-02-05,382963,536207
2021-02-06,445431,618366
2021-02-07,476903,657944
2021-02-08,503440,692713
2021-02-09,536039,736134
2021-02-10,561589,774599
2021-02-11,586439,813414
2021-02-12,607292,846594
2021-02-13,626094,875966
2021-02-14,631575,885255
2021-02-15,635789,893389
2021-02-16,639436,904372
2021-02-17,642600,917966
2021-02-18,645120,930860
2021-02-19,647108,941934
2021-02-20,649033,952686
2021-02-21,649642,957138
2021-02-22,650594,963130
2021-02-23,652078,975149
2021-02-24,654087,991354
2021-02-25,656481,1010597
2021-02-26,659015,1029616
2021-02-27,660828,1044113
2021-02-28,661535,1049762
2021-03-01,662123,1054242
2021-03-02,662760,1058862
2021-03-03,663677,1065722
2021-03-04,664986,1074675
2021-03-05,666456,1083159
2021-03-06,667821,1091692
2021-03-07,668150,1094044
2021-03-08,668563,1096900
2021-03-09,669074,1100036
2021-03-10,669641,1102990
2021-03-11,670089,1105405
2021-03-12,670866,1109066
2021-03-13,671839,1113553
2021-03-14,672217,1115401
2021-03-15,672735,1118033
2021-03-16,673225,1120231
2021-03-17,673722,1122324
total,746501,1276184
