,False,True
2020-12-29,182,14
2020-12-30,518,42
2020-12-31,826,84
2021-01-01,938,91
2021-01-02,1344,133
2021-01-03,1659,182
2021-01-04,2436,259
2021-01-05,3437,371
2021-01-06,4620,525
2021-01-07,6013,679
2021-01-08,7511,833
2021-01-09,8428,938
2021-01-10,9576,1071
2021-01-11,10283,1141
2021-01-12,10710,1197
2021-01-13,11004,1232
2021-01-14,11242,1274
2021-01-15,11410,1295
2021-01-16,11508,1302
2021-01-17,11578,1309
2021-01-18,11641,1316
2021-01-19,11739,1323
2021-01-20,11851,1344
2021-01-21,11935,1358
2021-01-22,12012,1358
2021-01-23,12075,1372
2021-01-24,12124,1372
2021-01-25,12166,1379
2021-01-26,12201,1386
2021-01-27,12250,1393
2021-01-28,12327,1400
2021-01-29,12516,1428
2021-01-30,12712,1449
2021-01-31,12894,1463
2021-02-01,13020,1470
2021-02-02,13125,1477
2021-02-03,13321,1491
2021-02-04,13545,1519
2021-02-05,13699,1533
2021-02-06,13741,1540
2021-02-07,13762,1547
2021-02-08,13860,1561
2021-02-09,14070,1596
2021-02-10,14399,1617
2021-02-11,14721,1680
2021-02-12,15022,1715
2021-02-13,15211,1743
2021-02-14,15267,1750
2021-02-15,15421,1771
2021-02-16,15715,1820
2021-02-17,16100,1862
2021-02-18,16513,1925
2021-02-19,16919,1974
2021-02-20,17164,2009
2021-02-21,17395,2037
2021-02-22,17885,2100
2021-02-23,18697,2191
2021-02-24,19887,2331
2021-02-25,21287,2527
2021-02-26,22673,2702
2021-02-27,23912,2835
2021-02-28,24682,2926
2021-03-01,25634,3038
2021-03-02,27230,3248
2021-03-03,29302,3479
2021-03-04,31304,3696
2021-03-05,33117,3892
2021-03-06,34335,4018
2021-03-07,34951,4081
2021-03-08,36680,4277
2021-03-09,39459,4599
2021-03-10,42959,5040
2021-03-11,46249,5439
2021-03-12,49294,5845
2021-03-13,51184,6097
2021-03-14,52269,6202
2021-03-15,54789,6503
2021-03-16,58891,7021
2021-03-17,63924,7616
2021-03-18,67466,8036
2021-03-19,70693,8414
2021-03-20,72982,8680
2021-03-21,74046,8813
2021-03-22,76811,9163
2021-03-23,80717,9653
2021-03-24,83125,9947
2021-03-25,83146,9947
total,3675889,492142
