,False
2020-12-29,203
2020-12-30,560
2020-12-31,924
2021-01-01,1043
2021-01-02,1484
2021-01-03,1841
2021-01-04,2702
2021-01-05,3815
2021-01-06,5145
2021-01-07,6699
2021-01-08,8358
2021-01-09,9380
2021-01-10,10654
2021-01-11,11431
2021-01-12,11914
2021-01-13,12236
2021-01-14,12523
2021-01-15,12712
2021-01-16,12810
2021-01-17,12894
2021-01-18,12964
2021-01-19,13069
2021-01-20,13195
2021-01-21,13293
2021-01-22,13377
2021-01-23,13447
2021-01-24,13503
2021-01-25,13545
2021-01-26,13587
2021-01-27,13643
2021-01-28,13734
2021-01-29,13951
2021-01-30,14168
2021-01-31,14364
2021-02-01,14497
2021-02-02,14609
2021-02-03,14812
2021-02-04,15064
2021-02-05,15239
2021-02-06,15281
2021-02-07,15316
2021-02-08,15421
2021-02-09,15666
2021-02-10,16030
2021-02-11,16401
2021-02-12,16737
2021-02-13,16954
2021-02-14,17017
2021-02-15,17192
2021-02-16,17535
2021-02-17,17976
2021-02-18,18438
2021-02-19,18907
2021-02-20,19173
2021-02-21,19439
2021-02-22,19992
2021-02-23,20895
2021-02-24,22218
2021-02-25,23821
2021-02-26,25375
2021-02-27,26754
2021-02-28,27615
2021-03-01,28672
2021-03-02,30478
2021-03-03,32788
2021-03-04,35007
2021-03-05,37016
2021-03-06,38360
2021-03-07,39039
2021-03-08,40964
2021-03-09,44072
2021-03-10,48006
2021-03-11,51695
2021-03-12,55146
2021-03-13,57295
2021-03-14,58471
2021-03-15,61299
2021-03-16,65919
2021-03-17,71547
2021-03-18,75516
2021-03-19,79121
2021-03-20,81676
2021-03-21,82873
2021-03-22,85981
2021-03-23,90377
2021-03-24,93079
2021-03-25,93100
total,4168045
