,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,287,245
2020-12-09,1043,952
2020-12-10,1995,1918
2020-12-11,2933,2786
2020-12-12,3647,3367
2020-12-13,4256,3927
2020-12-14,5229,4872
2020-12-15,16191,15120
2020-12-16,34965,31388
2020-12-17,52220,45528
2020-12-18,63231,54789
2020-12-19,76853,65996
2020-12-20,88858,75817
2020-12-21,96026,81655
2020-12-22,109291,92694
2020-12-23,118769,100436
2020-12-24,120925,102074
2020-12-25,120925,102074
2020-12-26,120925,102074
2020-12-27,121037,102158
2020-12-28,121296,102361
2020-12-29,125615,105924
2020-12-30,136395,114555
2020-12-31,144235,120456
2021-01-01,145691,121548
2021-01-02,147007,122577
2021-01-03,147889,123214
2021-01-04,148666,123823
2021-01-05,150367,125132
2021-01-06,154518,128408
2021-01-07,173481,143486
2021-01-08,195783,160685
2021-01-09,214907,175084
2021-01-10,223685,181762
2021-01-11,227269,184639
2021-01-12,238392,192696
2021-01-13,256935,206836
2021-01-14,274267,220752
2021-01-15,297080,238875
2021-01-16,325409,260092
2021-01-17,337792,269556
2021-01-18,342048,272923
2021-01-19,360780,287651
2021-01-20,381479,303576
2021-01-21,391832,311437
2021-01-22,403949,320453
2021-01-23,413252,327096
2021-01-24,415842,329049
2021-01-25,416038,329182
2021-01-26,416241,329343
2021-01-27,416801,329805
2021-01-28,419545,331919
2021-01-29,423178,334530
2021-01-30,426111,336420
2021-01-31,427546,337400
2021-02-01,428260,337890
2021-02-02,428743,338233
2021-02-03,429373,338681
2021-02-04,429919,338996
2021-02-05,430080,339101
2021-02-06,430115,339115
2021-02-07,430129,339136
2021-02-08,430178,339171
2021-02-09,430332,339276
2021-02-10,430521,339409
2021-02-11,430773,339584
2021-02-12,431032,339738
2021-02-13,431179,339829
2021-02-14,431214,339857
2021-02-15,431235,339878
2021-02-16,431361,339948
2021-02-17,431494,340053
2021-02-18,431613,340130
2021-02-19,431704,340179
2021-02-20,431774,340214
2021-02-21,431788,340228
2021-02-22,431809,340242
2021-02-23,431893,340305
2021-02-24,432040,340417
2021-02-25,432187,340508
2021-02-26,432355,340613
2021-02-27,432467,340676
2021-02-28,432495,340690
2021-03-01,432502,340697
2021-03-02,432530,340704
2021-03-03,432614,340753
2021-03-04,432635,340767
2021-03-05,432649,340774
2021-03-06,432663,340781
2021-03-07,432670,340795
2021-03-08,432677,340802
2021-03-09,432796,340879
2021-03-10,432901,340921
2021-03-11,432943,340942
2021-03-12,432978,340963
2021-03-13,432985,340963
2021-03-14,432985,340970
2021-03-15,432992,340970
2021-03-16,433013,340991
2021-03-17,433062,341012
2021-03-18,433097,341033
2021-03-19,433125,341054
2021-03-20,433146,341061
2021-03-21,433146,341068
2021-03-22,433160,341068
2021-03-23,433202,341096
2021-03-24,433258,341138
2021-03-25,433391,341257
2021-03-26,433510,341355
2021-03-27,433580,341397
2021-03-28,433601,341411
2021-03-29,433622,341418
2021-03-30,433755,341502
2021-03-31,433839,341565
2021-04-01,433965,341663
2021-04-02,434077,341740
2021-04-03,434154,341796
2021-04-04,434161,341803
2021-04-05,434168,341803
2021-04-06,434189,341817
2021-04-07,434315,341922
2021-04-08,434399,341985
2021-04-09,434469,342062
2021-04-10,434553,342125
2021-04-11,434574,342146
2021-04-12,434588,342153
2021-04-13,434602,342160
2021-04-14,434616,342167
2021-04-15,434658,342195
2021-04-16,434728,342244
2021-04-17,434798,342307
2021-04-18,434819,342328
2021-04-19,434826,342328
2021-04-20,434826,342342
2021-04-21,434847,342356
total,642362,469469
