,F,M
2020-12-08,28,21
2020-12-09,98,63
2020-12-10,175,91
2020-12-11,259,133
2020-12-12,329,161
2020-12-13,378,189
2020-12-14,441,231
2020-12-15,588,294
2020-12-16,735,378
2020-12-17,938,462
2020-12-18,1169,560
2020-12-19,1379,651
2020-12-20,1610,770
2020-12-21,1911,882
2020-12-22,2170,1022
2020-12-23,2492,1204
2020-12-24,2639,1309
2020-12-25,2639,1309
2020-12-26,2639,1309
2020-12-27,2681,1330
2020-12-28,2758,1365
2020-12-29,2989,1463
2020-12-30,3549,1701
2020-12-31,4095,1960
2021-01-01,4214,2009
2021-01-02,4347,2058
2021-01-03,4445,2086
2021-01-04,4641,2163
2021-01-05,5026,2289
2021-01-06,5607,2513
2021-01-07,6496,2968
2021-01-08,7399,3437
2021-01-09,8211,3843
2021-01-10,8645,4025
2021-01-11,9093,4228
2021-01-12,9702,4508
2021-01-13,10493,4858
2021-01-14,11417,5313
2021-01-15,12418,5838
2021-01-16,13349,6307
2021-01-17,14007,6643
2021-01-18,14588,6951
2021-01-19,15484,7441
2021-01-20,16506,8036
2021-01-21,17472,8666
2021-01-22,18746,9583
2021-01-23,19943,10430
2021-01-24,20692,10941
2021-01-25,21217,11270
2021-01-26,21735,11599
2021-01-27,22316,11935
2021-01-28,23604,12810
2021-01-29,25095,13993
2021-01-30,26124,14742
2021-01-31,27706,16086
2021-02-01,29995,18018
2021-02-02,32123,19957
2021-02-03,34958,22554
2021-02-04,37191,24472
2021-02-05,38591,25704
2021-02-06,39851,26894
2021-02-07,40355,27405
2021-02-08,41251,28301
2021-02-09,48622,35406
2021-02-10,58681,45080
2021-02-11,75327,61173
2021-02-12,92526,77581
2021-02-13,104125,88263
2021-02-14,108192,92246
2021-02-15,110852,94920
2021-02-16,121009,104979
2021-02-17,135590,119609
2021-02-18,143822,127631
2021-02-19,148764,132433
2021-02-20,151417,135128
2021-02-21,151844,135562
2021-02-22,152432,136136
2021-02-23,155358,138936
2021-02-24,160825,144018
2021-02-25,165123,148050
2021-02-26,169750,152292
2021-02-27,172382,154819
2021-02-28,173257,155673
2021-03-01,173334,155764
2021-03-02,173495,155904
2021-03-03,173684,156086
2021-03-04,173789,156198
2021-03-05,173831,156226
2021-03-06,173859,156254
2021-03-07,173873,156261
2021-03-08,173887,156275
2021-03-09,173908,156296
2021-03-10,173943,156338
total,548093,525210
