,False
2020-12-29,0
2020-12-30,0
2020-12-31,7
2021-01-01,42
2021-01-02,63
2021-01-03,63
2021-01-04,91
2021-01-05,133
2021-01-06,182
2021-01-07,308
2021-01-08,756
2021-01-09,1239
2021-01-10,1470
2021-01-11,2114
2021-01-12,2961
2021-01-13,3850
2021-01-14,4956
2021-01-15,6363
2021-01-16,7252
2021-01-17,7658
2021-01-18,8561
2021-01-19,9492
2021-01-20,10668
2021-01-21,12243
2021-01-22,14588
2021-01-23,16128
2021-01-24,16912
2021-01-25,17997
2021-01-26,19341
2021-01-27,20489
2021-01-28,21686
2021-01-29,22988
2021-01-30,24164
2021-01-31,24927
2021-02-01,25711
2021-02-02,26544
2021-02-03,27461
2021-02-04,28595
2021-02-05,30142
2021-02-06,31836
2021-02-07,32872
2021-02-08,33719
2021-02-09,34706
2021-02-10,35840
2021-02-11,37275
2021-02-12,39333
2021-02-13,41839
2021-02-14,43442
2021-02-15,45164
2021-02-16,46865
2021-02-17,49252
2021-02-18,52332
2021-02-19,55251
2021-02-20,59227
2021-02-21,61124
2021-02-22,63588
2021-02-23,66360
2021-02-24,69230
2021-02-25,73416
2021-02-26,77406
2021-02-27,81417
2021-02-28,83993
2021-03-01,86632
2021-03-02,90202
2021-03-03,96593
2021-03-04,105126
2021-03-05,116172
2021-03-06,128177
2021-03-07,132832
2021-03-08,139405
2021-03-09,150094
2021-03-10,164549
2021-03-11,183309
2021-03-12,213640
2021-03-13,265160
2021-03-14,292943
2021-03-15,343742
2021-03-16,401016
2021-03-17,452116
total,1178961
