,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,336,203
2020-12-09,1337,672
2020-12-10,2667,1267
2020-12-11,3941,1799
2020-12-12,4879,2163
2020-12-13,5775,2436
2020-12-14,7196,2940
2020-12-15,21791,9548
2020-12-16,46515,19922
2020-12-17,68845,29029
2020-12-18,83118,35035
2020-12-19,100380,42651
2020-12-20,116081,48811
2020-12-21,125692,52227
2020-12-22,142835,59290
2020-12-23,155099,64232
2020-12-24,157780,65345
2020-12-25,157787,65345
2020-12-26,157787,65345
2020-12-27,157927,65387
2020-12-28,158270,65520
2020-12-29,163919,67774
2020-12-30,177688,73458
2020-12-31,187642,77301
2021-01-01,189532,77952
2021-01-02,191359,78484
2021-01-03,192570,78792
2021-01-04,193585,79149
2021-01-05,195790,79996
2021-01-06,201012,82215
2021-01-07,225736,91406
2021-01-08,254051,102585
2021-01-09,278229,111909
2021-01-10,289499,116074
2021-01-11,294308,117712
2021-01-12,308875,122227
2021-01-13,333641,130130
2021-01-14,356251,138733
2021-01-15,386204,149688
2021-01-16,422366,163051
2021-01-17,438284,168924
2021-01-18,443695,171108
2021-01-19,469070,179053
2021-01-20,496832,187887
2021-01-21,510384,192549
2021-01-22,526232,197659
2021-01-23,538419,201418
2021-01-24,541821,202538
2021-01-25,542052,202650
2021-01-26,542276,202776
2021-01-27,542990,203084
2021-01-28,546567,204351
2021-01-29,551320,205842
2021-01-30,554974,207018
2021-01-31,556801,207613
2021-02-01,557676,207928
2021-02-02,558292,208145
2021-02-03,559055,208460
2021-02-04,559685,208698
2021-02-05,559867,208782
2021-02-06,559895,208803
2021-02-07,559923,208817
2021-02-08,559972,208852
2021-02-09,560140,208943
2021-02-10,560343,209062
2021-02-11,560623,209209
2021-02-12,560896,209342
2021-02-13,561057,209419
2021-02-14,561099,209447
2021-02-15,561127,209461
2021-02-16,561253,209524
2021-02-17,561400,209608
2021-02-18,561533,209678
2021-02-19,561631,209727
2021-02-20,561694,209755
2021-02-21,561715,209769
2021-02-22,561736,209783
2021-02-23,561841,209825
2021-02-24,561995,209923
2021-02-25,562156,210000
2021-02-26,562331,210112
2021-02-27,562443,210168
2021-02-28,562471,210189
2021-03-01,562478,210189
2021-03-02,562499,210203
2021-03-03,562604,210238
2021-03-04,562618,210245
2021-03-05,562639,210252
2021-03-06,562653,210259
2021-03-07,562667,210266
2021-03-08,562674,210266
2021-03-09,562870,210336
2021-03-10,563003,210392
2021-03-11,563045,210406
2021-03-12,563087,210420
2021-03-13,563094,210427
2021-03-14,563094,210427
2021-03-15,563101,210427
2021-03-16,563129,210448
2021-03-17,563171,210483
2021-03-18,563213,210497
2021-03-19,563248,210511
2021-03-20,563276,210518
2021-03-21,563276,210525
2021-03-22,563290,210532
2021-03-23,563339,210553
2021-03-24,563402,210588
total,784959,329777
