,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,336,133
2020-12-09,875,308
2020-12-10,1456,518
2020-12-11,2107,763
2020-12-12,2695,938
2020-12-13,3073,1064
2020-12-14,3696,1267
2020-12-15,4774,1680
2020-12-16,6118,2128
2020-12-17,7973,2590
2020-12-18,9744,3108
2020-12-19,11172,3556
2020-12-20,13104,4151
2020-12-21,15582,4851
2020-12-22,17871,5544
2020-12-23,20454,6314
2020-12-24,21658,6727
2020-12-25,21665,6727
2020-12-26,21784,6783
2020-12-27,22106,6895
2020-12-28,22708,7084
2020-12-29,24570,7679
2020-12-30,28581,8736
2020-12-31,32312,9793
2021-01-01,33432,10115
2021-01-02,34734,10479
2021-01-03,35756,10752
2021-01-04,37723,11333
2021-01-05,41601,12404
2021-01-06,46774,13762
2021-01-07,53914,15554
2021-01-08,61635,17577
2021-01-09,68194,19271
2021-01-10,72485,20328
2021-01-11,78449,21959
2021-01-12,85736,23870
2021-01-13,93912,26040
2021-01-14,102704,28427
2021-01-15,112448,31136
2021-01-16,120330,33271
2021-01-17,125769,34720
2021-01-18,132545,36652
2021-01-19,139881,38850
2021-01-20,147784,41321
2021-01-21,156282,43841
2021-01-22,165431,46655
2021-01-23,172536,49042
2021-01-24,176827,50337
2021-01-25,181930,52178
2021-01-26,187859,54299
2021-01-27,193725,56476
2021-01-28,199682,58674
2021-01-29,206164,61075
2021-01-30,211386,63021
2021-01-31,215103,64568
2021-02-01,218666,66115
2021-02-02,222845,67837
2021-02-03,227122,69692
2021-02-04,231735,71673
2021-02-05,236404,73801
2021-02-06,240779,75789
2021-02-07,243040,76867
2021-02-08,245833,78218
2021-02-09,249277,79954
2021-02-10,253036,81858
2021-02-11,257138,83965
2021-02-12,262381,86723
2021-02-13,268149,89586
2021-02-14,271355,91210
2021-02-15,275128,92946
2021-02-16,280763,96390
2021-02-17,289464,101906
2021-02-18,298186,107394
2021-02-19,305935,112245
2021-02-20,313922,117523
2021-02-21,317107,119896
2021-02-22,321125,122731
2021-02-23,329035,128422
2021-02-24,339878,136101
2021-02-25,352121,144746
2021-02-26,364280,153083
2021-02-27,375200,160713
2021-02-28,380191,164290
2021-03-01,384881,167566
2021-03-02,390103,171297
2021-03-03,396865,175903
2021-03-04,406910,183323
2021-03-05,419440,192591
2021-03-06,431529,201803
2021-03-07,435484,204792
2021-03-08,440272,208523
2021-03-09,445130,212604
2021-03-10,451423,217707
2021-03-11,458871,224364
2021-03-12,474250,238868
2021-03-13,507143,272573
2021-03-14,521052,287994
2021-03-15,540365,308161
2021-03-16,572929,343126
2021-03-17,617813,392245
2021-03-18,656019,436037
2021-03-19,709947,497483
2021-03-20,777728,575281
2021-03-21,802585,606599
2021-03-22,824740,635306
2021-03-23,845012,661213
2021-03-24,854322,673540
2021-03-25,854343,673568
total,1523914,1573796
