,False,True
2020-12-08,0,0
2020-12-09,0,14
2020-12-10,7,21
2020-12-11,14,28
2020-12-12,14,35
2020-12-13,21,42
2020-12-14,28,42
2020-12-15,77,91
2020-12-16,154,196
2020-12-17,224,301
2020-12-18,280,427
2020-12-19,336,497
2020-12-20,378,560
2020-12-21,427,623
2020-12-22,504,700
2020-12-23,609,1050
2020-12-24,707,1463
2020-12-25,707,1463
2020-12-26,707,1463
2020-12-27,707,1470
2020-12-28,707,1470
2020-12-29,903,2163
2020-12-30,1792,6027
2020-12-31,2464,9023
2021-01-01,2576,9450
2021-01-02,2632,9667
2021-01-03,2646,9751
2021-01-04,2688,9877
2021-01-05,2821,10367
2021-01-06,3122,11340
2021-01-07,3822,14504
2021-01-08,5005,18718
2021-01-09,5733,21602
2021-01-10,5936,22323
2021-01-11,6489,25172
2021-01-12,7539,29365
2021-01-13,8743,33194
2021-01-14,9947,37856
2021-01-15,11613,44142
2021-01-16,12782,48034
2021-01-17,13167,49595
2021-01-18,14028,52808
2021-01-19,15022,55713
2021-01-20,15939,58296
2021-01-21,17325,62006
2021-01-22,19460,68705
2021-01-23,20426,70567
2021-01-24,20832,71155
2021-01-25,21119,71624
2021-01-26,21567,72254
2021-01-27,21987,72856
2021-01-28,22421,73493
2021-01-29,22862,74242
2021-01-30,23121,74501
2021-01-31,23226,74606
2021-02-01,23471,74907
2021-02-02,23772,75278
2021-02-03,24157,75824
2021-02-04,24612,76419
2021-02-05,25053,77035
2021-02-06,25326,77350
2021-02-07,25410,77483
2021-02-08,25676,77819
2021-02-09,26033,78295
2021-02-10,26551,79009
2021-02-11,27125,79842
2021-02-12,27755,80668
2021-02-13,28049,80962
2021-02-14,28112,81032
2021-02-15,28350,81473
2021-02-16,28637,81844
2021-02-17,28959,82243
2021-02-18,29323,82614
2021-02-19,29652,83027
2021-02-20,29834,83181
2021-02-21,29890,83209
2021-02-22,30030,83293
2021-02-23,30261,83545
2021-02-24,30688,83832
2021-02-25,31080,84105
2021-02-26,31465,84371
2021-02-27,31703,84483
2021-02-28,31766,84553
2021-03-01,31948,84672
2021-03-02,32151,84854
2021-03-03,32410,85050
2021-03-04,32774,85246
2021-03-05,33194,85463
2021-03-06,33439,85547
2021-03-07,33495,85568
2021-03-08,33614,85659
2021-03-09,33775,85771
2021-03-10,33971,85890
2021-03-11,34132,85981
2021-03-12,34342,86121
2021-03-13,34524,86156
2021-03-14,34587,86184
2021-03-15,34692,86240
2021-03-16,34874,86373
2021-03-17,35028,86485
2021-03-18,35231,86611
2021-03-19,35392,86702
2021-03-20,35518,86751
2021-03-21,35574,86758
2021-03-22,35644,86807
2021-03-23,35763,86898
2021-03-24,35882,86989
2021-03-25,36015,87101
2021-03-26,36148,87213
2021-03-27,36260,87269
2021-03-28,36309,87290
2021-03-29,36393,87367
2021-03-30,36491,87437
2021-03-31,36596,87535
2021-04-01,36680,87584
2021-04-02,36708,87605
2021-04-03,36743,87626
2021-04-04,36750,87633
2021-04-05,36750,87633
2021-04-06,36799,87703
2021-04-07,36862,87745
2021-04-08,36911,87815
2021-04-09,37009,87892
2021-04-10,37037,87941
2021-04-11,37044,87976
2021-04-12,37079,88018
2021-04-13,37114,88067
2021-04-14,37170,88116
2021-04-15,37212,88165
2021-04-16,37261,88214
2021-04-17,37282,88221
2021-04-18,37289,88228
2021-04-19,37310,88249
2021-04-20,37331,88270
2021-04-21,37352,88298
total,42000,91826
