,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,7
2020-12-19,0,7
2020-12-20,7,7
2020-12-21,14,7
2020-12-22,14,14
2020-12-23,28,21
2020-12-24,28,21
2020-12-25,28,21
2020-12-26,28,21
2020-12-27,28,21
2020-12-28,28,21
2020-12-29,28,21
2020-12-30,42,42
2020-12-31,42,42
2021-01-01,49,49
2021-01-02,63,56
2021-01-03,63,56
2021-01-04,63,63
2021-01-05,98,84
2021-01-06,126,105
2021-01-07,441,350
2021-01-08,1904,1211
2021-01-09,4249,2730
2021-01-10,5103,3241
2021-01-11,7539,5047
2021-01-12,10913,7273
2021-01-13,16016,10570
2021-01-14,24038,15946
2021-01-15,33103,21644
2021-01-16,40796,26509
2021-01-17,44387,28840
2021-01-18,50834,32963
2021-01-19,58170,37576
2021-01-20,65373,41930
2021-01-21,82180,52976
2021-01-22,102095,65688
2021-01-23,120449,77546
2021-01-24,125881,81172
2021-01-25,134050,86226
2021-01-26,142765,91357
2021-01-27,151382,96460
2021-01-28,160489,101913
2021-01-29,168546,106701
2021-01-30,175497,110866
2021-01-31,177233,111958
2021-02-01,180929,114065
2021-02-02,184821,116102
2021-02-03,188776,118097
2021-02-04,193074,120344
2021-02-05,197428,122647
2021-02-06,200704,124383
2021-02-07,202216,125237
2021-02-08,204911,126672
2021-02-09,208012,128240
2021-02-10,211407,129913
2021-02-11,214452,131404
2021-02-12,217462,132958
2021-02-13,219457,134036
2021-02-14,220115,134400
2021-02-15,221249,134995
2021-02-16,222334,135548
2021-02-17,223328,136052
2021-02-18,224301,136542
2021-02-19,225078,136955
2021-02-20,225694,137277
2021-02-21,225897,137382
2021-02-22,226422,137662
2021-02-23,227031,138026
2021-02-24,227689,138313
2021-02-25,228312,138670
2021-02-26,228900,138971
2021-02-27,229264,139174
2021-02-28,229411,139251
2021-03-01,229747,139433
2021-03-02,230209,139664
2021-03-03,230671,139923
2021-03-04,231357,140266
2021-03-05,232106,140707
2021-03-06,232596,140973
2021-03-07,232736,141050
2021-03-08,233016,141204
2021-03-09,233394,141386
2021-03-10,233828,141582
2021-03-11,234276,141806
2021-03-12,234640,142051
2021-03-13,234934,142212
2021-03-14,235039,142289
2021-03-15,235270,142422
2021-03-16,235606,142611
2021-03-17,235928,142772
2021-03-18,236250,142940
2021-03-19,236614,143150
2021-03-20,236852,143304
2021-03-21,236929,143353
2021-03-22,237104,143444
2021-03-23,237419,143654
2021-03-24,237524,143724
total,836374,604982
