,F,M
2020-12-29,56,21
2020-12-30,189,63
2020-12-31,322,112
2021-01-01,357,133
2021-01-02,462,161
2021-01-03,546,196
2021-01-04,826,294
2021-01-05,1225,427
2021-01-06,1729,574
2021-01-07,2394,756
2021-01-08,3066,973
2021-01-09,3556,1106
2021-01-10,4095,1288
2021-01-11,4438,1386
2021-01-12,4676,1491
2021-01-13,4872,1547
2021-01-14,5026,1589
2021-01-15,5110,1624
2021-01-16,5166,1638
2021-01-17,5194,1645
2021-01-18,5236,1659
2021-01-19,5271,1680
2021-01-20,5320,1708
2021-01-21,5369,1722
2021-01-22,5397,1736
2021-01-23,5418,1743
2021-01-24,5446,1750
2021-01-25,5467,1764
2021-01-26,5474,1771
2021-01-27,5502,1778
2021-01-28,5558,1799
2021-01-29,5649,1820
2021-01-30,5768,1848
2021-01-31,5859,1890
2021-02-01,5915,1911
2021-02-02,5964,1925
2021-02-03,6034,1953
2021-02-04,6146,1981
2021-02-05,6202,1995
2021-02-06,6223,2009
2021-02-07,6237,2016
2021-02-08,6265,2023
2021-02-09,6349,2051
2021-02-10,6489,2079
2021-02-11,6587,2121
2021-02-12,6734,2177
2021-02-13,6797,2198
2021-02-14,6825,2205
2021-02-15,6888,2226
2021-02-16,6986,2254
2021-02-17,7161,2317
2021-02-18,7350,2366
2021-02-19,7483,2422
2021-02-20,7574,2457
2021-02-21,7665,2478
2021-02-22,7826,2534
2021-02-23,8169,2653
2021-02-24,8645,2807
2021-02-25,9219,3010
2021-02-26,9758,3199
2021-02-27,10199,3367
2021-02-28,10521,3451
2021-03-01,10878,3584
2021-03-02,11634,3787
2021-03-03,12579,4039
2021-03-04,13601,4263
2021-03-05,14441,4515
2021-03-06,14959,4648
2021-03-07,15204,4725
2021-03-08,16023,4949
2021-03-09,17297,5292
2021-03-10,18886,5726
2021-03-11,20265,6111
2021-03-12,21644,6454
2021-03-13,22477,6720
2021-03-14,22813,6853
2021-03-15,23884,7175
2021-03-16,25690,7707
2021-03-17,27888,8351
2021-03-18,30478,9051
2021-03-19,32844,9674
2021-03-20,34342,10122
2021-03-21,35147,10339
2021-03-22,37072,10920
2021-03-23,39599,11662
2021-03-24,41286,12124
2021-03-25,41293,12131
total,807968,803530
