,1,2,3,4,5
2020-12-29,7,14,7,7,28
2020-12-30,35,56,42,42,70
2020-12-31,63,91,70,84,119
2021-01-01,70,91,77,98,140
2021-01-02,91,112,98,126,175
2021-01-03,112,133,119,161,203
2021-01-04,161,189,203,238,315
2021-01-05,238,280,322,350,448
2021-01-06,315,378,476,497,630
2021-01-07,406,518,651,672,889
2021-01-08,497,637,833,889,1176
2021-01-09,574,721,931,1064,1372
2021-01-10,651,798,1050,1239,1631
2021-01-11,707,868,1134,1344,1757
2021-01-12,749,917,1190,1442,1869
2021-01-13,770,959,1239,1498,1939
2021-01-14,791,987,1281,1554,1995
2021-01-15,805,1008,1302,1575,2030
2021-01-16,812,1015,1323,1582,2058
2021-01-17,819,1022,1323,1596,2065
2021-01-18,819,1029,1337,1603,2093
2021-01-19,826,1036,1351,1617,2107
2021-01-20,840,1050,1365,1638,2121
2021-01-21,847,1064,1386,1652,2135
2021-01-22,847,1064,1393,1659,2156
2021-01-23,847,1071,1400,1666,2170
2021-01-24,854,1071,1407,1673,2191
2021-01-25,854,1071,1414,1680,2198
2021-01-26,854,1078,1414,1687,2205
2021-01-27,861,1078,1428,1694,2212
2021-01-28,868,1092,1442,1715,2233
2021-01-29,882,1106,1470,1743,2268
2021-01-30,896,1127,1498,1778,2310
2021-01-31,903,1148,1533,1813,2345
2021-02-01,903,1155,1554,1834,2366
2021-02-02,910,1162,1568,1848,2394
2021-02-03,917,1176,1596,1876,2422
2021-02-04,931,1197,1617,1911,2464
2021-02-05,931,1218,1631,1932,2478
2021-02-06,931,1218,1638,1932,2492
2021-02-07,938,1225,1645,1939,2499
2021-02-08,938,1225,1652,1946,2520
2021-02-09,945,1239,1680,1960,2562
2021-02-10,966,1260,1722,1995,2611
2021-02-11,973,1281,1743,2044,2660
2021-02-12,994,1302,1785,2093,2723
2021-02-13,994,1316,1799,2121,2751
2021-02-14,1001,1323,1806,2128,2765
2021-02-15,1008,1330,1827,2149,2786
2021-02-16,1022,1344,1848,2170,2835
2021-02-17,1050,1386,1890,2240,2912
2021-02-18,1071,1421,1946,2296,2975
2021-02-19,1085,1449,1988,2345,3024
2021-02-20,1099,1477,2016,2373,3052
2021-02-21,1106,1498,2044,2408,3080
2021-02-22,1120,1540,2086,2464,3136
2021-02-23,1162,1617,2191,2569,3269
2021-02-24,1253,1722,2310,2716,3444
2021-02-25,1316,1869,2450,2898,3689
2021-02-26,1379,1988,2583,3066,3927
2021-02-27,1477,2100,2709,3192,4081
2021-02-28,1547,2170,2779,3283,4186
2021-03-01,1610,2254,2905,3374,4312
2021-03-02,1743,2429,3073,3577,4585
2021-03-03,1876,2639,3360,3857,4872
2021-03-04,2044,2870,3598,4123,5222
2021-03-05,2177,3045,3836,4375,5516
2021-03-06,2240,3150,3976,4515,5719
2021-03-07,2282,3206,4032,4585,5824
2021-03-08,2429,3409,4235,4823,6062
2021-03-09,2653,3710,4571,5194,6447
2021-03-10,2926,4095,4977,5635,6965
2021-03-11,3129,4424,5334,6027,7455
2021-03-12,3339,4732,5684,6405,7924
2021-03-13,3465,4893,5908,6664,8260
2021-03-14,3528,4970,6020,6769,8379
2021-03-15,3703,5243,6293,7077,8729
2021-03-16,4053,5677,6762,7595,9296
2021-03-17,4438,6167,7371,8225,10031
2021-03-18,4935,6748,8057,8960,10815
2021-03-19,5411,7315,8631,9632,11522
2021-03-20,5677,7672,9051,10094,11963
2021-03-21,5796,7868,9289,10339,12194
2021-03-22,6146,8330,9814,10899,12789
2021-03-23,6615,8925,10514,11655,13545
2021-03-24,6923,9324,10976,12138,14035
2021-03-25,6930,9324,10976,12145,14042
total,262304,301903,324296,343434,379554
