,1,2,3,4,5,6
2020-12-08,91,0,7,0,0,91
2020-12-09,252,7,28,7,7,231
2020-12-10,420,7,42,7,7,329
2020-12-11,560,14,63,14,14,504
2020-12-12,728,14,84,14,14,651
2020-12-13,854,21,105,21,21,749
2020-12-14,980,21,133,21,21,910
2020-12-15,1246,28,161,35,28,1127
2020-12-16,1610,35,210,35,35,1414
2020-12-17,2037,42,266,49,49,1771
2020-12-18,2457,49,329,63,56,2114
2020-12-19,2814,49,378,70,63,2359
2020-12-20,3297,56,434,84,77,2737
2020-12-21,3955,70,539,91,84,3227
2020-12-22,4550,77,623,105,98,3661
2020-12-23,5194,91,735,119,119,4193
2020-12-24,5537,98,805,133,133,4445
2020-12-25,5537,98,805,133,133,4445
2020-12-26,5544,98,812,133,133,4452
2020-12-27,5635,98,826,140,133,4536
2020-12-28,5796,98,847,140,140,4704
2020-12-29,6202,112,931,154,154,5096
2020-12-30,7308,133,1071,168,175,5957
2020-12-31,8344,154,1190,196,196,6818
2021-01-01,8617,161,1232,203,210,7042
2021-01-02,8960,161,1260,210,217,7308
2021-01-03,9226,175,1288,210,224,7518
2021-01-04,9716,182,1344,224,231,7854
2021-01-05,10689,210,1498,245,252,8610
2021-01-06,12012,231,1631,294,273,9548
2021-01-07,13930,252,1813,336,315,10934
2021-01-08,15876,273,2002,371,357,12313
2021-01-09,17549,294,2163,399,378,13524
2021-01-10,18599,315,2254,427,399,14280
2021-01-11,19936,336,2366,462,427,15323
2021-01-12,21602,357,2513,497,448,16583
2021-01-13,23499,385,2653,553,490,17969
2021-01-14,25592,420,2814,609,532,19397
2021-01-15,27909,448,2954,679,560,20937
2021-01-16,29995,469,3080,721,574,22337
2021-01-17,31549,497,3178,763,588,23457
2021-01-18,33124,525,3269,812,609,24549
2021-01-19,35014,546,3381,868,637,25725
2021-01-20,36925,567,3535,931,665,26880
2021-01-21,38675,602,3668,994,686,28049
2021-01-22,40397,637,3773,1057,700,29190
2021-01-23,41944,665,3864,1099,721,30184
2021-01-24,42987,679,3941,1134,735,30807
2021-01-25,44114,700,4011,1176,742,31528
2021-01-26,45290,714,4081,1225,763,32375
2021-01-27,46536,735,4158,1288,784,33229
2021-01-28,47838,763,4235,1351,798,34090
2021-01-29,49224,777,4312,1393,812,35000
2021-01-30,50260,791,4375,1428,833,35707
2021-01-31,51135,805,4431,1463,833,36288
2021-02-01,51877,812,4480,1484,847,36785
2021-02-02,52724,833,4536,1519,861,37345
2021-02-03,53641,847,4606,1561,868,37891
2021-02-04,54565,868,4662,1603,882,38486
2021-02-05,55251,882,4711,1631,889,38941
2021-02-06,55734,889,4753,1652,896,39256
2021-02-07,56021,889,4767,1666,903,39452
2021-02-08,56364,903,4795,1687,903,39683
2021-02-09,56840,910,4837,1729,910,40026
2021-02-10,57400,931,4900,1757,931,40383
2021-02-11,58149,945,4963,1792,952,40838
2021-02-12,58926,959,5047,1827,966,41258
2021-02-13,59451,973,5096,1848,980,41552
2021-02-14,59759,973,5117,1862,987,41727
2021-02-15,60060,987,5159,1869,987,41895
2021-02-16,61159,1001,5278,1904,1015,42525
2021-02-17,63301,1015,5446,1946,1057,43743
2021-02-18,65016,1050,5607,1995,1071,44807
2021-02-19,66206,1057,5733,2023,1085,45493
2021-02-20,67053,1064,5810,2030,1092,45969
2021-02-21,67333,1071,5831,2037,1106,46088
2021-02-22,67599,1071,5873,2051,1113,46284
2021-02-23,69405,1085,6027,2086,1134,47306
2021-02-24,71904,1106,6216,2128,1169,48825
2021-02-25,74410,1134,6426,2184,1218,50197
2021-02-26,76853,1169,6629,2233,1260,51912
2021-02-27,78463,1190,6762,2275,1288,52934
2021-02-28,78841,1197,6790,2282,1295,53193
2021-03-01,78960,1197,6797,2289,1295,53249
2021-03-02,79086,1197,6811,2296,1295,53361
2021-03-03,79240,1197,6825,2296,1295,53473
2021-03-04,79394,1204,6832,2303,1295,53557
2021-03-05,79485,1204,6839,2317,1295,53592
2021-03-06,79667,1211,6846,2324,1302,53655
2021-03-07,79737,1218,6853,2331,1302,53676
2021-03-08,79765,1218,6860,2331,1302,53704
2021-03-09,79828,1218,6867,2331,1302,53739
2021-03-10,79905,1218,6867,2338,1302,53802
2021-03-11,80003,1218,6895,2345,1309,53893
2021-03-12,80143,1225,6895,2345,1309,53991
2021-03-13,80325,1225,6902,2345,1309,54082
2021-03-14,80542,1232,6909,2352,1309,54180
2021-03-15,80605,1232,6923,2352,1316,54222
2021-03-16,80647,1232,6930,2352,1316,54250
2021-03-17,80878,1232,6951,2359,1323,54411
2021-03-18,81361,1239,6972,2366,1330,54782
2021-03-19,81886,1246,6986,2366,1330,55139
2021-03-20,82082,1246,6993,2373,1337,55286
2021-03-21,82138,1246,7000,2373,1337,55314
2021-03-22,82159,1246,7021,2373,1337,55349
2021-03-23,82453,1253,7056,2380,1344,55503
2021-03-24,82936,1253,7133,2394,1358,55811
total,695058,11228,56504,24115,17500,491680
