,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,49,35
2020-12-02,49,35
2020-12-03,49,35
2020-12-04,56,35
2020-12-05,56,35
2020-12-06,56,35
2020-12-07,63,42
2020-12-08,469,476
2020-12-09,889,917
2020-12-10,1638,1673
2020-12-11,2478,2471
2020-12-12,3080,3080
2020-12-13,3220,3199
2020-12-14,4235,4151
2020-12-15,15834,14875
2020-12-16,37877,34524
2020-12-17,59780,53039
2020-12-18,77595,68019
2020-12-19,100828,87248
2020-12-20,116865,100205
2020-12-21,126756,108115
2020-12-22,144361,123060
2020-12-23,158977,135226
2020-12-24,162309,138089
2020-12-25,162316,138096
2020-12-26,162330,138110
2020-12-27,162358,138138
2020-12-28,162491,138243
2020-12-29,167692,142380
2020-12-30,179970,151613
2020-12-31,188433,157703
2021-01-01,190603,159292
2021-01-02,194019,161868
2021-01-03,194516,162232
2021-01-04,195013,162631
2021-01-05,197652,164640
2021-01-06,202790,168595
2021-01-07,227598,188363
2021-01-08,262836,215390
2021-01-09,293657,238098
2021-01-10,306859,248080
2021-01-11,314104,253505
2021-01-12,331478,266560
2021-01-13,362292,289562
2021-01-14,400218,316967
2021-01-15,444528,349020
2021-01-16,483063,376530
2021-01-17,499142,388234
2021-01-18,510811,396382
2021-01-19,542962,419958
2021-01-20,567056,436674
2021-01-21,592067,453495
2021-01-22,621320,473088
2021-01-23,646765,489818
2021-01-24,654269,494928
2021-01-25,663432,500759
2021-01-26,672938,506541
2021-01-27,682598,512442
2021-01-28,695660,520793
2021-01-29,708085,528605
2021-01-30,717794,534695
2021-01-31,721364,537082
2021-02-01,726082,539826
2021-02-02,730681,542332
2021-02-03,735546,544915
2021-02-04,740390,547533
2021-02-05,744947,549969
2021-02-06,748286,551740
2021-02-07,749854,552636
2021-02-08,752633,554120
2021-02-09,755902,555800
2021-02-10,759514,557662
2021-02-11,762958,559391
2021-02-12,766227,561127
2021-02-13,768355,562303
2021-02-14,769062,562688
2021-02-15,770259,563311
2021-02-16,771463,563955
2021-02-17,772688,564620
2021-02-18,773920,565257
2021-02-19,774837,565754
2021-02-20,775502,566097
2021-02-21,775726,566209
2021-02-22,776293,566510
2021-02-23,777035,566951
2021-02-24,777917,567357
2021-02-25,778820,567854
2021-02-26,779618,568302
2021-02-27,780115,568575
2021-02-28,780304,568666
2021-03-01,780633,568848
2021-03-02,781102,569086
2021-03-03,781599,569359
2021-03-04,782264,569688
2021-03-05,783034,570136
2021-03-06,783538,570409
2021-03-07,783678,570493
2021-03-08,783951,570647
2021-03-09,784343,570829
2021-03-10,784770,571032
2021-03-11,785190,571228
2021-03-12,785561,571459
2021-03-13,785848,571606
2021-03-14,785932,571669
2021-03-15,786149,571809
2021-03-16,786450,571984
2021-03-17,786744,572117
2021-03-18,787080,572292
2021-03-19,787409,572481
2021-03-20,787626,572628
2021-03-21,787703,572677
2021-03-22,787857,572761
2021-03-23,788046,572866
2021-03-24,788158,572929
2021-03-25,788158,572929
total,836374,604982
