,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,7,0,0
2020-12-05,0,0,7,0,0
2020-12-06,0,0,7,0,0
2020-12-07,0,0,7,0,0
2020-12-08,56,49,56,49,70
2020-12-09,154,119,133,119,147
2020-12-10,252,217,217,217,259
2020-12-11,371,343,329,308,364
2020-12-12,434,427,434,399,455
2020-12-13,462,462,455,434,483
2020-12-14,525,539,525,504,560
2020-12-15,665,714,665,651,714
2020-12-16,854,910,840,826,931
2020-12-17,1057,1120,1085,1064,1190
2020-12-18,1288,1337,1323,1365,1491
2020-12-19,1624,1659,1505,1568,1750
2020-12-20,1904,1960,1806,1862,2065
2020-12-21,2233,2240,2093,2191,2352
2020-12-22,2534,2527,2394,2457,2632
2020-12-23,2842,2828,2716,2765,2975
2020-12-24,2975,2982,2877,2891,3108
2020-12-25,2982,2982,2891,2891,3108
2020-12-26,2996,2996,2912,2905,3129
2020-12-27,3038,3045,2954,2933,3157
2020-12-28,3094,3115,3031,2989,3220
2020-12-29,3395,3395,3255,3269,3437
2020-12-30,4025,3934,3696,3738,3850
2020-12-31,4599,4396,4221,4207,4256
2021-01-01,4739,4536,4382,4361,4396
2021-01-02,5005,4753,4648,4613,4599
2021-01-03,5152,4893,4774,4739,4697
2021-01-04,5362,5096,4949,4900,4851
2021-01-05,5733,5551,5600,5369,5187
2021-01-06,6209,6153,6125,5873,5614
2021-01-07,7126,7217,7322,7007,6573
2021-01-08,8379,8673,8652,8309,7917
2021-01-09,9520,9821,10059,9646,9380
2021-01-10,10206,10381,10605,10290,10038
2021-01-11,10990,11186,11396,11088,10976
2021-01-12,12222,12327,12628,12334,12187
2021-01-13,14441,14357,14476,13965,13923
2021-01-14,17108,16954,16835,16163,16611
2021-01-15,19733,19586,19439,18697,19222
2021-01-16,21490,21308,21315,20328,20552
2021-01-17,22582,22512,22414,21560,21511
2021-01-18,23933,23856,23800,22890,22715
2021-01-19,28140,27580,27069,25963,25172
2021-01-20,33887,32865,32116,30324,29106
2021-01-21,40390,40208,39704,36946,34762
2021-01-22,50106,49546,49497,46970,44100
2021-01-23,60585,60200,61698,60102,58387
2021-01-24,66262,65079,68005,67074,65149
2021-01-25,70469,69314,72674,72058,70875
2021-01-26,76727,75418,78701,78974,78456
2021-01-27,83545,83594,86450,87087,86870
2021-01-28,94290,95466,98714,99295,100016
2021-01-29,111279,114205,118020,120750,123494
2021-01-30,129472,134855,140714,146293,151284
2021-01-31,140070,147770,156100,164591,170415
2021-02-01,150654,160314,169407,180061,187173
2021-02-02,164073,175420,186893,200865,209839
2021-02-03,182539,195412,210462,228676,240730
2021-02-04,203126,218323,236411,256984,270417
2021-02-05,223272,241556,264474,288211,304101
2021-02-06,249004,268828,297430,323764,341068
2021-02-07,257810,279965,311724,339549,358589
2021-02-08,268072,293328,325353,354949,376824
2021-02-09,281547,307454,340508,371217,394310
2021-02-10,293188,319851,354081,385224,408814
2021-02-11,305396,332010,366142,397649,420707
2021-02-12,316680,343574,377678,408415,431508
2021-02-13,328328,353367,388031,417571,440839
2021-02-14,331457,356083,390747,419986,443317
2021-02-15,335181,359450,393232,422177,445697
2021-02-16,339745,363608,396011,424312,447587
2021-02-17,345842,368753,399679,426930,449575
2021-02-18,351834,373856,403109,429527,451668
2021-02-19,357112,378140,405755,431571,453124
2021-02-20,362166,382452,408639,433559,454657
2021-02-21,364049,383803,409542,434259,455168
2021-02-22,366604,386358,410928,435176,455833
2021-02-23,371896,391314,413868,437276,457247
2021-02-24,380254,397600,417753,440195,459424
2021-02-25,390943,405510,422667,443660,462077
2021-02-26,400967,412979,427567,447244,464982
2021-02-27,409255,419125,432061,450352,467600
2021-02-28,412146,421491,433566,451262,468328
2021-03-01,415086,424046,434945,452137,468930
2021-03-02,418418,426951,436394,453047,469616
2021-03-03,422177,430157,437976,454020,470225
2021-03-04,427427,434203,440258,455448,471219
2021-03-05,433384,438319,443079,457464,472892
2021-03-06,439453,442225,445536,459263,474334
2021-03-07,441399,443464,446201,459718,474761
2021-03-08,443373,445081,446999,460257,475132
2021-03-09,445508,446950,447860,460803,475524
2021-03-10,447685,448672,448595,461314,475923
2021-03-11,449540,450121,449316,461797,476252
2021-03-12,451633,451710,450240,462476,476777
2021-03-13,454825,453677,451276,463218,477274
2021-03-14,455854,454419,451759,463519,477526
2021-03-15,457261,455609,452326,463890,477848
2021-03-16,458927,456687,452949,464296,478163
2021-03-17,460341,457674,453509,464646,478443
2021-03-18,461755,458717,454083,465024,478751
2021-03-19,463358,459921,454720,465472,479101
2021-03-20,465458,461188,455483,465997,479500
2021-03-21,466179,461734,455791,466172,479682
2021-03-22,467012,462357,456113,466431,479843
2021-03-23,467978,463022,456442,466683,480032
2021-03-24,468503,463358,456652,466802,480123
2021-03-25,468503,463358,456652,466802,480123
total,583002,553511,511413,506100,511448
