,0,1,2,3,4,5,6,7,8,9
2021-02-15,704606,107548,1042580,807177,1528198,512890,236376,117628,150626,156093
2021-02-16,717528,108185,1043987,808500,1542800,566195,266063,125097,154917,159719
2021-02-17,735693,108864,1045471,809851,1559516,625870,322042,136353,162022,165368
2021-02-18,754509,109592,1046843,810999,1574888,672301,375613,146272,168917,170933
2021-02-19,771939,110313,1048019,811916,1587922,708358,416731,155057,174776,175616
2021-02-20,789593,110649,1048698,812693,1600571,739536,458997,163975,180411,180502
2021-02-21,797881,110733,1048943,812931,1605618,751422,472227,168140,182840,182707
2021-02-22,807744,110950,1049482,813316,1612555,768124,487956,172473,185850,185549
2021-02-23,825209,111412,1050462,813960,1626051,787129,531993,181349,192185,191016
2021-02-24,848288,112105,1051533,814800,1644188,812399,592074,198611,200235,197883
2021-02-25,873915,112763,1052709,815801,1665769,835898,654976,220864,209748,205478
2021-02-26,901852,113372,1053815,816690,1687238,858991,719824,247884,220409,213451
2021-02-27,926730,113715,1054396,817278,1703534,874916,769559,270578,228508,219982
2021-02-28,938945,113834,1054557,817467,1709890,883358,785113,286517,232162,223195
2021-03-01,949802,114121,1054942,817740,1714937,888636,796943,303114,235228,225946
2021-03-02,960918,114492,1055516,818104,1720138,894222,811349,324261,239036,229341
2021-03-03,978117,114933,1056244,818496,1727859,900795,838803,351414,245651,234164
2021-03-04,998515,115472,1057035,819084,1738051,910154,877576,388766,254373,240989
2021-03-05,1022091,116060,1057854,819791,1747858,919723,920136,425670,265769,248108
2021-03-06,1047690,116382,1058365,820267,1757644,928256,966357,464597,277830,256116
2021-03-07,1056244,116452,1058477,820386,1760311,930328,977487,484428,282667,258370
2021-03-08,1065071,116648,1058729,820638,1763559,933695,990402,508186,289303,260673
2021-03-09,1075081,116858,1059310,820911,1767073,936803,1004542,528892,300265,263837
2021-03-10,1085371,117089,1059793,821156,1770076,939463,1020068,548296,313327,267204
2021-03-11,1085378,117089,1059793,821156,1770076,939463,1020068,548296,313327,267204
total,13703319,130998,1119664,866551,2021880,1073310,1736077,916706,1178807,1296008
