,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,182,42
2020-12-09,378,140
2020-12-10,637,245
2020-12-11,861,350
2020-12-12,1120,448
2020-12-13,1253,511
2020-12-14,1449,602
2020-12-15,1834,763
2020-12-16,2184,931
2020-12-17,2660,1162
2020-12-18,3136,1386
2020-12-19,3542,1575
2020-12-20,4025,1806
2020-12-21,4641,2114
2020-12-22,5236,2464
2020-12-23,6020,2849
2020-12-24,6349,3038
2020-12-25,6349,3045
2020-12-26,6363,3052
2020-12-27,6426,3080
2020-12-28,6573,3164
2020-12-29,7007,3381
2020-12-30,8113,3990
2020-12-31,9114,4571
2021-01-01,9387,4711
2021-01-02,9632,4872
2021-01-03,9800,4991
2021-01-04,10157,5215
2021-01-05,10808,5635
2021-01-06,11963,6223
2021-01-07,13818,7224
2021-01-08,16492,8610
2021-01-09,19999,9968
2021-01-10,21112,10549
2021-01-11,22729,11375
2021-01-12,24948,12565
2021-01-13,27909,13846
2021-01-14,32249,15498
2021-01-15,37695,17542
2021-01-16,42350,19390
2021-01-17,44905,20419
2021-01-18,47817,21595
2021-01-19,55370,23933
2021-01-20,67291,27342
2021-01-21,82194,31787
2021-01-22,108234,38549
2021-01-23,142569,46641
2021-01-24,155624,50127
2021-01-25,167776,53557
2021-01-26,185409,58520
2021-01-27,205128,64064
2021-01-28,240744,73038
2021-01-29,290864,84476
2021-01-30,357553,99099
2021-01-31,399483,107989
2021-02-01,438333,116347
2021-02-02,491512,127680
2021-02-03,569422,144081
2021-02-04,654647,162855
2021-02-05,737520,181188
2021-02-06,856688,206388
2021-02-07,915313,218666
2021-02-08,965790,229481
2021-02-09,1028391,242893
2021-02-10,1079862,255451
2021-02-11,1130353,268611
2021-02-12,1172563,280399
2021-02-13,1210111,290990
2021-02-14,1220884,294966
2021-02-15,1229410,298788
2021-02-16,1237271,305522
2021-02-17,1244642,314874
2021-02-18,1250354,324534
2021-02-19,1255170,332752
2021-02-20,1259643,340928
2021-02-21,1261043,344568
2021-02-22,1263248,349307
2021-02-23,1266811,359233
2021-02-24,1271683,372505
2021-02-25,1277185,388584
2021-02-26,1282764,404467
2021-02-27,1286747,416780
2021-02-28,1288273,421610
2021-03-01,1289624,425306
2021-03-02,1291178,428960
2021-03-03,1293306,434546
2021-03-04,1296274,441777
2021-03-05,1299522,448329
2021-03-06,1302413,455231
2021-03-07,1303106,457205
2021-03-08,1304093,459466
2021-03-09,1305255,461818
2021-03-10,1306368,463701
total,1452843,569037
