,F,M
2020-12-29,7,0
2020-12-30,35,21
2020-12-31,42,28
2021-01-01,49,28
2021-01-02,70,49
2021-01-03,105,63
2021-01-04,154,105
2021-01-05,252,133
2021-01-06,357,175
2021-01-07,490,238
2021-01-08,665,301
2021-01-09,742,343
2021-01-10,875,413
2021-01-11,938,448
2021-01-12,994,462
2021-01-13,1008,469
2021-01-14,1015,476
2021-01-15,1029,483
2021-01-16,1036,490
2021-01-17,1036,490
2021-01-18,1036,490
2021-01-19,1043,497
2021-01-20,1043,511
2021-01-21,1057,518
2021-01-22,1064,518
2021-01-23,1064,518
2021-01-24,1071,518
2021-01-25,1071,518
2021-01-26,1071,518
2021-01-27,1078,518
2021-01-28,1078,532
2021-01-29,1092,539
2021-01-30,1106,560
2021-01-31,1127,574
2021-02-01,1141,574
2021-02-02,1148,588
2021-02-03,1169,602
2021-02-04,1197,616
2021-02-05,1225,623
2021-02-06,1232,630
2021-02-07,1232,630
2021-02-08,1239,630
2021-02-09,1267,644
2021-02-10,1316,672
2021-02-11,1358,700
2021-02-12,1400,721
2021-02-13,1442,742
2021-02-14,1449,749
2021-02-15,1484,763
2021-02-16,1526,784
2021-02-17,1589,826
2021-02-18,1673,889
2021-02-19,1715,924
2021-02-20,1750,952
2021-02-21,1771,966
2021-02-22,1813,987
2021-02-23,1890,1057
2021-02-24,2030,1183
2021-02-25,2177,1253
2021-02-26,2345,1365
2021-02-27,2499,1477
2021-02-28,2576,1533
2021-03-01,2653,1582
2021-03-02,2793,1666
2021-03-03,2989,1757
2021-03-04,3150,1855
2021-03-05,3346,1967
2021-03-06,3444,2023
2021-03-07,3514,2072
2021-03-08,3682,2149
2021-03-09,3927,2240
2021-03-10,4263,2415
2021-03-11,4641,2639
2021-03-12,5040,2877
2021-03-13,5278,2989
2021-03-14,5425,3045
2021-03-15,5656,3192
2021-03-16,6097,3430
2021-03-17,6720,3738
2021-03-18,7434,4116
2021-03-19,8085,4564
2021-03-20,8561,4844
2021-03-21,8827,5019
2021-03-22,9324,5264
2021-03-23,10094,5768
2021-03-24,11410,6650
2021-03-25,12621,7385
2021-03-26,14084,8365
2021-03-27,15876,9639
2021-03-28,16499,9975
2021-03-29,17458,10577
2021-03-30,19026,11711
2021-03-31,21140,13202
2021-04-01,23471,14861
2021-04-02,24934,16002
2021-04-03,25851,16590
2021-04-04,26173,16758
2021-04-05,26544,16975
2021-04-06,27657,17787
2021-04-07,30114,19684
2021-04-08,33390,22295
2021-04-09,36778,25130
2021-04-10,41174,28903
2021-04-11,42420,29890
2021-04-12,43869,31080
2021-04-13,46179,32921
2021-04-14,50498,36610
2021-04-15,56056,41503
2021-04-16,61677,46361
2021-04-17,68936,52710
2021-04-18,71498,55013
2021-04-19,74648,57785
2021-04-20,79723,62419
2021-04-21,87458,69433
total,547687,524237
