,1,2,3,4,5,6
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,7,0,0,0,0,0
2020-12-03,7,0,0,0,0,0
2020-12-04,7,0,0,0,0,0
2020-12-05,7,0,0,0,0,0
2020-12-06,7,0,0,0,0,0
2020-12-07,7,0,0,0,0,0
2020-12-08,231,0,14,0,0,147
2020-12-09,672,14,42,7,7,413
2020-12-10,1085,14,84,28,7,672
2020-12-11,1519,21,133,35,14,980
2020-12-12,1925,21,154,49,14,1225
2020-12-13,2170,21,175,49,28,1386
2020-12-14,2625,28,224,56,28,1673
2020-12-15,3465,35,294,77,42,2198
2020-12-16,4508,56,371,105,49,2842
2020-12-17,5768,70,490,126,77,3633
2020-12-18,7014,84,609,161,98,4459
2020-12-19,8106,84,700,182,105,5152
2020-12-20,9639,119,833,203,119,6069
2020-12-21,11571,133,966,238,147,7112
2020-12-22,13258,161,1099,259,161,8092
2020-12-23,15204,182,1239,315,196,9261
2020-12-24,16058,196,1316,336,210,9842
2020-12-25,16058,203,1316,336,210,9842
2020-12-26,16149,210,1330,343,217,9870
2020-12-27,16359,210,1351,343,224,10045
2020-12-28,16730,217,1379,364,224,10297
2020-12-29,18004,231,1491,392,252,11130
2020-12-30,20629,273,1729,469,294,12852
2020-12-31,23240,308,1932,539,343,14399
2021-01-01,23989,322,1988,560,357,14854
2021-01-02,24920,329,2058,574,378,15351
2021-01-03,25627,343,2100,595,378,15743
2021-01-04,26964,364,2205,644,399,16527
2021-01-05,29568,399,2387,707,441,18095
2021-01-06,33236,455,2632,819,483,20111
2021-01-07,38549,525,2968,959,553,23121
2021-01-08,44415,595,3311,1120,623,26327
2021-01-09,49210,644,3591,1211,665,29043
2021-01-10,52199,679,3780,1260,686,30737
2021-01-11,56567,735,3983,1386,728,33054
2021-01-12,62034,805,4235,1596,791,35994
2021-01-13,67872,903,4550,1827,861,39319
2021-01-14,74557,973,4907,2065,924,42784
2021-01-15,81795,1078,5313,2331,1001,46522
2021-01-16,87605,1148,5628,2478,1057,49686
2021-01-17,91511,1197,5838,2611,1092,51828
2021-01-18,96467,1267,6062,2800,1155,54551
2021-01-19,101990,1351,6321,3031,1218,57505
2021-01-20,107961,1428,6657,3290,1274,60690
2021-01-21,114373,1533,6944,3549,1323,64022
2021-01-22,121429,1638,7287,3829,1407,67571
2021-01-23,127120,1708,7574,3997,1463,70490
2021-01-24,130550,1757,7728,4095,1505,72212
2021-01-25,134729,1806,7896,4249,1554,74382
2021-01-26,139328,1862,8113,4431,1610,76790
2021-01-27,143976,1939,8358,4655,1673,79191
2021-01-28,148617,2009,8603,4900,1736,81599
2021-01-29,153804,2100,8883,5180,1799,84210
2021-01-30,158172,2163,9170,5299,1848,86310
2021-01-31,161049,2205,9373,5383,1869,87850
2021-02-01,164010,2247,9527,5523,1890,89369
2021-02-02,167426,2310,9744,5691,1932,91084
2021-02-03,171234,2359,9996,5887,1974,92953
2021-02-04,175028,2443,10346,6104,2030,94990
2021-02-05,179046,2520,10696,6342,2093,97006
2021-02-06,183204,2583,11004,6531,2156,99099
2021-02-07,185647,2625,11207,6636,2177,100268
2021-02-08,188118,2681,11382,6769,2226,101514
2021-02-09,191114,2716,11613,6916,2268,103040
2021-02-10,194495,2772,11942,7126,2324,104678
2021-02-11,198667,2856,12355,7371,2401,106743
2021-02-12,204085,2961,12859,7693,2506,109277
2021-02-13,209923,3045,13447,7973,2625,112091
2021-02-14,213521,3108,13909,8106,2688,113757
2021-02-15,217392,3164,14273,8281,2765,115626
2021-02-16,224700,3276,14819,8561,2891,118853
2021-02-17,236250,3416,15603,8946,3059,124166
2021-02-18,247905,3556,16387,9387,3262,129360
2021-02-19,258083,3696,17066,9779,3465,133861
2021-02-20,267995,3822,17948,10164,3626,138544
2021-02-21,271481,3878,18298,10297,3710,140168
2021-02-22,276591,3962,18732,10542,3794,142555
2021-02-23,287147,4095,19474,10983,4025,146979
2021-02-24,301903,4270,20335,11522,4270,153776
2021-02-25,317618,4529,21532,12089,4564,160937
2021-02-26,334551,4739,22582,12642,4879,168441
2021-02-27,348383,4928,23632,13181,5131,174804
2021-02-28,353759,5005,24094,13377,5236,177338
2021-03-01,358624,5061,24430,13566,5320,179578
2021-03-02,364532,5145,24836,13846,5481,182511
2021-03-03,372897,5264,25487,14175,5663,186788
2021-03-04,385973,5432,26341,14672,5887,192570
2021-03-05,404124,5684,27580,15288,6258,200452
2021-03-06,423857,5999,28966,16030,6706,209923
2021-03-07,433489,6132,29757,16380,6923,214095
2021-03-08,444822,6237,30450,16625,7105,219590
2021-03-09,461167,6454,31591,17220,7420,228144
2021-03-10,486647,6769,33075,17990,7896,240723
2021-03-11,517055,7154,34671,18998,8435,255787
2021-03-12,560532,7644,37128,20125,9163,279335
2021-03-13,629258,8421,40572,21693,10199,315007
2021-03-14,667996,8834,42336,22386,10731,334992
2021-03-15,736645,9520,45227,23772,11774,371805
2021-03-16,811734,10227,48027,25228,12880,414176
2021-03-17,883498,10906,50764,26614,13923,454279
2021-03-18,925001,11368,52437,27622,14567,473270
2021-03-19,974645,11935,54264,28980,15225,496307
2021-03-20,1028972,12530,56497,30527,15995,521087
2021-03-21,1055355,12817,57694,31164,16443,533575
2021-03-22,1076481,13083,58583,31759,16877,544348
2021-03-23,1093204,13321,59262,32298,17241,552468
2021-03-24,1100764,13398,59591,32585,17395,556150
2021-03-25,1100778,13398,59591,32585,17395,556157
total,1617196,25431,96558,74802,35007,941451
