,F,M
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,7,7
2021-01-01,7,7
2021-01-02,7,14
2021-01-03,14,14
2021-01-04,21,21
2021-01-05,42,35
2021-01-06,63,49
2021-01-07,217,168
2021-01-08,770,609
2021-01-09,1505,1190
2021-01-10,1869,1505
2021-01-11,2555,2044
2021-01-12,3311,2625
2021-01-13,4235,3388
2021-01-14,6608,5348
2021-01-15,10164,8372
2021-01-16,14070,11774
2021-01-17,14777,12383
2021-01-18,16443,13692
2021-01-19,18494,15386
2021-01-20,22386,18935
2021-01-21,42917,37632
2021-01-22,72674,64099
2021-01-23,104370,90916
2021-01-24,114485,99792
2021-01-25,126910,111223
2021-01-26,139293,122199
2021-01-27,149240,130802
2021-01-28,162274,143143
2021-01-29,180894,160580
2021-01-30,198968,175847
2021-01-31,205401,181643
2021-02-01,215222,190337
2021-02-02,222831,197064
2021-02-03,228039,201467
2021-02-04,234850,207221
2021-02-05,242165,213017
2021-02-06,249284,218610
2021-02-07,252553,221102
2021-02-08,256095,224000
2021-02-09,258965,226303
2021-02-10,261702,228494
2021-02-11,263914,230300
2021-02-12,266168,232022
2021-02-13,268366,233611
2021-02-14,269003,234080
2021-02-15,269843,234738
2021-02-16,270494,235207
2021-02-17,271103,235627
2021-02-18,271677,236082
2021-02-19,272265,236460
2021-02-20,272713,236747
2021-02-21,272818,236852
2021-02-22,273091,237069
2021-02-23,273420,237286
2021-02-24,273756,237552
2021-02-25,274141,237867
2021-02-26,274477,238126
2021-02-27,274757,238322
2021-02-28,274890,238420
2021-03-01,275079,238560
2021-03-02,275338,238735
2021-03-03,275639,238952
2021-03-04,276031,239246
2021-03-05,276486,239589
2021-03-06,276864,239862
2021-03-07,276997,239946
2021-03-08,277179,240072
2021-03-09,277368,240219
2021-03-10,277599,240380
2021-03-11,277858,240534
2021-03-12,278082,240695
2021-03-13,278334,240863
2021-03-14,278418,240940
2021-03-15,278607,241073
2021-03-16,278803,241206
2021-03-17,278971,241346
2021-03-18,279195,241479
2021-03-19,279384,241633
2021-03-20,279594,241801
2021-03-21,279664,241857
2021-03-22,279769,241948
2021-03-23,279909,242046
2021-03-24,280000,242109
total,590597,513436
