,False,True
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,504,49
2020-12-09,1379,112
2020-12-10,2415,203
2020-12-11,3500,301
2020-12-12,4431,392
2020-12-13,4984,413
2020-12-14,5887,497
2020-12-15,7504,679
2020-12-16,9492,819
2020-12-17,11921,1015
2020-12-18,14371,1218
2020-12-19,16324,1358
2020-12-20,18956,1561
2020-12-21,22232,1848
2020-12-22,25284,2107
2020-12-23,28840,2415
2020-12-24,30541,2527
2020-12-25,30562,2527
2020-12-26,30716,2541
2020-12-27,31185,2569
2020-12-28,31969,2646
2020-12-29,34685,2842
2020-12-30,39963,3262
2020-12-31,44933,3633
2021-01-01,46403,3759
2021-01-02,48174,3885
2021-01-03,49553,3990
2021-01-04,51968,4207
2021-01-05,56672,4585
2021-01-06,63112,5096
2021-01-07,72359,5719
2021-01-08,82775,6433
2021-01-09,91455,7014
2021-01-10,96985,7399
2021-01-11,104685,7966
2021-01-12,114023,8582
2021-01-13,124530,9310
2021-01-14,136171,10136
2021-01-15,149562,11067
2021-01-16,160307,11830
2021-01-17,167258,12292
2021-01-18,176295,12908
2021-01-19,186690,13601
2021-01-20,198163,14399
2021-01-21,210490,15267
2021-01-22,224735,16240
2021-01-23,236754,17213
2021-01-24,243586,17773
2021-01-25,251671,18382
2021-01-26,261205,19075
2021-01-27,271285,19775
2021-01-28,282233,20573
2021-01-29,294539,21567
2021-01-30,304479,22421
2021-01-31,312032,23051
2021-02-01,319662,23632
2021-02-02,329147,24409
2021-02-03,339913,25312
2021-02-04,352275,26411
2021-02-05,365666,27580
2021-02-06,381444,28917
2021-02-07,388864,29610
2021-02-08,397355,30338
2021-02-09,409486,31479
2021-02-10,426244,32844
2021-02-11,448504,34601
2021-02-12,482013,37149
2021-02-13,518427,39921
2021-02-14,538321,41328
2021-02-15,561386,42868
2021-02-16,623714,47033
2021-02-17,738787,54733
2021-02-18,853020,61901
2021-02-19,944482,67718
2021-02-20,1040669,73584
2021-02-21,1067836,75187
2021-02-22,1103781,77343
2021-02-23,1198540,83195
2021-02-24,1336587,91896
2021-02-25,1476062,100471
2021-02-26,1619576,109326
2021-02-27,1735048,116620
2021-02-28,1768767,118419
2021-03-01,1795934,119959
2021-03-02,1830521,122066
2021-03-03,1884645,125209
2021-03-04,1971550,130298
2021-03-05,2081639,136773
2021-03-06,2189705,143262
2021-03-07,2216172,144872
2021-03-08,2247343,146685
2021-03-09,2280054,148561
2021-03-10,2318680,150794
2021-03-11,2352938,152698
2021-03-12,2413922,156275
2021-03-13,2504726,161728
2021-03-14,2544325,163982
2021-03-15,2592359,166600
2021-03-16,2645328,169435
2021-03-17,2691535,171850
2021-03-18,2718499,173292
2021-03-19,2747486,174818
2021-03-20,2781345,176617
2021-03-21,2794582,177303
2021-03-22,2806370,177919
2021-03-23,2816954,178507
2021-03-24,2822204,178773
2021-03-25,2822239,178773
total,3932089,235956
