,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,469
2020-12-09,1183
2020-12-10,1967
2020-12-11,2863
2020-12-12,3633
2020-12-13,4130
2020-12-14,4942
2020-12-15,6440
2020-12-16,8225
2020-12-17,10535
2020-12-18,12824
2020-12-19,14707
2020-12-20,17234
2020-12-21,20412
2020-12-22,23373
2020-12-23,26712
2020-12-24,28329
2020-12-25,28343
2020-12-26,28504
2020-12-27,28938
2020-12-28,29729
2020-12-29,32186
2020-12-30,37226
2020-12-31,42000
2021-01-01,43414
2021-01-02,45073
2021-01-03,46368
2021-01-04,48909
2021-01-05,53844
2021-01-06,60333
2021-01-07,69223
2021-01-08,78932
2021-01-09,87157
2021-01-10,92456
2021-01-11,100023
2021-01-12,109207
2021-01-13,119518
2021-01-14,130655
2021-01-15,143087
2021-01-16,153076
2021-01-17,159950
2021-01-18,168644
2021-01-19,178150
2021-01-20,188510
2021-01-21,199486
2021-01-22,211442
2021-01-23,220906
2021-01-24,226478
2021-01-25,233401
2021-01-26,241423
2021-01-27,249445
2021-01-28,257607
2021-01-29,266504
2021-01-30,273651
2021-01-31,278901
2021-02-01,283997
2021-02-02,289884
2021-02-03,296016
2021-02-04,302610
2021-02-05,309386
2021-02-06,315749
2021-02-07,319074
2021-02-08,323211
2021-02-09,328391
2021-02-10,334047
2021-02-11,340256
2021-02-12,348257
2021-02-13,356888
2021-02-14,361725
2021-02-15,367227
2021-02-16,376299
2021-02-17,390530
2021-02-18,404719
2021-02-19,417305
2021-02-20,430584
2021-02-21,436149
2021-02-22,443002
2021-02-23,456596
2021-02-24,475104
2021-02-25,495985
2021-02-26,516481
2021-02-27,535024
2021-02-28,543599
2021-03-01,551523
2021-03-02,560427
2021-03-03,571641
2021-03-04,589036
2021-03-05,610358
2021-03-06,631610
2021-03-07,638547
2021-03-08,646961
2021-03-09,655599
2021-03-10,666176
2021-03-11,674604
2021-03-12,680631
2021-03-13,680631
total,3076864
