,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-31,21154,217,1386,49,77,133,161,1736,336,63,1302,126,427,91,154,357,5607,0,322,8323
2021-01-01,21854,231,1421,56,77,140,168,1792,357,63,1365,126,448,91,154,378,5796,0,329,8617
2021-01-02,22715,238,1470,56,77,140,175,1834,364,63,1428,133,455,98,154,392,6027,0,343,8918
2021-01-03,23422,252,1505,56,77,154,175,1876,371,63,1470,133,462,98,161,406,6174,0,364,9184
2021-01-04,24745,266,1589,63,91,154,196,1967,385,70,1561,147,497,112,175,427,6510,0,385,9639
2021-01-05,27237,315,1750,70,91,175,224,2135,420,70,1764,168,567,119,189,469,7175,0,413,10570
2021-01-06,30681,350,1946,84,119,196,238,2331,469,84,1981,189,665,140,210,511,8036,0,455,11767
2021-01-07,35455,406,2205,98,133,203,266,2569,532,98,2226,217,784,161,245,581,9219,0,525,13440
2021-01-08,40649,448,2548,119,161,238,308,2814,616,119,2436,259,910,189,280,665,10507,0,588,15274
2021-01-09,45171,483,2793,133,175,259,329,3038,658,126,2618,273,994,203,294,714,11599,0,658,16828
2021-01-10,48097,504,2968,133,182,273,350,3171,700,140,2723,294,1057,217,315,749,12292,0,700,17843
2021-01-11,52094,560,3199,140,203,287,385,3367,735,147,2905,315,1155,238,350,798,13335,0,742,19334
2021-01-12,57120,616,3472,161,224,308,413,3556,798,154,3129,343,1316,266,371,875,14518,0,798,21077
2021-01-13,62678,665,3829,182,266,322,448,3808,861,161,3360,392,1505,301,399,952,15911,0,868,22939
2021-01-14,68712,735,4186,203,294,343,483,4088,924,175,3591,448,1722,336,427,1036,17458,0,959,24920
2021-01-15,75565,812,4592,231,315,385,518,4389,987,203,3829,511,1932,371,448,1127,19166,0,1015,27083
2021-01-16,81123,861,4914,245,343,406,546,4620,1092,224,3997,553,2079,392,462,1197,20475,0,1099,28861
2021-01-17,84903,903,5138,259,364,420,560,4795,1127,238,4123,581,2163,413,483,1232,21420,0,1141,30149
2021-01-18,89726,945,5411,280,399,441,581,4977,1176,252,4263,623,2317,434,497,1274,22610,0,1197,31689
2021-01-19,95018,987,5726,294,420,462,609,5194,1232,273,4410,679,2513,476,518,1337,23891,0,1260,33320
2021-01-20,100863,1050,6062,322,455,490,637,5425,1288,294,4578,742,2737,511,546,1414,25249,0,1323,35042
2021-01-21,106974,1106,6433,336,511,511,665,5656,1372,329,4767,791,2996,553,567,1484,26726,0,1393,36862
2021-01-22,113638,1169,6832,357,553,539,714,5887,1442,350,4928,847,3234,616,588,1540,28357,0,1456,38983
2021-01-23,119049,1218,7154,385,581,560,735,6062,1526,378,5054,875,3423,644,609,1610,29575,0,1512,40558
2021-01-24,122227,1232,7329,399,595,567,749,6188,1575,385,5131,896,3514,665,623,1645,30296,0,1547,41538
2021-01-25,126182,1274,7518,413,623,581,770,6314,1624,399,5215,945,3668,679,630,1687,31227,0,1589,42686
2021-01-26,130655,1309,7784,427,658,588,777,6454,1680,413,5327,994,3864,700,651,1736,32340,0,1652,44058
2021-01-27,135121,1344,8064,441,686,602,805,6622,1750,448,5432,1050,4074,735,665,1778,33397,0,1715,45388
2021-01-28,139650,1372,8316,469,735,630,826,6783,1820,476,5558,1099,4319,770,679,1834,34517,0,1764,46704
2021-01-29,144641,1414,8589,490,770,644,847,6944,1897,497,5670,1155,4529,791,700,1890,35679,0,1820,48216
2021-01-30,148694,1456,8799,511,784,665,868,7126,1967,525,5761,1183,4662,812,714,1932,36652,0,1855,49434
2021-01-31,151662,1470,8953,518,805,679,868,7245,2009,532,5817,1204,4753,833,714,1960,37324,0,1890,50365
2021-02-01,154483,1498,9135,539,812,686,889,7350,2058,553,5901,1239,4872,847,735,1995,37996,0,1911,51240
2021-02-02,157633,1526,9366,546,833,707,910,7490,2121,588,5985,1274,5040,868,756,2037,38801,0,1939,52227
2021-02-03,161007,1561,9576,581,854,707,931,7637,2191,616,6069,1323,5215,896,756,2079,39641,0,1967,53200
2021-02-04,164598,1589,9786,595,882,728,952,7798,2268,644,6153,1379,5369,931,777,2114,40544,0,2016,54250
2021-02-05,168231,1638,10038,616,910,749,966,7994,2345,665,6272,1428,5572,966,791,2170,41398,0,2058,55384
2021-02-06,171696,1673,10290,623,938,763,980,8204,2422,693,6377,1463,5684,987,812,2205,42287,0,2100,56357
2021-02-07,173523,1680,10402,637,945,770,1001,8302,2471,700,6440,1477,5740,1001,819,2240,42735,0,2128,56896
2021-02-08,175665,1708,10584,651,966,770,1008,8393,2527,714,6496,1505,5852,1022,826,2275,43309,0,2142,57631
2021-02-09,178213,1736,10885,665,987,784,1029,8526,2597,742,6580,1561,6041,1043,840,2324,43988,0,2177,58520
2021-02-10,181097,1778,11158,686,1008,798,1057,8687,2688,770,6678,1603,6216,1085,854,2387,44765,0,2205,59402
2021-02-11,184359,1813,11452,707,1036,812,1092,8862,2779,791,6776,1645,6370,1113,868,2450,45535,0,2254,60424
2021-02-12,188496,1876,11858,735,1064,833,1127,9121,2891,819,6937,1715,6622,1162,889,2527,46501,0,2296,61684
2021-02-13,193242,1925,12222,756,1085,854,1155,9408,3010,861,7105,1785,6776,1190,903,2597,47628,0,2345,62923
2021-02-14,195860,1967,12432,763,1106,868,1176,9604,3073,882,7196,1799,6853,1197,917,2639,48216,0,2366,63693
2021-02-15,198821,2009,12663,777,1120,882,1197,9772,3157,931,7301,1827,6986,1225,924,2688,48930,0,2401,64526
2021-02-16,203777,2065,13076,798,1148,896,1225,10031,3318,980,7476,1897,7182,1260,952,2772,50127,0,2457,65786
2021-02-17,211757,2156,13671,819,1190,924,1274,10402,3507,1057,7700,1981,7434,1323,994,2919,51954,0,2562,67872
2021-02-18,219625,2233,14287,861,1218,966,1337,10794,3745,1148,7966,2086,7693,1365,1022,3017,53739,0,2646,69937
2021-02-19,226506,2331,14819,896,1260,994,1386,11165,3927,1211,8169,2170,7952,1421,1057,3143,55433,0,2716,71757
2021-02-20,233940,2422,15386,945,1302,1008,1435,11592,4109,1267,8435,2268,8176,1463,1085,3255,57085,0,2779,73654
2021-02-21,237167,2450,15652,952,1309,1022,1449,11767,4193,1302,8540,2296,8260,1477,1099,3318,57694,0,2800,74403
2021-02-22,240765,2492,15981,959,1337,1036,1491,11998,4298,1351,8687,2345,8435,1512,1120,3388,58569,0,2856,75425
2021-02-23,248472,2576,16625,994,1365,1057,1533,12334,4494,1456,8897,2436,8652,1554,1176,3535,60207,0,2947,77343
2021-02-24,258909,2681,17465,1029,1407,1092,1603,12705,4739,1582,9191,2541,8932,1617,1239,3724,62629,0,3059,80038
2021-02-25,270543,2814,18445,1085,1449,1134,1687,13272,5068,1722,9562,2695,9282,1694,1309,3948,65205,0,3199,83006
2021-02-26,281981,2905,19215,1127,1512,1162,1757,13734,5418,1827,9856,2828,9646,1757,1351,4116,68075,0,3332,86037
2021-02-27,292306,3031,20041,1169,1547,1204,1813,14231,5698,1946,10192,2968,9947,1834,1414,4298,70357,0,3444,88760
2021-02-28,296597,3080,20587,1190,1582,1232,1862,14497,5824,2023,10353,3031,10087,1869,1442,4410,71540,0,3507,90076
2021-03-01,300664,3136,21028,1218,1596,1246,1897,14693,5943,2065,10500,3080,10276,1904,1470,4515,72583,0,3542,91371
2021-03-02,305298,3185,21588,1253,1624,1267,1953,14917,6083,2142,10668,3143,10472,1967,1540,4655,73682,0,3598,92666
2021-03-03,311241,3248,22141,1274,1652,1288,1988,15190,6314,2240,10850,3227,10717,2009,1589,4760,75159,0,3654,94458
2021-03-04,320593,3332,23002,1323,1687,1337,2065,15540,6629,2373,11109,3332,11011,2072,1645,4928,77546,0,3738,97195
2021-03-05,332787,3444,23961,1365,1736,1379,2156,16107,6979,2471,11410,3500,11375,2149,1722,5131,80122,0,3906,100394
2021-03-06,344190,3563,25053,1428,1785,1421,2233,16632,7329,2597,11732,3661,11746,2226,1792,5390,82817,0,4039,103782
2021-03-07,347837,3605,25473,1442,1799,1428,2254,16856,7469,2653,11844,3717,11879,2247,1820,5467,83650,0,4074,104839
2021-03-08,352548,3654,25858,1463,1820,1456,2296,17080,7560,2730,11984,3766,12082,2282,1855,5572,84623,0,4130,106120
2021-03-09,357364,3696,26411,1491,1848,1477,2345,17339,7707,2835,12124,3822,12306,2317,1890,5684,85631,0,4186,107359
2021-03-10,363195,3773,27055,1519,1876,1498,2387,17640,7896,2940,12348,3941,12593,2380,1946,5845,87087,0,4242,108990
2021-03-11,370552,3871,27993,1568,1918,1547,2443,17990,8134,3038,12579,4074,12880,2478,2016,6062,88879,0,4333,110950
2021-03-12,386575,4025,29519,1624,1967,1624,2534,18690,8589,3157,12985,4270,13314,2583,2107,6398,92603,0,4543,116025
2021-03-13,424368,4382,32249,1757,2079,1736,2723,19803,9338,3409,13713,4543,13930,2758,2366,6895,101451,0,5103,126917
2021-03-14,440482,4571,33810,1799,2114,1785,2821,20454,9730,3535,14119,4669,14203,2821,2499,7168,105273,0,5278,131670
2021-03-15,462693,4774,35518,1862,2163,1855,2940,21336,10192,3710,14644,4844,14595,2933,2674,7504,109935,0,5614,138418
2021-03-16,500955,5124,38171,1981,2268,1960,3115,22589,10878,3927,15302,5068,15162,3073,2940,7945,119294,0,6160,149373
2021-03-17,552916,5656,42203,2121,2394,2114,3367,24101,11473,4165,16247,5460,15946,3262,3332,8582,132496,0,7042,165277
2021-03-18,577822,5901,44086,2177,2436,2184,3486,24773,11886,4333,16702,5649,16268,3339,3500,8848,136612,0,7357,171542
2021-03-19,577836,5901,44086,2177,2436,2184,3486,24773,11886,4333,16702,5649,16268,3339,3500,8848,136619,0,7357,171549
total,1531530,16016,191289,7644,8225,6076,12089,60235,40523,12775,44338,25158,57414,13076,15099,34461,402626,0,24619,594363
