,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,469
2020-12-09,1197
2020-12-10,1974
2020-12-11,2870
2020-12-12,3647
2020-12-13,4144
2020-12-14,4963
2020-12-15,6461
2020-12-16,8253
2020-12-17,10570
2020-12-18,12859
2020-12-19,14749
2020-12-20,17276
2020-12-21,20454
2020-12-22,23429
2020-12-23,26789
2020-12-24,28399
2020-12-25,28420
2020-12-26,28581
2020-12-27,29022
2020-12-28,29813
2020-12-29,32277
2020-12-30,37331
2020-12-31,42126
2021-01-01,43561
2021-01-02,45220
2021-01-03,46522
2021-01-04,49070
2021-01-05,54026
2021-01-06,60543
2021-01-07,69475
2021-01-08,79212
2021-01-09,87472
2021-01-10,92806
2021-01-11,100394
2021-01-12,109620
2021-01-13,119952
2021-01-14,131124
2021-01-15,143598
2021-01-16,153615
2021-01-17,160510
2021-01-18,169225
2021-01-19,178752
2021-01-20,189126
2021-01-21,200144
2021-01-22,212121
2021-01-23,221613
2021-01-24,227199
2021-01-25,234136
2021-01-26,242186
2021-01-27,250229
2021-01-28,258405
2021-01-29,267302
2021-01-30,274477
2021-01-31,279734
2021-02-01,284851
2021-02-02,290752
2021-02-03,296898
2021-02-04,303492
2021-02-05,310282
2021-02-06,316666
2021-02-07,320012
2021-02-08,324163
2021-02-09,329343
2021-02-10,335020
2021-02-11,341236
2021-02-12,349244
2021-02-13,357889
2021-02-14,362733
2021-02-15,368249
2021-02-16,377335
2021-02-17,391587
2021-02-18,405797
2021-02-19,418425
2021-02-20,431718
2021-02-21,437283
2021-02-22,444143
2021-02-23,457758
2021-02-24,476315
2021-02-25,497217
2021-02-26,517748
2021-02-27,536326
2021-02-28,544894
2021-03-01,552853
2021-03-02,561806
2021-03-03,573104
2021-03-04,590569
2021-03-05,612199
2021-03-06,633507
2021-03-07,640472
2021-03-08,648977
2021-03-09,657923
2021-03-10,669277
2021-03-11,683410
2021-03-12,713223
2021-03-13,779618
2021-03-14,808927
2021-03-15,848337
2021-03-16,915383
2021-03-17,1008273
2021-03-18,1049020
2021-03-19,1049055
total,3097668
