,1,2,3,4,5,6
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,14,0,0,0,0,7
2020-12-10,28,0,0,0,0,14
2020-12-11,42,0,0,0,0,28
2020-12-12,49,0,0,0,0,28
2020-12-13,56,0,0,0,0,35
2020-12-14,77,0,0,0,0,42
2020-12-15,147,0,0,0,0,77
2020-12-16,224,0,7,0,0,147
2020-12-17,462,0,21,0,0,336
2020-12-18,672,0,77,7,0,483
2020-12-19,966,7,105,7,0,644
2020-12-20,1169,7,133,14,0,756
2020-12-21,1442,7,161,14,7,875
2020-12-22,1666,7,196,14,7,987
2020-12-23,1897,7,245,21,14,1050
2020-12-24,2023,7,266,21,14,1092
2020-12-25,2023,7,266,21,14,1092
2020-12-26,2023,7,266,21,14,1092
2020-12-27,2030,7,266,21,14,1099
2020-12-28,2058,7,266,21,14,1106
2020-12-29,2170,7,287,21,14,1190
2020-12-30,3052,14,329,21,14,1687
2020-12-31,4074,21,364,28,21,2149
2021-01-01,4347,21,371,28,21,2296
2021-01-02,4683,21,378,28,21,2583
2021-01-03,4718,21,378,28,21,2618
2021-01-04,4760,21,378,28,28,2639
2021-01-05,4872,21,385,28,28,2737
2021-01-06,5978,28,427,42,35,3535
2021-01-07,10920,56,658,70,63,6657
2021-01-08,17199,77,959,119,126,10465
2021-01-09,21714,91,1190,182,161,13174
2021-01-10,23870,105,1295,203,168,14637
2021-01-11,25445,112,1358,217,175,15631
2021-01-12,28938,126,1435,231,189,17682
2021-01-13,37359,154,1659,294,217,22736
2021-01-14,45934,196,1953,350,280,28511
2021-01-15,55951,245,2303,420,329,35770
2021-01-16,64176,280,2597,490,364,41412
2021-01-17,67354,294,2674,511,385,43771
2021-01-18,70511,301,2793,546,399,46165
2021-01-19,86625,357,3262,644,483,57134
2021-01-20,107107,448,4067,819,644,70203
2021-01-21,129094,518,4613,952,749,86240
2021-01-22,162197,644,5649,1169,1001,109893
2021-01-23,204603,756,6783,1372,1211,137445
2021-01-24,217875,805,7252,1470,1351,147980
2021-01-25,229180,854,7637,1554,1407,155617
2021-01-26,245714,917,8106,1659,1512,165599
2021-01-27,260561,980,8715,1792,1603,176029
2021-01-28,287840,1071,9401,1939,1736,192290
2021-01-29,331100,1176,10122,2079,1883,219058
2021-01-30,368893,1281,10780,2226,2037,245700
2021-01-31,388276,1330,11102,2296,2121,258860
2021-02-01,403172,1386,11375,2366,2184,268261
2021-02-02,415184,1421,11739,2436,2233,276276
2021-02-03,425936,1449,12040,2506,2289,283451
2021-02-04,435666,1491,12292,2583,2338,289730
2021-02-05,443380,1526,12523,2632,2408,294833
2021-02-06,450408,1554,12754,2674,2443,299866
2021-02-07,453467,1561,12838,2702,2457,301952
2021-02-08,456477,1575,12943,2730,2485,304122
2021-02-09,459956,1589,13048,2772,2520,306670
2021-02-10,462784,1603,13195,2821,2534,308616
2021-02-11,465577,1617,13335,2884,2555,310653
2021-02-12,468104,1638,13447,2933,2583,312389
2021-02-13,470155,1652,13552,2975,2590,313789
2021-02-14,470855,1659,13587,2989,2597,314237
2021-02-15,471541,1666,13636,3003,2604,314713
2021-02-16,472255,1673,13678,3024,2611,315245
2021-02-17,472997,1680,13741,3045,2618,315756
2021-02-18,473585,1694,13790,3073,2632,316211
2021-02-19,474047,1701,13832,3080,2646,316596
2021-02-20,474495,1708,13867,3101,2646,316862
2021-02-21,474621,1708,13881,3101,2646,316953
2021-02-22,474817,1708,13916,3108,2653,317100
2021-02-23,475132,1708,13951,3129,2660,317366
2021-02-24,475552,1715,13986,3143,2667,317716
2021-02-25,476070,1715,14042,3164,2674,318115
2021-02-26,476532,1729,14098,3178,2688,318451
2021-02-27,476819,1729,14133,3192,2695,318696
2021-02-28,476917,1729,14147,3199,2695,318759
2021-03-01,477064,1729,14168,3199,2695,318864
2021-03-02,477246,1736,14175,3206,2702,319025
2021-03-03,477435,1736,14203,3206,2709,319179
2021-03-04,477743,1743,14245,3220,2716,319417
2021-03-05,478100,1743,14266,3234,2716,319718
2021-03-06,478338,1750,14287,3241,2723,319907
2021-03-07,478401,1750,14294,3241,2730,319956
2021-03-08,478534,1757,14315,3248,2730,320040
2021-03-09,478674,1757,14329,3255,2730,320145
2021-03-10,478786,1757,14343,3269,2730,320257
total,499933,2261,17059,4711,3570,339003
