,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,644,56
2020-12-09,1302,98
2020-12-10,2219,168
2020-12-11,3416,259
2020-12-12,4298,336
2020-12-13,4473,343
2020-12-14,5726,420
2020-12-15,22561,1337
2020-12-16,54236,3122
2020-12-17,84693,4718
2020-12-18,110271,6020
2020-12-19,141918,7546
2020-12-20,164717,8638
2020-12-21,180257,9352
2020-12-22,208068,10759
2020-12-23,229978,11781
2020-12-24,236124,12054
2020-12-25,236131,12054
2020-12-26,236152,12054
2020-12-27,236208,12061
2020-12-28,236390,12068
2020-12-29,244041,12460
2020-12-30,261100,13230
2020-12-31,273357,13811
2021-01-01,276542,13958
2021-01-02,281757,14210
2021-01-03,282485,14245
2021-01-04,283696,14308
2021-01-05,288911,14560
2021-01-06,299005,15050
2021-01-07,337428,16968
2021-01-08,389130,19586
2021-01-09,441924,22078
2021-01-10,465255,23282
2021-01-11,474985,23709
2021-01-12,499471,24808
2021-01-13,543046,26810
2021-01-14,592375,28938
2021-01-15,650986,31612
2021-01-16,702058,33957
2021-01-17,722988,34860
2021-01-18,731787,35273
2021-01-19,773724,37093
2021-01-20,801801,38227
2021-01-21,815150,38822
2021-01-22,830641,39473
2021-01-23,842072,39991
2021-01-24,845481,40131
2021-01-25,847154,40201
2021-01-26,848540,40243
2021-01-27,850297,40320
2021-01-28,856807,40572
2021-01-29,863877,40873
2021-01-30,868392,41041
2021-01-31,871416,41167
2021-02-01,872991,41244
2021-02-02,874048,41286
2021-02-03,875483,41342
2021-02-04,876323,41377
2021-02-05,876638,41398
2021-02-06,876736,41405
2021-02-07,876792,41405
2021-02-08,876869,41405
2021-02-09,877121,41419
2021-02-10,877513,41440
2021-02-11,878080,41454
2021-02-12,878514,41475
2021-02-13,878752,41482
2021-02-14,878822,41482
2021-02-15,878899,41489
2021-02-16,879116,41496
2021-02-17,879480,41510
2021-02-18,879872,41524
2021-02-19,880054,41538
2021-02-20,880138,41538
2021-02-21,880159,41538
2021-02-22,880222,41538
2021-02-23,880502,41552
2021-02-24,880908,41566
2021-02-25,881447,41587
2021-02-26,881951,41615
2021-02-27,882238,41636
2021-02-28,882371,41636
2021-03-01,882448,41636
2021-03-02,883155,41678
2021-03-03,885472,41776
2021-03-04,888083,41916
2021-03-05,889497,41986
2021-03-06,890029,42028
2021-03-07,890092,42035
2021-03-08,890204,42042
2021-03-09,891800,42133
2021-03-10,894208,42259
2021-03-11,896644,42378
2021-03-12,898877,42469
2021-03-13,899808,42511
2021-03-14,899997,42518
2021-03-15,900242,42532
2021-03-16,901271,42595
2021-03-17,902902,42665
2021-03-18,904568,42749
2021-03-19,906528,42840
2021-03-20,907228,42854
2021-03-21,907326,42861
2021-03-22,907396,42868
2021-03-23,908495,42917
2021-03-24,909741,42980
total,1378965,62391
