,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,693,7
2020-12-09,1386,14
2020-12-10,2366,28
2020-12-11,3647,28
2020-12-12,4592,42
2020-12-13,4774,42
2020-12-14,6090,56
2020-12-15,23632,266
2020-12-16,56763,602
2020-12-17,88473,938
2020-12-18,115052,1232
2020-12-19,147819,1652
2020-12-20,171402,1953
2020-12-21,187481,2135
2020-12-22,216384,2443
2020-12-23,239022,2730
2020-12-24,245364,2814
2020-12-25,245371,2814
2020-12-26,245399,2814
2020-12-27,245448,2814
2020-12-28,245637,2821
2020-12-29,253596,2905
2020-12-30,271250,3080
2020-12-31,283941,3227
2021-01-01,287231,3269
2021-01-02,292635,3339
2021-01-03,293377,3346
2021-01-04,294637,3367
2021-01-05,300034,3444
2021-01-06,310499,3556
2021-01-07,350357,4032
2021-01-08,404019,4690
2021-01-09,458647,5355
2021-01-10,482867,5670
2021-01-11,492891,5810
2021-01-12,518196,6083
2021-01-13,563241,6615
2021-01-14,614110,7203
2021-01-15,674646,7945
2021-01-16,727398,8617
2021-01-17,748986,8862
2021-01-18,758093,8967
2021-01-19,801269,9548
2021-01-20,830088,9933
2021-01-21,843836,10136
2021-01-22,859768,10339
2021-01-23,871563,10500
2021-01-24,875056,10549
2021-01-25,876771,10584
2021-01-26,878178,10612
2021-01-27,879984,10633
2021-01-28,886634,10745
2021-01-29,893872,10878
2021-01-30,898478,10955
2021-01-31,901579,11004
2021-02-01,903196,11032
2021-02-02,904281,11060
2021-02-03,905744,11081
2021-02-04,906598,11102
2021-02-05,906934,11102
2021-02-06,907039,11102
2021-02-07,907095,11109
2021-02-08,907172,11109
2021-02-09,907431,11116
2021-02-10,907823,11123
2021-02-11,908404,11137
2021-02-12,908838,11144
2021-02-13,909083,11151
2021-02-14,909146,11158
2021-02-15,909230,11158
2021-02-16,909454,11158
2021-02-17,909832,11165
2021-02-18,910231,11172
2021-02-19,910420,11172
2021-02-20,910504,11172
2021-02-21,910525,11172
2021-02-22,910588,11172
2021-02-23,910875,11179
2021-02-24,911295,11179
2021-02-25,911848,11193
2021-02-26,912366,11200
2021-02-27,912667,11207
2021-02-28,912800,11207
2021-03-01,912877,11207
2021-03-02,913612,11214
2021-03-03,916006,11242
2021-03-04,918722,11277
2021-03-05,920185,11298
2021-03-06,920752,11298
2021-03-07,920822,11298
2021-03-08,920941,11305
2021-03-09,922614,11319
2021-03-10,925113,11347
2021-03-11,927647,11375
2021-03-12,929943,11403
2021-03-13,930909,11417
2021-03-14,931098,11417
2021-03-15,931357,11417
2021-03-16,932435,11431
2021-03-17,934122,11445
2021-03-18,935844,11466
2021-03-19,937860,11501
2021-03-20,938574,11508
2021-03-21,938679,11508
2021-03-22,938749,11508
2021-03-23,939897,11515
2021-03-24,941185,11529
total,1421014,20342
