,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,21,0
2020-12-30,42,0
2020-12-31,56,0
2021-01-01,63,0
2021-01-02,63,0
2021-01-03,63,0
2021-01-04,133,0
2021-01-05,287,0
2021-01-06,462,0
2021-01-07,812,7
2021-01-08,1624,21
2021-01-09,2499,49
2021-01-10,2898,63
2021-01-11,4018,98
2021-01-12,5229,126
2021-01-13,6671,182
2021-01-14,8526,245
2021-01-15,11130,364
2021-01-16,12873,455
2021-01-17,13678,497
2021-01-18,15246,574
2021-01-19,16751,665
2021-01-20,18732,770
2021-01-21,21602,980
2021-01-22,25179,1183
2021-01-23,28371,1330
2021-01-24,29792,1365
2021-01-25,31752,1456
2021-01-26,33964,1589
2021-01-27,36715,1778
2021-01-28,39452,2079
2021-01-29,42665,2408
2021-01-30,45066,2569
2021-01-31,46508,2639
2021-02-01,48363,2793
2021-02-02,50540,3031
2021-02-03,53018,3360
2021-02-04,57351,3843
2021-02-05,63882,4592
2021-02-06,72646,5747
2021-02-07,76538,6139
2021-02-08,80983,6552
2021-02-09,86268,7168
2021-02-10,92463,7945
2021-02-11,98637,8715
2021-02-12,111965,9835
2021-02-13,129934,10829
2021-02-14,140658,11130
2021-02-15,152628,11550
2021-02-16,166012,12068
2021-02-17,178787,12635
2021-02-18,197841,13314
2021-02-19,222894,14063
2021-02-20,267120,15218
2021-02-21,276997,15442
2021-02-22,293804,16079
2021-02-23,310632,16779
2021-02-24,328202,17507
2021-02-25,347165,18361
2021-02-26,372253,19404
2021-02-27,402241,20587
2021-02-28,415191,21007
2021-03-01,430192,21616
2021-03-02,450625,22470
2021-03-03,477015,23709
2021-03-04,525560,26026
2021-03-05,593397,29043
2021-03-06,657986,31472
2021-03-07,674163,32018
2021-03-08,693140,32767
2021-03-09,711606,33558
2021-03-10,733439,34356
2021-03-11,752717,35077
2021-03-12,787717,36309
2021-03-13,842009,38052
2021-03-14,866257,38689
2021-03-15,894075,39410
2021-03-16,924315,40390
2021-03-17,950579,41209
2021-03-18,965146,41650
2021-03-19,965160,41650
total,2335900,90314
