,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,7
2020-12-19,0,7
2020-12-20,0,7
2020-12-21,7,7
2020-12-22,21,7
2020-12-23,28,14
2020-12-24,28,21
2020-12-25,28,21
2020-12-26,28,21
2020-12-27,28,21
2020-12-28,35,21
2020-12-29,35,28
2020-12-30,56,49
2020-12-31,56,49
2021-01-01,70,56
2021-01-02,98,84
2021-01-03,98,84
2021-01-04,105,98
2021-01-05,140,112
2021-01-06,182,133
2021-01-07,693,476
2021-01-08,3136,1946
2021-01-09,7728,4830
2021-01-10,9422,5901
2021-01-11,12824,8309
2021-01-12,19516,12733
2021-01-13,28056,18179
2021-01-14,40628,26530
2021-01-15,54712,35259
2021-01-16,67998,43694
2021-01-17,73521,47229
2021-01-18,83713,53655
2021-01-19,95949,61467
2021-01-20,108122,68656
2021-01-21,137277,87724
2021-01-22,174902,112070
2021-01-23,208922,134071
2021-01-24,218827,140665
2021-01-25,234276,150206
2021-01-26,251769,160713
2021-01-27,267120,169960
2021-01-28,282674,179333
2021-01-29,296814,187544
2021-01-30,307734,194096
2021-01-31,310695,195909
2021-02-01,317352,199591
2021-02-02,324681,203336
2021-02-03,331926,207025
2021-02-04,339626,211085
2021-02-05,347599,215264
2021-02-06,353381,218358
2021-02-07,356034,219891
2021-02-08,360836,222439
2021-02-09,366296,225225
2021-02-10,372568,228361
2021-02-11,378154,231126
2021-02-12,383565,233898
2021-02-13,387058,235781
2021-02-14,388339,236425
2021-02-15,390425,237496
2021-02-16,392322,238462
2021-02-17,394149,239386
2021-02-18,395920,240261
2021-02-19,397397,241010
2021-02-20,398384,241528
2021-02-21,398720,241710
2021-02-22,399574,242172
2021-02-23,400736,242823
2021-02-24,401961,243369
2021-02-25,403179,244055
2021-02-26,404320,244636
2021-02-27,404943,244979
2021-02-28,405181,245084
2021-03-01,405762,245385
2021-03-02,406588,245812
2021-03-03,407428,246295
2021-03-04,408625,246897
2021-03-05,409941,247632
2021-03-06,410739,248101
2021-03-07,410935,248206
2021-03-08,411376,248465
2021-03-09,412034,248808
2021-03-10,412734,249172
2021-03-11,413420,249564
2021-03-12,414106,249998
2021-03-13,414624,250299
2021-03-14,414813,250418
2021-03-15,415205,250649
2021-03-16,415702,250922
2021-03-17,416143,251146
2021-03-18,416262,251202
2021-03-19,416262,251209
total,1481970,1076936
