,False,True
2020-12-16,0,0
2020-12-17,7,0
2020-12-18,7,0
2020-12-19,7,0
2020-12-20,7,0
2020-12-21,14,7
2020-12-22,21,14
2020-12-23,35,21
2020-12-24,35,21
2020-12-25,35,21
2020-12-26,35,21
2020-12-27,35,21
2020-12-28,35,21
2020-12-29,35,21
2020-12-30,63,42
2020-12-31,70,42
2021-01-01,84,42
2021-01-02,119,63
2021-01-03,119,63
2021-01-04,126,70
2021-01-05,161,98
2021-01-06,182,140
2021-01-07,728,455
2021-01-08,2975,2107
2021-01-09,7805,4760
2021-01-10,9625,5705
2021-01-11,13279,7854
2021-01-12,20468,11781
2021-01-13,29806,16443
2021-01-14,44142,23009
2021-01-15,59745,30233
2021-01-16,74774,36911
2021-01-17,81116,39627
2021-01-18,92456,44905
2021-01-19,106015,51408
2021-01-20,118629,58142
2021-01-21,152789,72219
2021-01-22,196483,90496
2021-01-23,237629,105371
2021-01-24,249368,110124
2021-01-25,265909,118573
2021-01-26,284319,128163
2021-01-27,300139,136941
2021-01-28,316113,145894
2021-01-29,330267,154091
2021-01-30,342321,159509
2021-01-31,345485,161112
2021-02-01,351708,165228
2021-02-02,358281,169729
2021-02-03,364581,174377
2021-02-04,371210,179508
2021-02-05,378434,184415
2021-02-06,383985,187761
2021-02-07,386589,189336
2021-02-08,390845,192430
2021-02-09,395437,196084
2021-02-10,400589,200333
2021-02-11,405258,204015
2021-02-12,409857,207599
2021-02-13,413126,209713
2021-02-14,414253,210497
2021-02-15,416003,211918
2021-02-16,417606,213171
2021-02-17,419111,214431
2021-02-18,420581,215593
2021-02-19,421827,216573
2021-02-20,422695,217210
2021-02-21,422989,217448
2021-02-22,423696,218050
2021-02-23,424690,218876
2021-02-24,425621,219702
2021-02-25,426678,220556
2021-02-26,427637,221312
2021-02-27,428225,221697
2021-02-28,428428,221844
2021-03-01,428911,222236
2021-03-02,429583,222803
2021-03-03,430332,223391
2021-03-04,431347,224175
2021-03-05,432558,225015
2021-03-06,433349,225484
2021-03-07,433510,225631
2021-03-08,433888,225960
2021-03-09,434483,226352
2021-03-10,435113,226800
2021-03-11,435729,227262
2021-03-12,436373,227738
2021-03-13,436884,228039
2021-03-14,437073,228158
2021-03-15,437444,228417
2021-03-16,437892,228732
2021-03-17,438263,229033
2021-03-18,438368,229096
2021-03-19,438368,229096
total,1804110,754789
