,False,True
2020-12-08,210,14
2020-12-09,511,28
2020-12-10,889,42
2020-12-11,1323,70
2020-12-12,1631,98
2020-12-13,1743,105
2020-12-14,2016,119
2020-12-15,2576,147
2020-12-16,3332,189
2020-12-17,4242,245
2020-12-18,5236,308
2020-12-19,6279,413
2020-12-20,7448,476
2020-12-21,8687,546
2020-12-22,9849,630
2020-12-23,11172,700
2020-12-24,11788,756
2020-12-25,11802,756
2020-12-26,11879,763
2020-12-27,12026,770
2020-12-28,12285,784
2020-12-29,13342,882
2020-12-30,15309,1078
2020-12-31,17304,1225
2021-01-01,17864,1281
2021-01-02,18760,1365
2021-01-03,19278,1400
2021-01-04,20055,1449
2021-01-05,21903,1575
2021-01-06,23996,1729
2021-01-07,28175,2107
2021-01-08,33208,2569
2021-01-09,38332,2989
2021-01-10,40838,3178
2021-01-11,43806,3395
2021-01-12,48258,3787
2021-01-13,55811,4445
2021-01-14,65583,5222
2021-01-15,74235,5943
2021-01-16,79212,6342
2021-01-17,83412,6727
2021-01-18,87801,7077
2021-01-19,100779,8218
2021-01-20,119168,9933
2021-01-21,135513,11354
2021-01-22,159033,13412
2021-01-23,185962,15925
2021-01-24,198667,17171
2021-01-25,204022,17689
2021-01-26,210168,18235
2021-01-27,219492,19075
2021-01-28,247338,21630
2021-01-29,299761,26488
2021-01-30,355747,31717
2021-01-31,401247,35924
2021-02-01,429625,38675
2021-02-02,464366,41769
2021-02-03,532308,48118
2021-02-04,581798,52766
2021-02-05,600628,54586
2021-02-06,606690,55230
2021-02-07,609098,55468
2021-02-08,612829,55839
2021-02-09,627697,57288
2021-02-10,643944,58954
2021-02-11,665728,61250
2021-02-12,680400,62888
2021-02-13,687736,63679
2021-02-14,689066,63854
2021-02-15,690585,64022
2021-02-16,696395,64547
2021-02-17,707182,65639
2021-02-18,716905,66668
2021-02-19,722925,67298
2021-02-20,726117,67620
2021-02-21,726978,67704
2021-02-22,728686,67837
2021-02-23,736911,68551
2021-02-24,751233,69860
2021-02-25,767011,71302
2021-02-26,781263,72555
2021-02-27,790384,73290
2021-02-28,792092,73430
2021-03-01,792533,73458
2021-03-02,792778,73479
2021-03-03,793261,73514
2021-03-04,793660,73556
2021-03-05,794248,73605
2021-03-06,794465,73626
2021-03-07,794556,73626
2021-03-08,794661,73640
2021-03-09,795018,73675
2021-03-10,795326,73703
2021-03-11,795613,73738
2021-03-12,795858,73766
2021-03-13,796005,73773
2021-03-14,796068,73780
2021-03-15,796159,73787
2021-03-16,796327,73801
2021-03-17,796586,73822
2021-03-18,796915,73850
2021-03-19,797118,73871
2021-03-20,797272,73878
2021-03-21,797314,73885
2021-03-22,797412,73892
2021-03-23,797552,73913
2021-03-24,797643,73927
total,2432465,233009
