,F,M
2020-12-08,21,7
2020-12-09,49,14
2020-12-10,91,42
2020-12-11,147,70
2020-12-12,168,84
2020-12-13,189,91
2020-12-14,259,112
2020-12-15,469,203
2020-12-16,882,434
2020-12-17,1407,770
2020-12-18,1960,1176
2020-12-19,2779,1715
2020-12-20,3493,2212
2020-12-21,4291,2835
2020-12-22,4970,3353
2020-12-23,5782,4088
2020-12-24,6027,4263
2020-12-25,6027,4263
2020-12-26,6034,4263
2020-12-27,6034,4277
2020-12-28,6083,4298
2020-12-29,6531,4676
2020-12-30,8400,6258
2020-12-31,11025,8449
2021-01-01,12159,9380
2021-01-02,13426,10528
2021-01-03,13629,10717
2021-01-04,13776,10822
2021-01-05,14434,11256
2021-01-06,16618,13251
2021-01-07,26936,22687
2021-01-08,40852,34825
2021-01-09,51492,43729
2021-01-10,56301,47572
2021-01-11,59612,50400
2021-01-12,65394,55440
2021-01-13,81375,69846
2021-01-14,98112,84966
2021-01-15,117404,101836
2021-01-16,132279,114079
2021-01-17,140385,120960
2021-01-18,144865,125181
2021-01-19,174839,152334
2021-01-20,207487,181293
2021-01-21,225638,197267
2021-01-22,251426,220514
2021-01-23,275352,241003
2021-01-24,284025,248724
2021-01-25,285838,250390
2021-01-26,288085,252301
2021-01-27,292775,256501
2021-01-28,316036,277648
2021-01-29,365267,322672
2021-01-30,403753,356419
2021-01-31,427119,377041
2021-02-01,439278,387842
2021-02-02,448210,395892
2021-02-03,458423,405146
2021-02-04,464478,410459
2021-02-05,466123,411782
2021-02-06,466690,412195
2021-02-07,466977,412412
2021-02-08,467376,412748
2021-02-09,468461,413721
2021-02-10,469749,414715
2021-02-11,471366,416059
2021-02-12,472619,417053
2021-02-13,473298,417550
2021-02-14,473466,417676
2021-02-15,473571,417746
2021-02-16,473914,418040
2021-02-17,474544,418537
2021-02-18,475055,418936
2021-02-19,475328,419146
2021-02-20,475475,419251
2021-02-21,475503,419265
2021-02-22,475559,419314
2021-02-23,475832,419517
2021-02-24,476301,419867
2021-02-25,476791,420245
2021-02-26,477232,420602
2021-02-27,477491,420791
2021-02-28,477554,420847
2021-03-01,477568,420861
2021-03-02,477589,420875
2021-03-03,477638,420910
2021-03-04,477680,420952
2021-03-05,477729,421001
2021-03-06,477757,421015
2021-03-07,477757,421029
2021-03-08,477771,421036
2021-03-09,477827,421085
2021-03-10,477974,421204
2021-03-11,478058,421295
2021-03-12,478114,421358
2021-03-13,478156,421379
2021-03-14,478156,421386
2021-03-15,478184,421428
2021-03-16,478282,421498
2021-03-17,478429,421631
2021-03-18,478520,421722
2021-03-19,478646,421820
2021-03-20,478716,421918
2021-03-21,478730,421932
2021-03-22,478751,421939
2021-03-23,478828,422009
2021-03-24,478933,422086
total,1049629,920563
